timestamp,Bybit_ETHUSDC_bid,Bybit_ETHUSDC_ask,Deribit_ETHPERPETUAL_bid,Deribit_ETHPERPETUAL_ask,Bitget_ETHPERPCMCBL_bid,Bitget_ETHPERPCMCBL_ask
2023-07-30 16:29:57,1881.06,1881.19,1882.25,1882.3,1880.87,1880.93
2023-07-30 16:30:03,1881.52,1881.69,1882.65,1882.7,1880.87,1881.12
2023-07-30 16:30:09,1881.62,1881.88,1882.65,1882.7,1880.87,1881.12
2023-07-30 16:30:14,1881.76,1881.89,1882.7,1882.75,1881.79,1881.85
2023-07-30 16:30:20,1881.67,1881.8,1882.7,1882.75,1881.79,1881.85
2023-07-30 16:30:26,1881.84,1882.03,1882.7,1882.75,1881.79,1881.85
2023-07-30 16:30:32,1881.79,1881.94,1882.7,1882.75,1881.79,1881.85
2023-07-30 16:30:38,1881.67,1881.83,1882.7,1882.75,1881.79,1881.85
2023-07-30 16:30:44,1881.73,1881.88,1882.7,1882.75,1881.79,1881.85
2023-07-30 16:30:49,1881.75,1881.93,1882.7,1882.75,1881.79,1881.85
2023-07-30 16:30:55,1881.93,1881.99,1882.7,1882.75,1881.79,1881.85
2023-07-30 16:31:02,1881.81,1881.95,1882.7,1882.75,1881.79,1881.85
2023-07-30 16:31:07,1882.08,1882.16,1882.7,1882.75,1881.79,1881.85
2023-07-30 16:31:13,1881.91,1882.08,1882.7,1882.75,1881.79,1881.85
2023-07-30 16:31:20,1881.62,1881.75,1882.7,1882.75,1881.79,1881.85
2023-07-30 16:31:26,1882.0,1882.09,1882.7,1882.75,1881.79,1881.85
2023-07-30 16:31:31,1881.98,1882.14,1882.7,1882.75,1881.79,1881.85
2023-07-30 16:31:37,1882.01,1882.14,1882.7,1882.75,1881.79,1881.85
2023-07-30 16:31:43,1881.84,1881.99,1882.7,1882.75,1881.79,1881.85
2023-07-30 16:31:49,1881.65,1881.82,1882.7,1882.75,1881.79,1881.85
2023-07-30 16:31:55,1881.82,1881.96,1882.7,1882.75,1881.79,1881.85
2023-07-30 16:32:01,1881.73,1881.86,1882.7,1882.75,1881.79,1881.85
2023-07-30 16:32:07,1881.82,1881.98,1882.7,1882.75,1881.79,1881.85
2023-07-30 16:32:14,1881.66,1881.79,1882.7,1882.75,1881.79,1881.85
2023-07-30 16:32:20,1881.81,1881.99,1882.7,1882.75,1881.79,1881.85
2023-07-30 16:32:26,1881.81,1881.99,1882.7,1882.75,1881.79,1881.85
2023-07-30 16:32:32,1881.84,1881.99,1882.7,1882.75,1881.79,1881.85
2023-07-30 16:32:39,1882.01,1882.07,1882.7,1882.75,1881.79,1881.85
2023-07-30 16:32:44,1881.62,1881.78,1882.7,1882.75,1881.79,1881.85
2023-07-30 16:32:50,1881.56,1881.7,1882.7,1882.75,1881.79,1881.85
2023-07-30 16:32:56,1881.53,1881.6,1882.7,1882.75,1881.79,1881.85
2023-07-30 16:33:02,1881.32,1881.47,1882.7,1882.75,1881.79,1881.85
2023-07-30 16:33:09,1881.15,1881.28,1882.7,1882.75,1881.79,1881.85
2023-07-30 16:33:15,1880.82,1881.03,1882.3,1882.35,1880.96,1881.27
2023-07-30 16:33:21,1880.83,1880.99,1882.3,1882.35,1880.96,1881.02
2023-07-30 16:33:27,1880.72,1880.84,1882.3,1882.35,1880.96,1881.02
2023-07-30 16:33:33,1881.11,1881.22,1882.2,1882.25,1880.96,1881.02
2023-07-30 16:33:39,1880.92,1881.12,1882.2,1882.25,1880.96,1881.02
2023-07-30 16:33:45,1880.9,1881.09,1882.2,1882.25,1880.96,1881.02
2023-07-30 16:33:51,1880.56,1880.7,1882.0,1882.05,1880.96,1881.02
2023-07-30 16:33:58,1880.71,1880.85,1882.0,1882.05,1880.96,1881.02
2023-07-30 16:34:04,1880.67,1880.78,1882.0,1882.05,1880.61,1880.67
2023-07-30 16:34:10,1880.81,1880.89,1882.2,1882.25,1880.61,1880.67
2023-07-30 16:34:16,1881.02,1881.14,1882.2,1882.25,1880.61,1880.67
2023-07-30 16:34:22,1880.93,1881.08,1882.2,1882.25,1880.61,1880.67
2023-07-30 16:34:28,1880.89,1881.03,1882.2,1882.25,1880.61,1880.67
2023-07-30 16:34:33,1880.47,1880.59,1882.2,1882.25,1880.3,1880.49
2023-07-30 16:34:40,1880.63,1880.75,1882.2,1882.25,1880.3,1880.36
2023-07-30 16:34:46,1880.65,1880.78,1882.2,1882.25,1880.45,1880.67
2023-07-30 16:34:51,1880.57,1880.75,1882.2,1882.25,1880.45,1880.67
2023-07-30 16:34:57,1880.56,1880.75,1882.2,1882.25,1880.45,1880.67
2023-07-30 16:35:04,1880.59,1880.74,1882.2,1882.25,1880.45,1880.67
2023-07-30 16:35:10,1880.48,1880.6,1882.2,1882.25,1880.45,1880.67
2023-07-30 16:35:16,1880.66,1880.93,1882.2,1882.25,1880.45,1880.67
2023-07-30 16:35:22,1880.58,1880.71,1882.2,1882.25,1880.45,1880.66
2023-07-30 16:35:28,1880.46,1880.65,1882.2,1882.25,1880.45,1880.56
2023-07-30 16:35:34,1880.42,1880.65,1882.2,1882.25,1880.45,1880.56
2023-07-30 16:35:40,1880.41,1880.59,1882.2,1882.25,1880.45,1880.51
2023-07-30 16:35:46,1880.41,1880.59,1882.2,1882.25,1880.45,1880.51
2023-07-30 16:35:52,1880.35,1880.51,1882.2,1882.25,1880.45,1880.51
2023-07-30 16:35:59,1880.65,1880.73,1882.2,1882.25,1880.45,1880.51
2023-07-30 16:36:05,1880.77,1880.86,1882.2,1882.25,1880.45,1880.51
2023-07-30 16:36:11,1880.86,1880.99,1882.2,1882.25,1880.65,1880.77
2023-07-30 16:36:17,1880.59,1880.74,1882.2,1882.25,1880.78,1880.84
2023-07-30 16:36:23,1880.83,1880.94,1882.2,1882.25,1880.78,1880.84
2023-07-30 16:36:29,1880.77,1880.92,1882.2,1882.25,1880.78,1880.84
2023-07-30 16:36:35,1880.82,1881.13,1882.2,1882.25,1880.78,1880.84
2023-07-30 16:36:40,1880.89,1881.01,1882.2,1882.25,1880.78,1880.84
2023-07-30 16:36:46,1880.87,1881.05,1882.2,1882.25,1880.78,1880.84
2023-07-30 16:36:52,1880.87,1881.05,1882.2,1882.25,1880.78,1880.84
2023-07-30 16:36:57,1880.81,1880.97,1882.2,1882.25,1880.78,1880.84
2023-07-30 16:37:03,1880.99,1881.13,1882.2,1882.25,1880.78,1880.84
2023-07-30 16:37:09,1880.96,1881.16,1882.2,1882.25,1880.78,1880.84
2023-07-30 16:37:15,1880.97,1881.16,1882.2,1882.25,1880.78,1880.84
2023-07-30 16:37:21,1880.81,1880.95,1882.2,1882.25,1880.78,1880.84
2023-07-30 16:37:27,1880.85,1880.97,1882.2,1882.25,1880.78,1880.84
2023-07-30 16:37:33,1880.85,1880.99,1882.2,1882.25,1880.78,1880.84
2023-07-30 16:37:39,1880.66,1880.77,1882.2,1882.25,1880.78,1880.84
2023-07-30 16:37:45,1880.83,1880.96,1882.2,1882.25,1880.78,1880.84
2023-07-30 16:37:50,1880.88,1881.0,1882.2,1882.25,1880.78,1880.84
2023-07-30 16:37:56,1880.97,1881.1,1882.2,1882.25,1880.78,1880.84
2023-07-30 16:38:02,1881.25,1881.39,1882.2,1882.25,1880.78,1880.84
2023-07-30 16:38:09,1881.27,1881.39,1882.2,1882.25,1880.78,1880.84
2023-07-30 16:38:15,1881.25,1881.39,1882.2,1882.25,1880.78,1880.84
2023-07-30 16:38:22,1881.47,1881.61,1882.35,1882.4,1880.78,1880.84
2023-07-30 16:38:28,1881.63,1881.76,1882.35,1882.4,1880.78,1880.84
2023-07-30 16:38:34,1881.8,1881.99,1882.7,1882.75,1881.6,1881.85
2023-07-30 16:38:40,1881.81,1881.97,1882.7,1882.75,1881.75,1881.85
2023-07-30 16:38:46,1881.87,1882.01,1882.7,1882.75,1881.79,1881.85
2023-07-30 16:38:51,1881.89,1882.11,1882.7,1882.75,1881.79,1881.85
2023-07-30 16:38:57,1881.89,1882.14,1882.7,1882.75,1881.79,1881.85
2023-07-30 16:39:02,1881.94,1882.19,1882.7,1882.75,1881.79,1881.85
2023-07-30 16:39:08,1881.76,1881.92,1882.7,1882.75,1881.79,1881.85
2023-07-30 16:39:13,1881.76,1881.88,1882.7,1882.75,1881.79,1881.85
2023-07-30 16:39:20,1881.8,1881.99,1882.7,1882.75,1881.79,1881.85
2023-07-30 16:39:26,1881.64,1881.87,1882.7,1882.75,1881.79,1881.85
2023-07-30 16:39:32,1881.51,1881.77,1882.7,1882.75,1881.79,1881.85
2023-07-30 16:39:37,1881.67,1881.8,1882.7,1882.75,1881.79,1881.85
2023-07-30 16:39:43,1881.81,1881.99,1882.7,1882.75,1881.79,1881.85
2023-07-30 16:39:48,1881.74,1881.99,1882.7,1882.75,1881.79,1881.85
2023-07-30 16:39:54,1881.75,1881.99,1882.7,1882.75,1881.79,1881.85
2023-07-30 16:39:59,1881.84,1882.04,1882.7,1882.75,1881.79,1881.85
2023-07-30 16:40:06,1881.88,1882.07,1882.7,1882.75,1881.79,1881.85
2023-07-30 16:40:12,1881.84,1882.05,1882.7,1882.75,1881.79,1881.85
2023-07-30 16:40:17,1881.81,1881.96,1882.7,1882.75,1881.79,1881.85
2023-07-30 16:40:23,1881.76,1881.92,1882.7,1882.75,1881.79,1881.85
2023-07-30 16:40:29,1881.73,1881.89,1882.7,1882.75,1881.79,1881.85
2023-07-30 16:40:35,1881.39,1881.55,1882.7,1882.75,1881.24,1881.56
2023-07-30 16:40:41,1881.35,1881.52,1882.7,1882.75,1881.24,1881.3
2023-07-30 16:40:47,1881.36,1881.52,1882.7,1882.75,1881.24,1881.3
2023-07-30 16:40:52,1881.34,1881.52,1882.7,1882.75,1881.24,1881.3
2023-07-30 16:40:59,1881.35,1881.5,1882.7,1882.75,1881.24,1881.3
2023-07-30 16:41:04,1881.34,1881.5,1882.7,1882.75,1881.24,1881.3
2023-07-30 16:41:10,1881.34,1881.5,1882.7,1882.75,1881.24,1881.3
2023-07-30 16:41:16,1881.34,1881.5,1882.7,1882.75,1881.24,1881.3
2023-07-30 16:41:22,1881.34,1881.43,1882.7,1882.75,1881.24,1881.3
2023-07-30 16:41:28,1881.3,1881.37,1882.7,1882.75,1881.24,1881.3
2023-07-30 16:41:33,1881.16,1881.29,1882.7,1882.75,1881.04,1881.11
2023-07-30 16:41:40,1881.15,1881.27,1882.7,1882.75,1881.04,1881.1
2023-07-30 16:41:46,1881.15,1881.29,1882.7,1882.75,1881.04,1881.1
2023-07-30 16:41:52,1880.9,1881.03,1882.5,1882.55,1880.78,1880.84
2023-07-30 16:41:58,1880.77,1880.85,1882.05,1882.1,1880.55,1880.61
2023-07-30 16:42:03,1880.79,1880.87,1882.0,1882.05,1880.55,1880.61
2023-07-30 16:42:09,1880.78,1880.92,1882.0,1882.05,1880.55,1880.61
2023-07-30 16:42:15,1880.69,1880.83,1882.0,1882.05,1880.53,1880.59
2023-07-30 16:42:22,1880.63,1880.78,1882.0,1882.05,1880.51,1880.57
2023-07-30 16:42:28,1880.3,1880.46,1882.0,1882.05,1880.32,1880.38
2023-07-30 16:42:34,1880.29,1880.49,1882.0,1882.05,1880.16,1880.22
2023-07-30 16:42:39,1880.21,1880.37,1881.6,1881.65,1879.97,1880.03
2023-07-30 16:42:45,1880.12,1880.3,1881.6,1881.65,1879.97,1880.03
2023-07-30 16:42:52,1880.46,1880.59,1881.6,1881.65,1879.97,1880.03
2023-07-30 16:42:57,1880.43,1880.59,1881.6,1881.65,1879.97,1880.03
2023-07-30 16:43:03,1880.36,1880.49,1881.6,1881.65,1879.97,1880.03
2023-07-30 16:43:09,1880.48,1880.64,1881.6,1881.65,1879.97,1880.03
2023-07-30 16:43:14,1880.53,1880.59,1881.6,1881.65,1879.97,1880.03
2023-07-30 16:43:20,1880.42,1880.59,1881.6,1881.65,1879.97,1880.03
2023-07-30 16:43:26,1880.46,1880.6,1881.6,1881.65,1879.97,1880.03
2023-07-30 16:43:32,1880.54,1880.72,1881.6,1881.65,1879.97,1880.03
2023-07-30 16:43:38,1880.7,1880.86,1881.6,1881.65,1879.97,1880.03
2023-07-30 16:43:44,1880.45,1880.59,1881.6,1881.65,1879.97,1880.03
2023-07-30 16:43:51,1880.43,1880.59,1881.6,1881.65,1879.97,1880.03
2023-07-30 16:43:57,1880.53,1880.7,1881.6,1881.65,1879.97,1880.03
2023-07-30 16:44:02,1880.42,1880.57,1881.6,1881.65,1879.97,1880.03
2023-07-30 16:44:08,1880.43,1880.6,1881.6,1881.65,1879.97,1880.03
2023-07-30 16:44:13,1880.41,1880.59,1881.6,1881.65,1879.97,1880.03
2023-07-30 16:44:20,1880.28,1880.41,1881.6,1881.65,1879.97,1880.03
2023-07-30 16:44:25,1880.26,1880.39,1881.6,1881.65,1879.97,1880.03
2023-07-30 16:44:32,1880.26,1880.39,1881.6,1881.65,1879.97,1880.03
2023-07-30 16:44:38,1880.23,1880.39,1881.6,1881.65,1879.97,1880.03
2023-07-30 16:44:44,1880.46,1880.59,1881.6,1881.65,1879.97,1880.03
2023-07-30 16:44:50,1880.54,1880.68,1881.6,1881.65,1879.97,1880.03
2023-07-30 16:44:56,1880.47,1880.58,1881.6,1881.65,1879.97,1880.03
2023-07-30 16:45:02,1880.47,1880.59,1881.6,1881.65,1879.97,1880.03
2023-07-30 16:45:08,1880.53,1880.67,1881.6,1881.65,1879.97,1880.03
2023-07-30 16:45:14,1880.44,1880.64,1881.6,1881.65,1879.97,1880.03
2023-07-30 16:45:20,1880.49,1880.64,1881.6,1881.65,1879.97,1880.03
2023-07-30 16:45:27,1880.63,1880.79,1881.6,1881.65,1879.97,1880.03
2023-07-30 16:45:33,1880.67,1880.79,1881.6,1881.65,1879.97,1880.03
2023-07-30 16:45:39,1880.65,1880.8,1881.6,1881.65,1879.97,1880.03
2023-07-30 16:45:45,1880.7,1880.83,1881.6,1881.65,1879.97,1880.03
2023-07-30 16:45:51,1880.74,1880.88,1881.6,1881.65,1879.97,1880.03
2023-07-30 16:45:57,1880.73,1880.88,1881.6,1881.65,1879.97,1880.03
2023-07-30 16:46:03,1880.67,1880.8,1881.6,1881.65,1879.97,1880.03
2023-07-30 16:46:09,1880.71,1880.87,1881.6,1881.65,1879.97,1880.03
2023-07-30 16:46:16,1880.56,1880.77,1881.6,1881.65,1879.97,1880.03
2023-07-30 16:46:21,1880.61,1880.77,1881.6,1881.65,1879.97,1880.03
2023-07-30 16:46:27,1880.61,1880.72,1881.6,1881.65,1879.97,1880.03
2023-07-30 16:46:33,1880.43,1880.55,1881.6,1881.65,1879.97,1880.03
2023-07-30 16:46:39,1880.27,1880.43,1881.6,1881.65,1879.97,1880.03
2023-07-30 16:46:45,1880.33,1880.45,1881.6,1881.65,1879.97,1880.03
2023-07-30 16:46:52,1880.33,1880.47,1881.6,1881.65,1879.97,1880.03
2023-07-30 16:46:58,1880.33,1880.49,1881.6,1881.65,1879.97,1880.03
2023-07-30 16:47:04,1880.34,1880.47,1881.6,1881.65,1879.97,1880.03
2023-07-30 16:47:10,1879.99,1880.14,1881.6,1881.65,1879.73,1879.79
2023-07-30 16:47:15,1880.0,1880.13,1881.6,1881.65,1879.73,1879.79
2023-07-30 16:47:21,1879.89,1880.13,1881.0,1881.05,1879.48,1879.54
2023-07-30 16:47:27,1879.65,1879.78,1881.0,1881.05,1879.18,1879.24
2023-07-30 16:47:33,1879.69,1879.82,1881.0,1881.05,1879.18,1879.24
2023-07-30 16:47:39,1879.74,1879.85,1881.0,1881.05,1879.18,1879.24
2023-07-30 16:47:44,1879.48,1879.59,1881.0,1881.05,1879.18,1879.24
2023-07-30 16:47:50,1879.4,1879.53,1881.0,1881.05,1879.18,1879.24
2023-07-30 16:47:56,1879.29,1879.4,1881.0,1881.05,1879.18,1879.24
2023-07-30 16:48:02,1879.26,1879.39,1881.0,1881.05,1879.18,1879.24
2023-07-30 16:48:08,1879.32,1879.43,1881.0,1881.05,1879.18,1879.24
2023-07-30 16:48:14,1879.61,1879.76,1881.0,1881.05,1879.18,1879.24
2023-07-30 16:48:20,1879.65,1879.87,1881.0,1881.05,1879.18,1879.24
2023-07-30 16:48:27,1879.51,1879.7,1881.0,1881.05,1879.18,1879.24
2023-07-30 16:48:33,1879.34,1879.46,1881.0,1881.05,1879.18,1879.24
2023-07-30 16:48:39,1879.28,1879.39,1881.0,1881.05,1879.18,1879.24
2023-07-30 16:48:46,1879.34,1879.49,1881.0,1881.05,1879.18,1879.24
2023-07-30 16:48:52,1879.22,1879.31,1881.0,1881.05,1879.18,1879.24
2023-07-30 16:48:58,1879.11,1879.18,1881.0,1881.05,1879.18,1879.24
2023-07-30 16:49:04,1879.17,1879.29,1881.0,1881.05,1879.18,1879.24
2023-07-30 16:49:10,1879.11,1879.19,1881.0,1881.05,1879.18,1879.24
2023-07-30 16:49:17,1879.03,1879.17,1880.6,1880.65,1879.18,1879.24
2023-07-30 16:49:23,1878.82,1878.93,1880.6,1880.65,1879.18,1879.24
2023-07-30 16:49:30,1879.06,1879.2,1880.6,1880.65,1879.18,1879.24
2023-07-30 16:49:35,1879.12,1879.23,1880.6,1880.65,1879.18,1879.24
2023-07-30 16:49:41,1878.97,1879.1,1880.6,1880.65,1879.18,1879.24
2023-07-30 16:49:48,1878.73,1878.85,1880.6,1880.65,1879.18,1879.24
2023-07-30 16:49:54,1878.64,1878.75,1880.2,1880.25,1879.18,1879.24
2023-07-30 16:49:59,1878.82,1878.87,1880.2,1880.25,1879.18,1879.24
2023-07-30 16:50:05,1878.68,1878.84,1879.95,1880.0,1879.18,1879.24
2023-07-30 16:50:12,1878.65,1878.79,1879.95,1880.0,1879.18,1879.24
2023-07-30 16:50:18,1879.02,1879.13,1879.95,1880.0,1879.18,1879.24
2023-07-30 16:50:24,1878.86,1878.99,1879.95,1880.0,1879.18,1879.24
2023-07-30 16:50:30,1878.8,1878.95,1879.95,1880.0,1879.18,1879.24
2023-07-30 16:50:36,1878.71,1878.88,1879.95,1880.0,1879.18,1879.24
2023-07-30 16:50:41,1878.75,1878.88,1879.95,1880.0,1878.47,1878.53
2023-07-30 16:50:47,1878.63,1878.71,1879.95,1880.0,1878.47,1878.53
2023-07-30 16:50:53,1878.62,1878.79,1879.95,1880.0,1878.14,1878.2
2023-07-30 16:50:59,1878.64,1878.79,1879.95,1880.0,1878.14,1878.26
2023-07-30 16:51:05,1878.59,1878.71,1879.95,1880.0,1878.14,1878.26
2023-07-30 16:51:11,1878.81,1878.98,1879.95,1880.0,1878.14,1878.26
2023-07-30 16:51:18,1878.81,1878.93,1879.95,1880.0,1878.14,1878.26
2023-07-30 16:51:23,1878.73,1878.86,1879.95,1880.0,1878.14,1878.2
2023-07-30 16:51:29,1878.7,1878.84,1879.95,1880.0,1878.14,1878.2
2023-07-30 16:51:35,1878.64,1878.78,1879.95,1880.0,1878.14,1878.2
2023-07-30 16:51:41,1878.65,1878.79,1879.95,1880.0,1878.14,1878.2
2023-07-30 16:51:46,1878.55,1878.72,1879.95,1880.0,1878.14,1878.2
2023-07-30 16:51:52,1878.55,1878.71,1879.95,1880.0,1878.14,1878.2
2023-07-30 16:51:58,1878.7,1878.79,1879.95,1880.0,1878.14,1878.2
2023-07-30 16:52:04,1878.41,1878.55,1879.95,1880.0,1878.14,1878.2
2023-07-30 16:52:10,1878.42,1878.59,1879.95,1880.0,1878.14,1878.2
2023-07-30 16:52:15,1878.51,1878.59,1879.95,1880.0,1878.14,1878.2
2023-07-30 16:52:22,1878.46,1878.53,1879.95,1880.0,1878.14,1878.2
2023-07-30 16:52:27,1878.39,1878.49,1879.95,1880.0,1878.14,1878.2
2023-07-30 16:52:33,1878.49,1878.55,1879.95,1880.0,1878.14,1878.2
2023-07-30 16:52:39,1878.45,1878.59,1879.95,1880.0,1878.14,1878.2
2023-07-30 16:52:45,1878.31,1878.51,1879.95,1880.0,1878.14,1878.2
2023-07-30 16:52:51,1878.56,1878.67,1879.95,1880.0,1878.14,1878.2
2023-07-30 16:52:57,1878.47,1878.58,1879.95,1880.0,1878.14,1878.2
2023-07-30 16:53:03,1878.37,1878.43,1879.95,1880.0,1878.14,1878.2
2023-07-30 16:53:09,1878.4,1878.5,1879.95,1880.0,1878.14,1878.2
2023-07-30 16:53:16,1878.34,1878.45,1879.95,1880.0,1878.14,1878.2
2023-07-30 16:53:22,1878.36,1878.48,1879.95,1880.0,1878.14,1878.2
2023-07-30 16:53:28,1878.34,1878.43,1879.95,1880.0,1878.14,1878.2
2023-07-30 16:53:34,1878.41,1878.53,1879.95,1880.0,1878.14,1878.2
2023-07-30 16:53:40,1877.32,1877.47,1878.7,1878.75,1876.99,1877.05
2023-07-30 16:53:45,1877.81,1877.89,1878.85,1878.9,1876.89,1876.95
2023-07-30 16:53:52,1877.21,1877.32,1878.85,1878.9,1876.85,1876.91
2023-07-30 16:53:57,1876.04,1876.32,1877.25,1877.3,1876.85,1876.91
2023-07-30 16:54:03,1876.61,1876.79,1877.75,1877.8,1876.16,1876.46
2023-07-30 16:54:10,1876.24,1876.38,1877.4,1877.45,1876.04,1876.2
2023-07-30 16:54:16,1876.4,1876.56,1877.4,1877.45,1875.94,1876.0
2023-07-30 16:54:22,1876.6,1876.72,1877.4,1877.45,1875.94,1876.0
2023-07-30 16:54:29,1877.06,1877.25,1877.75,1877.8,1875.94,1876.0
2023-07-30 16:54:35,1877.09,1877.34,1878.25,1878.3,1876.09,1876.15
2023-07-30 16:54:41,1876.96,1877.09,1878.25,1878.3,1876.06,1876.12
2023-07-30 16:54:48,1876.59,1876.69,1878.0,1878.05,1875.95,1876.01
2023-07-30 16:54:54,1876.41,1876.59,1877.75,1877.8,1875.72,1875.88
2023-07-30 16:55:00,1876.28,1876.41,1877.75,1877.8,1875.45,1875.51
2023-07-30 16:55:06,1875.8,1875.96,1877.3,1877.35,1875.1,1875.26
2023-07-30 16:55:12,1874.72,1874.99,1876.25,1876.3,1873.86,1874.12
2023-07-30 16:55:18,1875.8,1875.99,1876.5,1876.55,1874.95,1875.01
2023-07-30 16:55:24,1876.02,1876.21,1876.9,1876.95,1874.95,1875.01
2023-07-30 16:55:30,1875.67,1875.9,1876.9,1876.95,1875.08,1875.96
2023-07-30 16:55:36,1875.04,1875.24,1876.25,1876.3,1874.63,1875.31
2023-07-30 16:55:42,1874.57,1874.7,1876.0,1876.05,1874.66,1874.76
2023-07-30 16:55:48,1874.54,1874.76,1876.0,1876.05,1874.66,1874.76
2023-07-30 16:55:54,1874.46,1874.69,1876.0,1876.05,1874.66,1874.76
2023-07-30 16:56:01,1874.51,1874.76,1876.0,1876.05,1874.07,1874.75
2023-07-30 16:56:07,1874.3,1874.52,1876.0,1876.05,1873.79,1873.85
2023-07-30 16:56:13,1874.41,1874.59,1876.0,1876.05,1873.79,1873.85
2023-07-30 16:56:19,1874.69,1874.83,1876.0,1876.05,1873.79,1873.85
2023-07-30 16:56:25,1874.61,1874.77,1876.0,1876.05,1873.79,1873.85
2023-07-30 16:56:31,1874.61,1874.74,1875.8,1875.85,1873.79,1873.85
2023-07-30 16:56:37,1874.51,1874.62,1875.8,1875.85,1873.79,1873.85
2023-07-30 16:56:43,1874.38,1874.42,1875.8,1875.85,1873.79,1873.85
2023-07-30 16:56:49,1874.7,1874.94,1875.8,1875.85,1873.79,1873.85
2023-07-30 16:56:55,1874.25,1874.39,1875.7,1875.75,1873.79,1873.85
2023-07-30 16:57:01,1874.38,1874.47,1875.7,1875.75,1873.79,1873.85
2023-07-30 16:57:07,1874.8,1874.99,1875.7,1875.75,1873.79,1873.85
2023-07-30 16:57:12,1875.24,1875.36,1876.05,1876.1,1873.79,1873.85
2023-07-30 16:57:19,1876.03,1876.19,1876.85,1876.9,1874.25,1874.31
2023-07-30 16:57:25,1876.01,1876.19,1876.85,1876.9,1874.79,1875.57
2023-07-30 16:57:30,1876.41,1876.6,1877.75,1877.8,1875.69,1876.6
2023-07-30 16:57:36,1876.62,1876.77,1877.75,1877.8,1875.72,1876.48
2023-07-30 16:57:42,1876.58,1876.75,1877.9,1877.95,1875.87,1876.94
2023-07-30 16:57:48,1876.74,1876.87,1877.9,1877.95,1875.87,1876.94
2023-07-30 16:57:54,1876.57,1876.7,1877.9,1877.95,1875.87,1876.91
2023-07-30 16:57:59,1876.61,1876.64,1877.9,1877.95,1875.87,1875.93
2023-07-30 16:58:05,1876.91,1877.12,1877.9,1877.95,1875.87,1875.93
2023-07-30 16:58:11,1876.92,1877.03,1877.9,1877.95,1875.87,1875.93
2023-07-30 16:58:17,1876.63,1876.85,1877.9,1877.95,1875.87,1875.93
2023-07-30 16:58:23,1876.83,1876.92,1877.9,1877.95,1875.87,1875.93
2023-07-30 16:58:28,1876.6,1876.8,1877.9,1877.95,1875.87,1875.93
2023-07-30 16:58:34,1876.26,1876.4,1877.55,1877.6,1875.87,1875.93
