timestamp,MEXC_BTC/USDT_Ask,MEXC_BTC/USDT_Bid,Bybit_BTCUSDC_Ask,Bybit_BTCUSDC_Bid,Diff
2023-09-03 12:17:37,25922.52,25922.51,25920.63,25918.02,-1.889999999999418
2023-09-03 12:17:39,25922.52,25922.51,25920.97,25918.02,-1.5499999999992724
2023-09-03 12:17:41,25922.52,25922.51,25920.79,25918.02,-1.7299999999995634
2023-09-03 12:17:43,25922.52,25922.51,25920.83,25918.02,-1.6899999999986903
2023-09-03 12:17:45,25922.52,25922.51,25920.91,25918.02,-1.610000000000582
2023-09-03 12:17:47,25922.52,25922.51,25920.99,25918.02,-1.5299999999988358
2023-09-03 12:17:49,25922.52,25922.51,25920.98,25918.02,-1.5400000000008731
2023-09-03 12:17:51,25922.52,25922.51,25920.83,25918.02,-1.6899999999986903
2023-09-03 12:17:54,25922.52,25922.51,25920.69,25918.02,-1.8300000000017462
2023-09-03 12:17:56,25922.52,25922.51,25920.53,25918.02,-1.9900000000016007
2023-09-03 12:17:57,25922.52,25922.51,25920.54,25918.02,-1.9799999999995634
2023-09-03 12:17:59,25922.52,25922.51,25920.57,25918.02,-1.9500000000007276
2023-09-03 12:18:01,25922.52,25922.51,25920.55,25918.02,-1.9700000000011642
2023-09-03 12:18:02,25922.52,25922.51,25920.58,25918.02,-1.9399999999986903
2023-09-03 12:18:05,25922.52,25922.51,25920.18,25918.02,-2.3400000000001455
2023-09-03 12:18:07,25922.52,25922.51,25920.58,25918.03,-1.9399999999986903
2023-09-03 12:18:09,25922.52,25922.51,25920.55,25918.03,-1.9700000000011642
2023-09-03 12:18:11,25922.52,25922.51,25920.58,25918.03,-1.9399999999986903
2023-09-03 12:18:13,25922.52,25922.51,25920.54,25918.03,-1.9799999999995634
2023-09-03 12:18:15,25922.52,25922.51,25920.58,25918.03,-1.9399999999986903
2023-09-03 12:18:17,25922.52,25922.51,25920.53,25918.03,-1.9900000000016007
2023-09-03 12:18:19,25922.52,25922.51,25920.58,25918.03,-1.9399999999986903
2023-09-03 12:18:21,25922.52,25922.51,25920.55,25918.03,-1.9700000000011642
2023-09-03 12:18:23,25922.52,25922.51,25920.48,25918.03,-2.040000000000873
2023-09-03 12:18:25,25922.52,25922.51,25920.58,25918.03,-1.9399999999986903
2023-09-03 12:18:26,25922.52,25922.51,25920.54,25918.03,-1.9799999999995634
2023-09-03 12:18:29,25922.52,25922.51,25920.44,25918.03,-2.0800000000017462
2023-09-03 12:18:30,25922.52,25922.51,25920.44,25918.03,-2.0800000000017462
2023-09-03 12:18:32,25922.52,25922.51,25920.2,25918.03,-2.319999999999709
2023-09-03 12:18:34,25922.52,25922.51,25920.07,25918.03,-2.4500000000007276
2023-09-03 12:18:36,25922.52,25922.51,25920.07,25918.03,-2.4500000000007276
2023-09-03 12:18:38,25922.52,25922.51,25919.99,25918.03,-2.529999999998836
2023-09-03 12:18:40,25922.52,25922.51,25919.99,25918.03,-2.529999999998836
2023-09-03 12:18:42,25922.52,25922.51,25919.98,25918.03,-2.540000000000873
2023-09-03 12:18:44,25922.52,25922.51,25919.98,25918.03,-2.540000000000873
2023-09-03 12:18:45,25922.52,25922.51,25919.98,25918.03,-2.540000000000873
2023-09-03 12:18:47,25922.52,25922.51,25918.28,25916.0,-4.240000000001601
2023-09-03 12:18:50,25922.52,25922.51,25918.28,25916.0,-4.240000000001601
2023-09-03 12:18:51,25922.52,25922.51,25918.28,25916.0,-4.240000000001601
2023-09-03 12:18:53,25922.52,25922.51,25918.28,25916.0,-4.240000000001601
2023-09-03 12:18:55,25922.52,25922.51,25918.28,25916.0,-4.240000000001601
2023-09-03 12:18:57,25922.52,25922.51,25918.28,25916.0,-4.240000000001601
2023-09-03 12:18:59,25922.52,25922.51,25918.28,25916.0,-4.240000000001601
2023-09-03 12:19:00,25922.52,25922.51,25918.28,25916.0,-4.240000000001601
2023-09-03 12:19:03,25922.52,25922.51,25919.71,25916.0,-2.8100000000013097
2023-09-03 12:19:04,25922.52,25922.51,25919.09,25916.0,-3.430000000000291
2023-09-03 12:19:06,25922.52,25922.51,25919.75,25916.0,-2.7700000000004366
2023-09-03 12:19:08,25922.52,25922.51,25919.02,25916.01,-3.5
2023-09-03 12:19:10,25922.52,25922.51,25919.01,25916.0,-3.5100000000020373
2023-09-03 12:19:12,25922.52,25922.51,25919.01,25916.0,-3.5100000000020373
2023-09-03 12:19:13,25922.52,25922.51,25919.01,25916.0,-3.5100000000020373
2023-09-03 12:19:15,25922.52,25922.51,25919.01,25916.0,-3.5100000000020373
2023-09-03 12:19:17,25922.52,25922.51,25919.01,25916.0,-3.5100000000020373
2023-09-03 12:19:19,25922.52,25922.51,25919.01,25916.0,-3.5100000000020373
2023-09-03 12:19:20,25922.52,25922.51,25919.01,25916.0,-3.5100000000020373
2023-09-03 12:19:22,25922.52,25922.51,25919.01,25916.0,-3.5100000000020373
2023-09-03 12:19:24,25922.52,25922.51,25919.97,25916.01,-2.5499999999992724
2023-09-03 12:19:26,25922.52,25922.51,25919.54,25916.01,-2.9799999999995634
2023-09-03 12:19:28,25922.52,25922.51,25919.36,25916.01,-3.1599999999998545
2023-09-03 12:19:30,25922.52,25922.51,25919.36,25916.01,-3.1599999999998545
2023-09-03 12:19:32,25922.52,25922.51,25919.36,25916.01,-3.1599999999998545
2023-09-03 12:19:34,25922.52,25922.51,25919.35,25916.01,-3.1700000000018917
2023-09-03 12:19:36,25922.52,25922.51,25919.35,25916.01,-3.1700000000018917
2023-09-03 12:19:38,25922.52,25922.51,25919.36,25916.01,-3.1599999999998545
2023-09-03 12:19:39,25922.52,25922.51,25919.36,25916.01,-3.1599999999998545
2023-09-03 12:19:41,25922.52,25922.51,25919.36,25916.01,-3.1599999999998545
2023-09-03 12:19:42,25922.52,25922.51,25919.36,25916.01,-3.1599999999998545
2023-09-03 12:19:44,25922.52,25922.51,25919.36,25916.01,-3.1599999999998545
2023-09-03 12:19:46,25922.52,25922.51,25919.36,25916.01,-3.1599999999998545
2023-09-03 12:19:48,25922.52,25922.51,25919.36,25916.01,-3.1599999999998545
2023-09-03 12:19:49,25922.52,25922.51,25919.36,25916.01,-3.1599999999998545
2023-09-03 12:19:52,25922.52,25922.51,25919.36,25916.01,-3.1599999999998545
2023-09-03 12:19:53,25922.52,25922.51,25919.34,25916.01,-3.180000000000291
2023-09-03 12:19:55,25922.52,25922.51,25919.4,25916.01,-3.1199999999989814
2023-09-03 12:19:56,25922.52,25922.51,25919.43,25916.01,-3.0900000000001455
2023-09-03 12:19:59,25922.52,25922.51,25919.47,25916.01,-3.0499999999992724
2023-09-03 12:20:01,25922.52,25922.51,25919.47,25916.02,-3.0499999999992724
2023-09-03 12:20:03,25922.52,25922.51,25919.46,25916.01,-3.0600000000013097
2023-09-03 12:20:05,25922.52,25922.51,25919.41,25916.01,-3.110000000000582
2023-09-03 12:20:06,25922.52,25922.51,25919.33,25916.01,-3.1899999999986903
2023-09-03 12:20:08,25922.52,25922.51,25919.17,25916.01,-3.350000000002183
2023-09-03 12:20:10,25922.52,25922.51,25919.47,25916.01,-3.0499999999992724
2023-09-03 12:20:11,25922.52,25922.51,25919.45,25916.01,-3.069999999999709
2023-09-03 12:20:13,25922.52,25922.51,25919.45,25916.01,-3.069999999999709
2023-09-03 12:20:15,25922.52,25922.51,25919.29,25916.01,-3.2299999999995634
2023-09-03 12:20:17,25922.52,25922.51,25920.53,25916.7,-1.9900000000016007
2023-09-03 12:20:19,25922.52,25922.51,25920.53,25916.95,-1.9900000000016007
2023-09-03 12:20:21,25922.52,25922.51,25920.53,25916.34,-1.9900000000016007
2023-09-03 12:20:22,25922.52,25922.51,25920.53,25916.87,-1.9900000000016007
2023-09-03 12:20:24,25922.52,25922.51,25920.53,25916.57,-1.9900000000016007
2023-09-03 12:20:25,25922.52,25922.51,25920.53,25916.45,-1.9900000000016007
2023-09-03 12:20:27,25922.52,25922.51,25920.53,25916.49,-1.9900000000016007
2023-09-03 12:20:29,25922.52,25922.51,25920.53,25916.65,-1.9900000000016007
2023-09-03 12:20:30,25922.52,25922.51,25920.53,25916.83,-1.9900000000016007
2023-09-03 12:20:32,25922.52,25922.51,25920.53,25916.83,-1.9900000000016007
2023-09-03 12:20:33,25922.52,25922.51,25920.53,25916.83,-1.9900000000016007
2023-09-03 12:20:36,25922.52,25922.51,25920.5,25916.36,-2.0200000000004366
2023-09-03 12:20:37,25922.52,25922.51,25920.28,25916.37,-2.2400000000016007
2023-09-03 12:20:39,25922.52,25922.51,25920.28,25916.37,-2.2400000000016007
2023-09-03 12:20:41,25922.52,25922.51,25920.18,25916.37,-2.3400000000001455
2023-09-03 12:20:43,25922.52,25922.51,25919.82,25916.16,-2.7000000000007276
2023-09-03 12:20:44,25922.52,25922.51,25919.83,25916.16,-2.6899999999986903
2023-09-03 12:20:46,25922.52,25922.51,25919.89,25916.16,-2.6300000000010186
2023-09-03 12:20:47,25922.52,25922.51,25919.93,25916.16,-2.5900000000001455
2023-09-03 12:20:50,25922.52,25922.51,25919.85,25916.16,-2.6700000000018917
2023-09-03 12:20:52,25922.52,25922.51,25919.87,25916.16,-2.650000000001455
2023-09-03 12:20:53,25922.52,25922.51,25919.87,25916.28,-2.650000000001455
2023-09-03 12:20:55,25922.52,25922.51,25919.87,25916.47,-2.650000000001455
2023-09-03 12:20:57,25922.52,25922.51,25919.57,25916.47,-2.9500000000007276
2023-09-03 12:20:58,25922.52,25922.51,25919.71,25916.48,-2.8100000000013097
2023-09-03 12:21:00,25922.52,25922.51,25919.86,25916.49,-2.6599999999998545
2023-09-03 12:21:02,25922.52,25922.51,25919.87,25916.52,-2.650000000001455
2023-09-03 12:21:04,25922.52,25922.51,25919.59,25916.54,-2.930000000000291
2023-09-03 12:21:06,25922.52,25922.51,25919.45,25916.55,-3.069999999999709
2023-09-03 12:21:08,25922.52,25922.51,25919.62,25916.16,-2.900000000001455
2023-09-03 12:21:10,25922.52,25922.51,25919.28,25916.16,-3.2400000000016007
2023-09-03 12:21:13,25922.52,25922.51,25919.42,25916.16,-3.100000000002183
2023-09-03 12:21:14,25922.52,25922.51,25919.46,25916.16,-3.0600000000013097
2023-09-03 12:21:16,25922.52,25922.51,25919.45,25916.16,-3.069999999999709
2023-09-03 12:21:17,25922.52,25922.51,25919.45,25916.16,-3.069999999999709
2023-09-03 12:21:19,25922.52,25922.51,25919.45,25916.16,-3.069999999999709
2023-09-03 12:21:20,25922.52,25922.51,25919.45,25916.16,-3.069999999999709
2023-09-03 12:21:22,25922.52,25922.51,25919.45,25916.16,-3.069999999999709
2023-09-03 12:21:23,25922.52,25922.51,25919.45,25916.16,-3.069999999999709
2023-09-03 12:21:25,25922.52,25922.51,25919.45,25916.16,-3.069999999999709
2023-09-03 12:21:26,25922.52,25922.51,25919.45,25916.16,-3.069999999999709
2023-09-03 12:21:28,25922.52,25922.51,25916.42,25914.39,-6.100000000002183
2023-09-03 12:21:29,25922.52,25922.51,25916.42,25914.3,-6.100000000002183
2023-09-03 12:21:31,25922.52,25922.51,25916.42,25914.3,-6.100000000002183
2023-09-03 12:21:32,25922.52,25922.51,25916.42,25914.4,-6.100000000002183
2023-09-03 12:21:34,25922.52,25922.51,25916.42,25914.61,-6.100000000002183
2023-09-03 12:21:36,25922.52,25922.51,25916.42,25914.4,-6.100000000002183
2023-09-03 12:21:37,25920.51,25920.5,25916.09,25914.1,-4.419999999998254
2023-09-03 12:21:39,25920.51,25920.5,25916.42,25914.1,-4.0900000000001455
2023-09-03 12:21:40,25920.01,25920.0,25916.42,25914.1,-3.5900000000001455
