timestamp,BTC-07JUL23,BTC-23JUN23,BTC-25AUG23,BTC-28JUL23,BTC-29DEC23,BTC-29SEP23,BTC-30JUN23,BTCPERP,BTCUSDT,BTC-07JUL23_vs_BTCUSDT,BTC-23JUN23_vs_BTCUSDT,BTC-25AUG23_vs_BTCUSDT,BTC-28JUL23_vs_BTCUSDT,BTC-29DEC23_vs_BTCUSDT,BTC-29SEP23_vs_BTCUSDT,BTC-30JUN23_vs_BTCUSDT,BTCPERP_vs_BTCUSDT,BTCUSDT_vs_BTCUSDT
2023-06-21 15:44:01,28951.62,28883.34,29101.02,29027.61,29505.29,29186.85,28930.69,28871.83,28885.00,66.61999999999898,-1.6599999999998545,216.02000000000044,142.61000000000058,620.2900000000009,301.84999999999854,45.68999999999869,-13.169999999998254,0.0
2023-06-21 15:44:06,28951.83,28883.08,29101.14,29027.24,29507.80,29186.94,28930.53,28871.83,28885.00,66.83000000000175,-1.9199999999982538,216.13999999999942,142.2400000000016,622.7999999999993,301.9399999999987,45.529999999998836,-13.169999999998254,0.0
2023-06-21 16:29:08,28902.44,28841.45,29051.92,28970.56,29433.80,29142.88,28887.69,28820.26,28829.20,73.23999999999796,12.25,222.71999999999753,141.36000000000058,604.5999999999985,313.6800000000003,58.48999999999796,-8.940000000002328,0.0
2023-06-21 16:29:13,28902.79,28841.49,29052.30,28970.64,29434.03,29143.33,28887.65,28822.63,28829.10,73.69000000000233,12.390000000003056,223.20000000000073,141.54000000000087,604.9300000000003,314.2300000000032,58.55000000000291,-6.469999999997526,0.0
2023-06-21 17:39:41,28988.84,28911.68,29157.81,29073.13,29496.07,29219.02,28959.90,28880.88,28876.89,111.95000000000073,34.79000000000087,280.9200000000019,196.2400000000016,619.1800000000003,342.130000000001,83.01000000000204,3.9900000000016007,0.0
2023-06-21 17:39:46,28989.04,28911.60,29157.90,29073.21,29495.98,29219.14,28959.79,28880.84,28876.86,112.18000000000029,34.73999999999796,281.0400000000009,196.34999999999854,619.119999999999,342.27999999999884,82.93000000000029,3.9799999999995634,0.0
2023-06-26 10:17:11,30433.97,30492.96,30670.40,30577.36,31175.29,30774.11,30409.41,30354.62,30341.35,92.62000000000262,151.61000000000058,329.0500000000029,236.01000000000204,833.9400000000023,432.76000000000204,68.06000000000131,13.270000000000437,0.0
