timestamp,Binance_BTCTUSD_bid,Binance_BTCTUSD_ask,Deribit_BTCPERPETUAL_bid,Deribit_BTCPERPETUAL_ask,Bitget_BTCUSDTUMCBL_bid,Bitget_BTCUSDTUMCBL_ask
2023-08-04 17:30:46,29230.18,29230.9,29265.0,29265.5,29248.5,29249.0
2023-08-04 17:30:57,29230.21,29230.53,29265.0,29265.5,29248.5,29249.0
2023-08-04 17:31:08,29229.83,29230.68,29265.0,29265.5,29248.5,29249.0
2023-08-04 17:31:19,29224.65,29225.26,29265.0,29265.5,29247.5,29248.0
2023-08-04 17:31:30,29229.66,29230.71,29265.5,29266.0,29247.5,29248.0
2023-08-04 17:31:42,29224.15,29225.06,29265.5,29266.0,29245.5,29246.0
2023-08-04 17:31:52,29221.05,29222.59,29265.5,29266.0,29243.0,29243.5
2023-08-04 17:32:03,29224.04,29224.44,29259.5,29260.0,29240.5,29241.0
2023-08-04 17:32:15,29219.46,29220.54,29259.5,29260.0,29240.5,29241.0
2023-08-04 17:32:26,29218.8,29219.59,29259.5,29260.0,29240.5,29241.0
2023-08-04 17:32:37,29218.74,29219.69,29259.5,29260.0,29239.5,29240.0
2023-08-04 17:32:48,29218.38,29218.77,29259.5,29260.0,29239.5,29240.0
2023-08-04 17:32:59,29222.78,29223.36,29259.5,29260.0,29240.0,29240.5
2023-08-04 17:33:11,29223.28,29223.74,29259.5,29260.0,29240.5,29241.0
2023-08-04 17:33:23,29224.99,29225.16,29259.5,29260.0,29240.5,29241.0
2023-08-04 17:33:35,29222.8,29223.91,29259.5,29260.0,29240.5,29241.0
2023-08-04 17:33:48,29222.09,29222.53,29259.5,29260.0,29240.5,29241.0
2023-08-04 17:34:00,29223.08,29223.45,29259.5,29260.0,29240.5,29241.0
2023-08-04 17:34:12,29222.91,29223.33,29259.5,29260.0,29240.5,29241.0
2023-08-04 17:34:24,29221.08,29221.82,29259.5,29260.0,29240.5,29241.0
2023-08-04 17:34:35,29220.29,29220.92,29259.5,29260.0,29239.5,29240.0
2023-08-04 17:34:46,29220.01,29221.12,29259.5,29260.0,29239.5,29240.0
2023-08-04 17:34:57,29215.0,29215.76,29254.5,29255.0,29232.5,29233.0
2023-08-04 17:35:09,29214.58,29215.29,29254.5,29255.0,29232.5,29233.0
2023-08-04 17:35:21,29212.31,29212.9,29253.5,29254.0,29232.5,29233.0
2023-08-04 17:35:32,29212.73,29213.52,29253.5,29254.0,29232.5,29233.0
2023-08-04 17:59:01,29220.57,29221.41,29257.5,29258.0,29242.5,29243.0
2023-08-04 17:59:12,29225.65,29226.58,29257.5,29258.0,29242.5,29243.0
2023-08-04 17:59:25,29225.27,29225.29,29257.5,29258.0,29242.5,29243.0
2023-08-04 17:59:37,29222.16,29222.31,29257.5,29258.0,29242.5,29243.0
2023-08-04 17:59:48,29221.79,29222.51,29257.5,29258.0,29243.5,29244.0
2023-08-04 17:59:59,29224.39,29224.89,29257.5,29258.0,29243.5,29244.0
2023-08-04 18:00:09,29227.34,29227.97,29259.0,29259.5,29243.5,29244.0
2023-08-04 18:00:22,29228.27,29229.24,29261.5,29262.0,29247.0,29247.5
2023-08-04 18:00:34,29232.28,29233.5,29261.5,29262.0,29249.0,29249.5
2023-08-04 18:00:46,29229.14,29229.91,29261.5,29262.0,29250.5,29251.0
2023-08-04 18:00:57,29231.23,29231.95,29261.5,29262.0,29248.0,29248.5
2023-08-04 18:01:09,29229.87,29230.38,29261.5,29262.0,29248.0,29248.5
2023-08-04 18:01:22,29230.24,29230.76,29261.5,29262.0,29250.0,29250.5
2023-08-04 18:01:33,29229.75,29230.98,29261.5,29262.0,29248.5,29249.0
2023-08-04 18:01:45,29231.02,29231.44,29261.5,29262.0,29248.5,29249.0
2023-08-04 18:01:57,29228.27,29228.74,29261.5,29262.0,29244.5,29245.0
2023-08-04 18:02:08,29228.38,29229.04,29261.5,29262.0,29246.5,29247.0
2023-08-04 18:07:09,29226.28,29226.5,29260.5,29261.0,29242.0,29242.5
2023-08-04 18:07:20,29230.49,29230.93,29261.5,29262.0,29244.0,29244.5
2023-08-04 18:07:31,29226.72,29227.25,29261.5,29262.0,29245.5,29246.0
2023-08-04 18:07:42,29230.38,29230.59,29261.5,29262.0,29246.0,29246.5
2023-08-04 18:07:52,29230.42,29231.14,29261.5,29262.0,29246.0,29246.5
2023-08-04 18:08:03,29225.09,29225.34,29261.5,29262.0,29245.5,29246.0
2023-08-04 18:08:15,29226.97,29227.17,29261.5,29262.0,29245.5,29246.0
2023-08-04 18:08:26,29226.72,29227.15,29261.5,29262.0,29245.5,29246.0
2023-08-04 18:22:31,29210.02,29210.92,29255.0,29255.5,29229.5,29230.5
2023-08-04 18:23:47,29206.0,29207.04,29254.5,29255.0,29227.0,29227.5
2023-08-04 18:23:58,29206.25,29206.67,29254.5,29255.0,29226.0,29226.5
2023-08-04 18:24:10,29206.6,29207.69,29254.5,29255.0,29226.0,29226.5
2023-08-04 18:24:21,29207.0,29207.5,29254.5,29255.0,29225.5,29226.0
2023-08-04 18:24:33,29205.5,29206.41,29253.5,29254.0,29225.5,29226.0
2023-08-04 18:24:45,29205.44,29206.27,29253.5,29254.0,29225.5,29226.0
2023-08-04 18:24:57,29204.83,29205.55,29253.5,29254.0,29225.0,29225.5
2023-08-04 18:25:09,29205.62,29206.67,29253.5,29254.0,29225.0,29225.5
2023-08-04 18:25:20,29206.74,29207.59,29252.5,29253.0,29225.0,29225.5
2023-08-04 18:25:31,29194.0,29195.75,29234.0,29234.5,29212.5,29213.0
2023-08-04 18:25:42,29199.69,29201.71,29234.0,29234.5,29215.0,29215.5
2023-08-04 18:25:53,29201.91,29202.82,29234.0,29234.5,29216.5,29217.0
2023-08-04 18:26:04,29210.52,29211.44,29243.0,29243.5,29223.0,29223.5
2023-08-04 18:26:15,29210.42,29210.69,29247.5,29248.0,29225.5,29226.0
2023-08-04 18:26:26,29202.33,29203.24,29247.5,29248.0,29221.0,29221.5
2023-08-04 18:26:36,29201.37,29201.81,29247.5,29248.0,29220.5,29221.0
2023-08-04 18:26:49,29203.47,29204.26,29246.0,29246.5,29220.0,29220.5
2023-08-04 18:27:00,29201.19,29202.4,29246.0,29246.5,29220.0,29220.5
2023-08-04 18:27:11,29210.06,29210.48,29246.0,29246.5,29222.5,29223.0
2023-08-04 18:27:22,29208.73,29209.44,29246.0,29246.5,29225.0,29225.5
2023-08-04 18:27:32,29206.58,29207.51,29246.0,29246.5,29225.0,29225.5
2023-08-04 18:27:43,29206.96,29207.33,29246.0,29246.5,29225.0,29225.5
2023-08-04 18:27:54,29206.94,29207.12,29246.0,29246.5,29225.0,29225.5
2023-08-04 18:28:05,29208.96,29209.77,29246.0,29246.5,29225.0,29225.5
2023-08-04 18:28:15,29212.51,29212.92,29246.0,29246.5,29225.5,29226.0
2023-08-04 18:28:26,29210.04,29210.29,29246.0,29246.5,29225.5,29226.0
2023-08-04 18:28:37,29210.58,29210.71,29246.0,29246.5,29225.5,29226.0
2023-08-04 18:28:48,29208.45,29209.53,29246.0,29246.5,29225.5,29226.0
2023-08-04 18:28:58,29207.18,29208.0,29246.0,29246.5,29225.5,29226.0
2023-08-04 18:29:09,29208.83,29209.44,29246.0,29246.5,29225.5,29226.0
2023-08-04 18:29:20,29207.79,29208.51,29246.0,29246.5,29225.5,29226.0
2023-08-04 18:29:31,29207.05,29208.04,29246.0,29246.5,29225.5,29226.0
2023-08-04 18:29:42,29207.15,29207.68,29246.0,29246.5,29225.5,29226.0
2023-08-04 18:29:54,29204.39,29204.73,29246.0,29246.5,29225.5,29226.0
2023-08-04 18:30:06,29202.83,29204.3,29246.0,29246.5,29219.0,29219.5
2023-08-04 18:30:17,29203.15,29203.77,29246.0,29246.5,29219.0,29219.5
2023-08-04 18:30:28,29201.97,29202.02,29246.0,29246.5,29219.0,29219.5
2023-08-04 18:30:38,29198.29,29198.77,29241.0,29241.5,29218.5,29219.0
2023-08-04 18:30:51,29200.74,29200.98,29241.0,29241.5,29218.0,29218.5
2023-08-04 18:31:02,29201.34,29201.5,29241.0,29241.5,29218.0,29218.5
2023-08-04 18:31:12,29198.5,29198.6,29241.0,29241.5,29218.0,29218.5
2023-08-04 18:31:24,29196.62,29196.98,29241.0,29241.5,29217.5,29218.0
2023-08-04 18:31:36,29199.13,29199.96,29241.0,29241.5,29217.0,29217.5
2023-08-04 18:31:47,29198.0,29198.68,29241.0,29241.5,29217.0,29217.5
2023-08-04 18:31:59,29198.28,29199.08,29241.0,29241.5,29217.0,29217.5
2023-08-04 18:32:10,29198.12,29198.99,29241.0,29241.5,29216.5,29217.0
2023-08-04 18:32:21,29197.1,29197.71,29241.0,29241.5,29216.0,29216.5
2023-08-04 18:32:33,29191.25,29192.24,29231.5,29232.0,29212.5,29213.0
2023-08-04 18:32:46,29191.41,29192.39,29231.5,29232.0,29209.0,29209.5
2023-08-04 18:32:57,29197.43,29198.28,29231.5,29232.0,29212.0,29212.5
2023-08-04 18:33:07,29196.8,29197.08,29231.5,29232.0,29212.0,29212.5
2023-08-04 18:33:18,29195.11,29195.57,29231.5,29232.0,29212.0,29212.5
2023-08-04 18:33:29,29195.0,29195.84,29231.5,29232.0,29212.0,29212.5
2023-08-04 18:33:39,29194.9,29195.07,29231.5,29232.0,29212.0,29212.5
2023-08-04 18:33:50,29195.2,29195.38,29231.5,29232.0,29212.0,29212.5
2023-08-04 18:34:01,29195.49,29195.72,29231.5,29232.0,29212.0,29212.5
2023-08-04 18:34:12,29194.36,29195.02,29231.5,29232.0,29212.0,29212.5
2023-08-04 18:34:22,29196.75,29197.35,29231.5,29232.0,29212.0,29212.5
2023-08-04 18:34:33,29193.66,29194.51,29231.5,29232.0,29212.0,29212.5
