timestamp,value
2009-08-15T00:00:00Z,0
2009-08-16T00:00:00Z,0
2009-08-17T00:00:00Z,0
2009-08-18T00:00:00Z,0
2009-08-19T00:00:00Z,0
2009-08-20T00:00:00Z,0
2009-08-21T00:00:00Z,0
2009-08-22T00:00:00Z,0
2009-08-23T00:00:00Z,0
2009-08-24T00:00:00Z,0
2009-08-25T00:00:00Z,0
2009-08-26T00:00:00Z,38555.0356152778
2009-08-27T00:00:00Z,0
2009-08-28T00:00:00Z,0
2009-08-29T00:00:00Z,0
2009-08-30T00:00:00Z,73.4675925925926
2009-08-31T00:00:00Z,682.984375
2009-09-01T00:00:00Z,0
2009-09-02T00:00:00Z,0
2009-09-03T00:00:00Z,2465.81712962963
2009-09-04T00:00:00Z,0
2009-09-05T00:00:00Z,0
2009-09-06T00:00:00Z,0
2009-09-07T00:00:00Z,1642.45081018519
2009-09-08T00:00:00Z,0
2009-09-09T00:00:00Z,0
2009-09-10T00:00:00Z,0
2009-09-11T00:00:00Z,0
2009-09-12T00:00:00Z,0
2009-09-13T00:00:00Z,0
2009-09-14T00:00:00Z,0
2009-09-15T00:00:00Z,0
2009-09-16T00:00:00Z,20.8709606481481
2009-09-17T00:00:00Z,60844.384050463
2009-09-18T00:00:00Z,0
2009-09-19T00:00:00Z,0
2009-09-20T00:00:00Z,0
2009-09-21T00:00:00Z,3796.66608796296
2009-09-22T00:00:00Z,19552.5480324074
2009-09-23T00:00:00Z,0
2009-09-24T00:00:00Z,0
2009-09-25T00:00:00Z,3807.45891203704
2009-09-26T00:00:00Z,0
2009-09-27T00:00:00Z,1499.59780092593
2009-09-28T00:00:00Z,0
2009-09-29T00:00:00Z,6755.83622685185
2009-09-30T00:00:00Z,0
2009-10-01T00:00:00Z,0
2009-10-02T00:00:00Z,2080.30787037037
2009-10-03T00:00:00Z,0
2009-10-04T00:00:00Z,0
2009-10-05T00:00:00Z,0
2009-10-06T00:00:00Z,3113.43113425926
2009-10-07T00:00:00Z,0
2009-10-08T00:00:00Z,0
2009-10-09T00:00:00Z,0
2009-10-10T00:00:00Z,0
2009-10-11T00:00:00Z,0
2009-10-12T00:00:00Z,326966.690972221
2009-10-13T00:00:00Z,0
2009-10-14T00:00:00Z,0
2009-10-15T00:00:00Z,0
2009-10-16T00:00:00Z,56682.9768518539
2009-10-17T00:00:00Z,0
2009-10-18T00:00:00Z,963.270833333333
2009-10-19T00:00:00Z,0
2009-10-20T00:00:00Z,64830.4592814815
2009-10-21T00:00:00Z,10059.7537583333
2009-10-22T00:00:00Z,70999.3692129583
2009-10-23T00:00:00Z,0
2009-10-24T00:00:00Z,27049.1064814815
2009-10-25T00:00:00Z,0
2009-10-26T00:00:00Z,0
2009-10-27T00:00:00Z,34618.5943287037
2009-10-28T00:00:00Z,0
2009-10-29T00:00:00Z,10881.2413194444
2009-10-30T00:00:00Z,0
2009-10-31T00:00:00Z,0
2009-11-01T00:00:00Z,0
2009-11-02T00:00:00Z,0
2009-11-03T00:00:00Z,0
2009-11-04T00:00:00Z,125227.68402776
2009-11-05T00:00:00Z,0
2009-11-06T00:00:00Z,0
2009-11-07T00:00:00Z,0
2009-11-08T00:00:00Z,0
2009-11-09T00:00:00Z,0
2009-11-10T00:00:00Z,0
2009-11-11T00:00:00Z,19081.1440972222
2009-11-12T00:00:00Z,0
2009-11-13T00:00:00Z,1585.97453703704
2009-11-14T00:00:00Z,0
2009-11-15T00:00:00Z,0
2009-11-16T00:00:00Z,0
2009-11-17T00:00:00Z,0
2009-11-18T00:00:00Z,0
2009-11-19T00:00:00Z,179235.667824055
2009-11-20T00:00:00Z,0
