timestamp,Bybit_ETHUSDC_bid,Bybit_ETHUSDC_ask,Deribit_ETHPERPETUAL_bid,Deribit_ETHPERPETUAL_ask,Bitget_ETHPERPCMCBL_bid,Bitget_ETHPERPCMCBL_ask
2023-07-30 15:47:48,1879.37,1879.53,1881.0,1881.05,1879.18,1879.24
2023-07-30 15:48:19,1879.63,1879.87,1881.0,1881.05,1879.18,1879.24
2023-07-30 15:48:49,1879.47,1879.59,1881.0,1881.05,1879.18,1879.24
2023-07-30 15:49:20,1878.97,1879.1,1880.6,1880.65,1879.18,1879.24
2023-07-30 15:49:51,1878.65,1878.76,1880.2,1880.25,1879.18,1879.24
2023-07-30 15:50:21,1878.85,1879.01,1879.95,1880.0,1879.18,1879.24
2023-07-30 15:50:52,1878.71,1878.79,1879.95,1880.0,1878.14,1878.2
2023-07-30 15:51:23,1878.8,1878.91,1879.95,1880.0,1878.14,1878.2
2023-07-30 15:51:54,1878.53,1878.69,1879.95,1880.0,1878.14,1878.2
2023-07-30 15:52:24,1878.39,1878.54,1879.95,1880.0,1878.14,1878.2
2023-07-30 15:52:55,1878.51,1878.67,1879.95,1880.0,1878.14,1878.2
2023-07-30 15:53:26,1878.34,1878.42,1879.95,1880.0,1878.14,1878.2
2023-07-30 15:53:56,1876.85,1876.99,1878.55,1878.6,1876.85,1876.91
2023-07-30 15:54:27,1877.04,1877.26,1877.75,1877.8,1875.94,1876.0
2023-07-30 15:54:58,1876.33,1876.45,1877.75,1877.8,1875.45,1875.64
2023-07-30 15:55:29,1875.68,1875.94,1876.9,1876.95,1875.08,1875.96
2023-07-30 15:55:59,1874.83,1874.94,1876.0,1876.05,1874.07,1874.69
2023-07-30 15:56:30,1874.8,1874.98,1876.0,1876.05,1873.79,1873.85
2023-07-30 15:57:01,1874.38,1874.47,1875.7,1875.75,1873.79,1873.85
2023-07-30 15:57:31,1876.43,1876.69,1877.75,1877.8,1875.69,1876.55
2023-07-30 15:58:02,1876.7,1876.75,1877.9,1877.95,1875.87,1875.93
