timestamp,BTC-07JUL23,BTC-23JUN23,BTC-25AUG23,BTC-28JUL23,BTC-29DEC23,BTC-29SEP23,BTC-30JUN23,BTCPERP,BTCUSDT,BTC-07JUL23_vs_BTCPERP,BTC-07JUL23_vs_BTCUSDT,BTC-23JUN23_vs_BTCPERP,BTC-23JUN23_vs_BTCUSDT,BTC-25AUG23_vs_BTCPERP,BTC-25AUG23_vs_BTCUSDT,BTC-28JUL23_vs_BTCPERP,BTC-28JUL23_vs_BTCUSDT,BTC-29DEC23_vs_BTCPERP,BTC-29DEC23_vs_BTCUSDT,BTC-29SEP23_vs_BTCPERP,BTC-29SEP23_vs_BTCUSDT,BTC-30JUN23_vs_BTCPERP,BTC-30JUN23_vs_BTCUSDT,BTCPERP_vs_BTCPERP,BTCPERP_vs_BTCUSDT,BTCUSDT_vs_BTCPERP,BTCUSDT_vs_BTCUSDT
2023-06-19 16:43:20,26506.19,26487.49,26635.17,26562.65,26994.45,26736.81,26499.00,26440.75,26436.11,65.43999999999869,70.07999999999811,46.7400000000016,51.38000000000102,194.41999999999825,199.05999999999767,121.90000000000146,126.54000000000087,553.7000000000007,558.3400000000001,296.0600000000013,300.7000000000007,58.25,62.88999999999942,0.0,4.639999999999418,-4.639999999999418,0.0
2023-06-19 16:43:43,26508.21,26469.42,26628.71,26546.28,26996.53,26733.58,26502.68,26432.32,26443.54,75.88999999999942,64.66999999999825,37.099999999998545,25.87999999999738,196.38999999999942,185.16999999999825,113.95999999999913,102.73999999999796,564.2099999999991,552.989999999998,301.26000000000204,290.0400000000009,70.36000000000058,59.13999999999942,0.0,-11.220000000001164,11.220000000001164,0.0
2023-06-19 16:44:20,26515.86,26482.05,26637.23,26559.63,27003.27,26749.72,26509.70,26446.12,26458.02,69.7400000000016,57.840000000000146,35.93000000000029,24.029999999998836,191.11000000000058,179.20999999999913,113.51000000000204,101.61000000000058,557.1500000000015,545.25,303.6000000000022,291.7000000000007,63.580000000001746,51.68000000000029,0.0,-11.900000000001455,11.900000000001455,0.0
2023-06-19 16:44:43,26513.55,26494.39,26634.99,26557.73,27015.87,26747.04,26515.53,26445.53,26456.56,68.02000000000044,56.98999999999796,48.86000000000058,37.82999999999811,189.46000000000276,178.4300000000003,112.20000000000073,101.16999999999825,570.3400000000001,559.3099999999977,301.51000000000204,290.47999999999956,70.0,58.969999999997526,0.0,-11.030000000002474,11.030000000002474,0.0
2023-06-19 16:45:20,26504.15,26479.34,26629.93,26540.12,27000.66,26732.81,26497.56,26433.05,26437.24,71.10000000000218,66.90999999999985,46.29000000000087,42.099999999998545,196.88000000000102,192.6899999999987,107.06999999999971,102.87999999999738,567.6100000000006,563.4199999999983,299.76000000000204,295.5699999999997,64.51000000000204,60.31999999999971,0.0,-4.190000000002328,4.190000000002328,0.0
2023-06-19 16:45:43,26508.68,26461.77,26625.86,26537.67,26983.73,26728.47,26497.14,26431.70,26434.15,76.97999999999956,74.52999999999884,30.06999999999971,27.61999999999898,194.15999999999985,191.70999999999913,105.96999999999753,103.5199999999968,552.0299999999988,549.5799999999981,296.77000000000044,294.3199999999997,65.43999999999869,62.98999999999796,0.0,-2.4500000000007276,2.4500000000007276,0.0
2023-06-19 16:46:20,26502.37,26472.42,26619.13,26534.95,26976.69,26723.22,26490.96,26420.86,26428.50,81.5099999999984,73.86999999999898,51.55999999999767,43.919999999998254,198.27000000000044,190.63000000000102,114.09000000000015,106.45000000000073,555.8299999999981,548.1899999999987,302.3600000000006,294.72000000000116,70.09999999999854,62.45999999999913,0.0,-7.639999999999418,7.639999999999418,0.0
2023-06-19 16:46:43,26500.05,26481.74,26627.86,26545.17,26988.54,26728.90,26503.05,26426.67,26436.06,73.38000000000102,63.98999999999796,55.07000000000335,45.68000000000029,201.19000000000233,191.79999999999927,118.5,109.10999999999694,561.8700000000026,552.4799999999996,302.2300000000032,292.84000000000015,76.38000000000102,66.98999999999796,0.0,-9.390000000003056,9.390000000003056,0.0
2023-06-19 16:47:20,26530.66,26503.27,26651.52,26574.55,27020.78,26767.64,26517.30,26458.18,26470.50,72.47999999999956,60.159999999999854,45.090000000000146,32.77000000000044,193.34000000000015,181.02000000000044,116.36999999999898,104.04999999999927,562.5999999999985,550.2799999999988,309.4599999999991,297.1399999999994,59.11999999999898,46.79999999999927,0.0,-12.319999999999709,12.319999999999709,0.0
2023-06-19 16:47:43,26534.41,26516.03,26656.56,26578.84,27023.94,26770.72,26523.04,26463.91,26475.80,70.5,58.61000000000058,52.11999999999898,40.22999999999956,192.65000000000146,180.76000000000204,114.93000000000029,103.04000000000087,560.0299999999988,548.1399999999994,306.8100000000013,294.9200000000019,59.13000000000102,47.2400000000016,0.0,-11.889999999999418,11.889999999999418,0.0
2023-06-19 16:48:20,26548.15,26529.35,26678.45,26600.16,27037.78,26777.32,26535.95,26476.91,26490.70,71.2400000000016,57.45000000000073,52.43999999999869,38.64999999999782,201.54000000000087,187.75,123.25,109.45999999999913,560.869999999999,547.0799999999981,300.40999999999985,286.619999999999,59.04000000000087,45.25,0.0,-13.790000000000873,13.790000000000873,0.0
2023-06-19 16:48:44,26538.78,26519.39,26669.14,26595.03,27047.43,26772.21,26529.42,26467.04,26477.00,71.73999999999796,61.779999999998836,52.349999999998545,42.38999999999942,202.09999999999854,192.13999999999942,127.98999999999796,118.02999999999884,580.3899999999994,570.4300000000003,305.16999999999825,295.2099999999991,62.37999999999738,52.419999999998254,0.0,-9.959999999999127,9.959999999999127,0.0
2023-06-19 16:49:20,26537.99,26519.92,26668.59,26596.20,27027.12,26772.92,26525.52,26465.25,26477.70,72.7400000000016,60.29000000000087,54.669999999998254,42.219999999997526,203.34000000000015,190.88999999999942,130.95000000000073,118.5,561.869999999999,549.4199999999983,307.66999999999825,295.2199999999975,60.27000000000044,47.81999999999971,0.0,-12.450000000000728,12.450000000000728,0.0
2023-06-19 16:49:44,26547.98,26515.68,26668.77,26603.54,27037.42,26776.09,26530.10,26473.78,26491.40,74.20000000000073,56.57999999999811,41.900000000001455,24.279999999998836,194.9900000000016,177.36999999999898,129.76000000000204,112.13999999999942,563.6399999999994,546.0199999999968,302.3100000000013,284.6899999999987,56.31999999999971,38.69999999999709,0.0,-17.62000000000262,17.62000000000262,0.0
2023-06-19 16:50:20,26542.67,26513.76,26673.35,26600.69,27045.16,26778.94,26532.91,26482.03,26482.60,60.63999999999942,60.06999999999971,31.729999999999563,31.159999999999854,191.3199999999997,190.75,118.65999999999985,118.09000000000015,563.130000000001,562.5600000000013,296.90999999999985,296.34000000000015,50.88000000000102,50.31000000000131,0.0,-0.569999999999709,0.569999999999709,0.0
2023-06-19 16:50:44,26539.86,26520.30,26665.84,26596.20,27029.27,26761.32,26525.59,26473.51,26474.30,66.35000000000218,65.56000000000131,46.79000000000087,46.0,192.33000000000175,191.54000000000087,122.69000000000233,121.90000000000146,555.760000000002,554.9700000000012,287.8100000000013,287.02000000000044,52.080000000001746,51.29000000000087,0.0,-0.7900000000008731,0.7900000000008731,0.0
2023-06-19 16:51:20,26550.37,26511.60,26676.19,26603.80,27044.36,26768.65,26537.15,26471.92,26482.70,78.45000000000073,67.66999999999825,39.68000000000029,28.899999999997817,204.27000000000044,193.48999999999796,131.88000000000102,121.09999999999854,572.4400000000023,561.6599999999999,296.7300000000032,285.9500000000007,65.2300000000032,54.45000000000073,0.0,-10.780000000002474,10.780000000002474,0.0
2023-06-19 16:51:44,26547.56,26524.02,26670.37,26599.91,27041.58,26768.86,26534.43,26478.80,26478.50,68.76000000000204,69.06000000000131,45.220000000001164,45.52000000000044,191.5699999999997,191.86999999999898,121.11000000000058,121.40999999999985,562.7800000000025,563.0800000000017,290.0600000000013,290.3600000000006,55.63000000000102,55.93000000000029,0.0,0.2999999999992724,-0.2999999999992724,0.0
2023-06-19 16:52:20,26551.01,26527.52,26674.00,26605.82,27052.47,26772.42,26536.24,26476.77,26488.94,74.23999999999796,62.06999999999971,50.75,38.580000000001746,197.22999999999956,185.0600000000013,129.04999999999927,116.88000000000102,575.7000000000007,563.5300000000025,295.6499999999978,283.47999999999956,59.470000000001164,47.30000000000291,0.0,-12.169999999998254,12.169999999998254,0.0
2023-06-19 16:52:44,26550.91,26529.45,26680.86,26605.93,27053.46,26773.77,26538.62,26478.16,26493.30,72.75,57.61000000000058,51.29000000000087,36.150000000001455,202.70000000000073,187.5600000000013,127.77000000000044,112.63000000000102,575.2999999999993,560.1599999999999,295.6100000000006,280.47000000000116,60.45999999999913,45.31999999999971,0.0,-15.139999999999418,15.139999999999418,0.0
2023-06-19 16:53:20,26567.87,26534.56,26686.09,26611.70,27059.60,26787.22,26538.63,26483.14,26495.80,84.72999999999956,72.06999999999971,51.42000000000189,38.76000000000204,202.95000000000073,190.29000000000087,128.5600000000013,115.90000000000146,576.4599999999991,563.7999999999993,304.08000000000175,291.4200000000019,55.4900000000016,42.830000000001746,0.0,-12.659999999999854,12.659999999999854,0.0
2023-06-19 16:53:44,26558.02,26529.97,26690.18,26614.76,27063.10,26790.52,26547.71,26495.60,26505.30,62.42000000000189,52.720000000001164,34.37000000000262,24.67000000000189,194.58000000000175,184.88000000000102,119.15999999999985,109.45999999999913,567.5,557.7999999999993,294.9200000000019,285.22000000000116,52.11000000000058,42.409999999999854,0.0,-9.700000000000728,9.700000000000728,0.0
2023-06-19 16:54:20,26547.42,26525.59,26670.21,26597.27,27045.70,26773.29,26533.90,26475.90,26478.08,71.5199999999968,69.33999999999651,49.68999999999869,47.5099999999984,194.30999999999767,192.12999999999738,121.36999999999898,119.18999999999869,569.7999999999993,567.619999999999,297.3899999999994,295.2099999999991,58.0,55.81999999999971,0.0,-2.180000000000291,2.180000000000291,0.0
2023-06-19 16:54:44,26538.66,26519.46,26668.27,26596.14,27041.89,26772.49,26537.91,26475.90,26477.39,62.7599999999984,61.27000000000044,43.55999999999767,42.06999999999971,192.36999999999898,190.88000000000102,120.23999999999796,118.75,565.989999999998,564.5,296.59000000000015,295.1000000000022,62.0099999999984,60.52000000000044,0.0,-1.4899999999979627,1.4899999999979627,0.0
2023-06-19 16:55:20,26554.25,26512.04,26671.09,26601.68,27032.67,26775.51,26531.96,26475.14,26484.28,79.11000000000058,69.97000000000116,36.900000000001455,27.760000000002037,195.95000000000073,186.8100000000013,126.54000000000087,117.40000000000146,557.5299999999988,548.3899999999994,300.369999999999,291.22999999999956,56.81999999999971,47.68000000000029,0.0,-9.139999999999418,9.139999999999418,0.0
2023-06-19 16:55:44,26562.58,26529.46,26684.57,26615.73,27062.33,26786.96,26550.06,26489.79,26504.76,72.79000000000087,57.82000000000335,39.669999999998254,24.700000000000728,194.77999999999884,179.8100000000013,125.93999999999869,110.97000000000116,572.5400000000009,557.5700000000033,297.16999999999825,282.2000000000007,60.27000000000044,45.30000000000291,0.0,-14.969999999997526,14.969999999997526,0.0
2023-06-19 16:56:20,26568.12,26548.90,26688.73,26625.75,27064.81,26791.11,26551.12,26494.95,26510.00,73.16999999999825,58.11999999999898,53.95000000000073,38.900000000001455,193.77999999999884,178.72999999999956,130.79999999999927,115.75,569.8600000000006,554.8100000000013,296.15999999999985,281.1100000000006,56.169999999998254,41.11999999999898,0.0,-15.049999999999272,15.049999999999272,0.0
2023-06-19 16:56:44,26562.60,26532.60,26676.22,26609.80,27054.66,26783.35,26537.59,26490.10,26489.53,72.5,73.06999999999971,42.5,43.06999999999971,186.12000000000262,186.69000000000233,119.70000000000073,120.27000000000044,564.5600000000013,565.130000000001,293.25,293.8199999999997,47.4900000000016,48.06000000000131,0.0,0.569999999999709,-0.569999999999709,0.0
2023-06-19 16:57:20,26578.08,26528.28,26684.60,26619.03,27051.38,26786.94,26547.36,26489.84,26501.51,88.2400000000016,76.57000000000335,38.43999999999869,26.770000000000437,194.7599999999984,183.09000000000015,129.1899999999987,117.52000000000044,561.5400000000009,549.8700000000026,297.09999999999854,285.4300000000003,57.52000000000044,45.85000000000218,0.0,-11.669999999998254,11.669999999998254,0.0
2023-06-19 16:57:44,26570.63,26524.14,26677.24,26615.88,27046.65,26786.06,26553.13,26486.40,26493.80,84.22999999999956,76.83000000000175,37.73999999999796,30.340000000000146,190.84000000000015,183.44000000000233,129.47999999999956,122.08000000000175,560.25,552.8500000000022,299.65999999999985,292.26000000000204,66.72999999999956,59.330000000001746,0.0,-7.399999999997817,7.399999999997817,0.0
2023-06-19 16:58:20,26560.23,26540.37,26682.34,26617.17,27060.75,26788.26,26546.13,26487.30,26498.17,72.93000000000029,62.06000000000131,53.06999999999971,42.20000000000073,195.04000000000087,184.1700000000019,129.86999999999898,119.0,573.4500000000007,562.5800000000017,300.9599999999991,290.09000000000015,58.830000000001746,47.960000000002765,0.0,-10.869999999998981,10.869999999998981,0.0
2023-06-19 16:58:44,26559.26,26524.12,26680.12,26614.11,27059.39,26792.16,26545.59,26487.30,26493.93,71.95999999999913,65.32999999999811,36.81999999999971,30.18999999999869,192.8199999999997,186.1899999999987,126.81000000000131,120.18000000000029,572.0900000000001,565.4599999999991,304.8600000000006,298.22999999999956,58.29000000000087,51.659999999999854,0.0,-6.630000000001019,6.630000000001019,0.0
2023-06-19 16:59:20,26555.20,26522.74,26679.02,26612.92,27044.39,26790.79,26544.44,26483.53,26493.87,71.67000000000189,61.330000000001746,39.210000000002765,28.87000000000262,195.4900000000016,185.15000000000146,129.38999999999942,119.04999999999927,560.8600000000006,550.5200000000004,307.26000000000204,296.9200000000019,60.909999999999854,50.56999999999971,0.0,-10.340000000000146,10.340000000000146,0.0
2023-06-19 16:59:44,26554.90,26522.47,26678.02,26612.67,27058.04,26790.60,26544.25,26484.13,26492.60,70.77000000000044,62.30000000000291,38.340000000000146,29.87000000000262,193.88999999999942,185.4200000000019,128.53999999999724,120.06999999999971,573.9099999999999,565.4400000000023,306.4699999999975,298.0,60.11999999999898,51.650000000001455,0.0,-8.469999999997526,8.469999999997526,0.0
2023-06-19 17:00:21,26552.17,26519.20,26673.35,26610.66,27055.23,26783.13,26552.70,26485.50,26485.00,66.66999999999825,67.16999999999825,33.70000000000073,34.20000000000073,187.84999999999854,188.34999999999854,125.15999999999985,125.65999999999985,569.7299999999996,570.2299999999996,297.630000000001,298.130000000001,67.20000000000073,67.70000000000073,0.0,0.5,-0.5,0.0
2023-06-19 17:00:44,26547.76,26522.77,26671.33,26598.65,27042.90,26776.06,26543.37,26472.20,26478.88,75.55999999999767,68.87999999999738,50.56999999999971,43.88999999999942,199.13000000000102,192.45000000000073,126.45000000000073,119.77000000000044,570.7000000000007,564.0200000000004,303.8600000000006,297.1800000000003,71.16999999999825,64.48999999999796,0.0,-6.680000000000291,6.680000000000291,0.0
2023-06-19 17:01:21,26544.90,26525.95,26675.36,26601.93,27033.52,26778.88,26545.66,26476.15,26482.90,68.75,62.0,49.79999999999927,43.04999999999927,199.20999999999913,192.45999999999913,125.77999999999884,119.02999999999884,557.369999999999,550.619999999999,302.72999999999956,295.97999999999956,69.5099999999984,62.7599999999984,0.0,-6.75,6.75,0.0
2023-06-19 17:01:44,26567.05,26534.41,26684.19,26611.18,27042.09,26782.36,26540.35,26482.06,26491.66,84.98999999999796,75.38999999999942,52.349999999998545,42.75,202.12999999999738,192.52999999999884,129.11999999999898,119.52000000000044,560.0299999999988,550.4300000000003,300.2999999999993,290.7000000000007,58.289999999997235,48.68999999999869,0.0,-9.599999999998545,9.599999999998545,0.0
2023-06-19 17:02:21,26568.22,26521.18,26684.76,26611.71,27043.59,26789.03,26540.98,26484.64,26492.30,83.58000000000175,75.92000000000189,36.54000000000087,28.88000000000102,200.11999999999898,192.45999999999913,127.06999999999971,119.40999999999985,558.9500000000007,551.2900000000009,304.3899999999994,296.72999999999956,56.340000000000146,48.68000000000029,0.0,-7.6599999999998545,7.6599999999998545,0.0
2023-06-19 17:02:44,26569.41,26537.01,26686.96,26613.55,27048.12,26793.69,26544.29,26487.19,26497.31,82.22000000000116,72.09999999999854,49.81999999999971,39.69999999999709,199.77000000000044,189.64999999999782,126.36000000000058,116.23999999999796,560.9300000000003,550.8099999999977,306.5,296.3799999999974,57.10000000000218,46.97999999999956,0.0,-10.12000000000262,10.12000000000262,0.0
2023-06-19 17:03:21,26576.94,26551.74,26697.48,26625.17,27070.33,26800.12,26554.64,26500.57,26514.30,76.36999999999898,62.63999999999942,51.17000000000189,37.44000000000233,196.90999999999985,183.1800000000003,124.59999999999854,110.86999999999898,569.760000000002,556.0300000000025,299.5499999999993,285.8199999999997,54.06999999999971,40.340000000000146,0.0,-13.729999999999563,13.729999999999563,0.0
2023-06-19 17:03:44,26576.30,26550.74,26696.83,26627.64,27073.44,26799.38,26554.07,26499.71,26514.20,76.59000000000015,62.099999999998545,51.030000000002474,36.54000000000087,197.12000000000262,182.63000000000102,127.93000000000029,113.43999999999869,573.7299999999996,559.239999999998,299.6700000000019,285.1800000000003,54.36000000000058,39.86999999999898,0.0,-14.4900000000016,14.4900000000016,0.0
2023-06-19 17:04:21,26575.32,26546.91,26692.79,26620.32,27069.07,26797.85,26558.83,26502.60,26503.99,72.72000000000116,71.32999999999811,44.31000000000131,42.919999999998254,190.19000000000233,188.79999999999927,117.72000000000116,116.32999999999811,566.4700000000012,565.0799999999981,295.25,293.85999999999694,56.2300000000032,54.840000000000146,0.0,-1.390000000003056,1.390000000003056,0.0
2023-06-19 17:04:44,26591.24,26551.17,26704.37,26631.11,27067.30,26805.41,26565.93,26507.40,26517.00,83.84000000000015,74.2400000000016,43.7699999999968,34.169999999998254,196.96999999999753,187.36999999999898,123.70999999999913,114.11000000000058,559.8999999999978,550.2999999999993,298.0099999999984,288.40999999999985,58.529999999998836,48.93000000000029,0.0,-9.599999999998545,9.599999999998545,0.0
2023-06-19 17:05:21,26601.19,26568.04,26720.13,26641.95,27083.32,26822.91,26577.71,26511.40,26534.91,89.78999999999724,66.27999999999884,56.63999999999942,33.13000000000102,208.72999999999956,185.22000000000116,130.54999999999927,107.04000000000087,571.9199999999983,548.4099999999999,311.5099999999984,288.0,66.30999999999767,42.79999999999927,0.0,-23.5099999999984,23.5099999999984,0.0
2023-06-19 17:05:45,26598.96,26573.54,26712.00,26638.36,27070.71,26820.36,26580.48,26526.30,26532.30,72.65999999999985,66.65999999999985,47.2400000000016,41.2400000000016,185.70000000000073,179.70000000000073,112.06000000000131,106.06000000000131,544.4099999999999,538.4099999999999,294.0600000000013,288.0600000000013,54.18000000000029,48.18000000000029,0.0,-6.0,6.0,0.0
2023-06-19 17:06:21,26611.65,26587.54,26726.25,26674.32,27106.43,26843.92,26602.02,26541.50,26554.84,70.15000000000146,56.81000000000131,46.04000000000087,32.70000000000073,184.75,171.40999999999985,132.8199999999997,119.47999999999956,564.9300000000003,551.5900000000001,302.41999999999825,289.0799999999981,60.52000000000044,47.18000000000029,0.0,-13.340000000000146,13.340000000000146,0.0
2023-06-19 17:06:45,26641.18,26622.16,26757.62,26685.47,27144.21,26863.72,26637.41,26574.68,26580.90,66.5,60.279999999998836,47.47999999999956,41.2599999999984,182.9399999999987,176.71999999999753,110.79000000000087,104.56999999999971,569.5299999999988,563.3099999999977,289.0400000000009,282.8199999999997,62.72999999999956,56.5099999999984,0.0,-6.220000000001164,6.220000000001164,0.0
2023-06-19 17:07:21,26619.28,26601.21,26743.41,26677.53,27110.10,26852.97,26619.13,26550.40,26558.70,68.87999999999738,60.57999999999811,50.80999999999767,42.5099999999984,193.0099999999984,184.70999999999913,127.12999999999738,118.82999999999811,559.6999999999971,551.3999999999978,302.5699999999997,294.27000000000044,68.72999999999956,60.43000000000029,0.0,-8.299999999999272,8.299999999999272,0.0
2023-06-19 17:07:45,26628.94,26610.03,26753.90,26687.25,27119.38,26859.78,26624.39,26557.73,26574.40,71.20999999999913,54.539999999997235,52.29999999999927,35.62999999999738,196.1700000000019,179.5,129.52000000000044,112.84999999999854,561.6500000000015,544.9799999999996,302.0499999999993,285.3799999999974,66.65999999999985,49.98999999999796,0.0,-16.67000000000189,16.67000000000189,0.0
2023-06-19 17:08:21,26641.37,26624.08,26765.04,26692.28,27131.80,26875.48,26643.17,26575.33,26582.30,66.03999999999724,59.06999999999971,48.75,41.780000000002474,189.70999999999913,182.7400000000016,116.94999999999709,109.97999999999956,556.4699999999975,549.5,300.1499999999978,293.1800000000003,67.83999999999651,60.86999999999898,0.0,-6.969999999997526,6.969999999997526,0.0
2023-06-19 17:08:45,26650.00,26630.03,26780.35,26707.59,27154.10,26884.78,26649.60,26576.76,26589.36,73.2400000000016,60.63999999999942,53.27000000000044,40.669999999998254,203.59000000000015,190.98999999999796,130.83000000000175,118.22999999999956,577.3400000000001,564.739999999998,308.02000000000044,295.41999999999825,72.84000000000015,60.23999999999796,0.0,-12.600000000002183,12.600000000002183,0.0
2023-06-19 17:09:21,26674.09,26634.66,26791.28,26712.76,27160.13,26895.60,26647.46,26590.70,26598.99,83.38999999999942,75.09999999999854,43.95999999999913,35.669999999998254,200.5799999999981,192.28999999999724,122.05999999999767,113.7699999999968,569.4300000000003,561.1399999999994,304.8999999999978,296.60999999999694,56.7599999999984,48.469999999997526,0.0,-8.290000000000873,8.290000000000873,0.0
2023-06-19 17:09:45,26676.43,26642.87,26793.90,26714.12,27153.10,26898.05,26648.84,26590.30,26600.62,86.13000000000102,75.81000000000131,52.56999999999971,42.25,203.60000000000218,193.28000000000247,123.81999999999971,113.5,562.7999999999993,552.4799999999996,307.75,297.4300000000003,58.54000000000087,48.220000000001164,0.0,-10.319999999999709,10.319999999999709,0.0
2023-06-19 17:10:21,26664.12,26631.73,26781.94,26709.36,27137.31,26886.21,26650.89,26587.31,26591.38,76.80999999999767,72.73999999999796,44.419999999998254,40.349999999998545,194.62999999999738,190.55999999999767,122.04999999999927,117.97999999999956,550.0,545.9300000000003,298.8999999999978,294.8299999999981,63.57999999999811,59.5099999999984,0.0,-4.069999999999709,4.069999999999709,0.0
2023-06-19 17:10:45,26659.33,26631.92,26780.43,26706.49,27155.39,26884.13,26651.23,26586.80,26586.18,72.53000000000247,73.15000000000146,45.11999999999898,45.73999999999796,193.63000000000102,194.25,119.69000000000233,120.31000000000131,568.5900000000001,569.2099999999991,297.33000000000175,297.9500000000007,64.43000000000029,65.04999999999927,0.0,0.6199999999989814,-0.6199999999989814,0.0
2023-06-19 17:11:21,26669.60,26637.36,26783.50,26715.82,27151.20,26890.94,26656.09,26585.93,26595.72,83.66999999999825,73.87999999999738,51.43000000000029,41.63999999999942,197.5699999999997,187.77999999999884,129.88999999999942,120.09999999999854,565.2700000000004,555.4799999999996,305.0099999999984,295.2199999999975,70.15999999999985,60.36999999999898,0.0,-9.790000000000873,9.790000000000873,0.0
2023-06-19 17:11:45,26670.45,26638.14,26783.89,26715.15,27152.55,26895.78,26657.44,26587.51,26595.88,82.94000000000233,74.56999999999971,50.63000000000102,42.2599999999984,196.38000000000102,188.0099999999984,127.64000000000306,119.27000000000044,565.0400000000009,556.6699999999983,308.27000000000044,299.8999999999978,69.93000000000029,61.55999999999767,0.0,-8.37000000000262,8.37000000000262,0.0
2023-06-19 17:12:21,26678.92,26640.70,26791.59,26720.61,27154.11,26892.16,26659.47,26590.80,26597.47,88.11999999999898,81.44999999999709,49.900000000001455,43.22999999999956,200.79000000000087,194.11999999999898,129.8100000000013,123.13999999999942,563.3100000000013,556.6399999999994,301.3600000000006,294.6899999999987,68.67000000000189,62.0,0.0,-6.670000000001892,6.670000000001892,0.0
2023-06-19 17:12:45,26679.17,26646.59,26793.64,26723.62,27170.33,26894.42,26663.63,26591.52,26600.46,87.64999999999782,78.70999999999913,55.06999999999971,46.13000000000102,202.11999999999898,193.1800000000003,132.09999999999854,123.15999999999985,578.8100000000013,569.8700000000026,302.8999999999978,293.9599999999991,72.11000000000058,63.17000000000189,0.0,-8.93999999999869,8.93999999999869,0.0
2023-06-19 17:13:21,26677.04,26644.42,26795.16,26721.63,27168.12,26898.15,26662.19,26591.12,26601.44,85.92000000000189,75.60000000000218,53.29999999999927,42.97999999999956,204.04000000000087,193.72000000000116,130.51000000000204,120.19000000000233,577.0,566.6800000000003,307.0300000000025,296.71000000000276,71.06999999999971,60.75,0.0,-10.319999999999709,10.319999999999709,0.0
2023-06-19 17:13:45,26674.62,26641.32,26792.51,26718.51,27165.41,26895.90,26660.55,26589.57,26599.00,85.04999999999927,75.61999999999898,51.75,42.31999999999971,202.9399999999987,193.5099999999984,128.9399999999987,119.5099999999984,575.8400000000001,566.4099999999999,306.33000000000175,296.90000000000146,70.97999999999956,61.54999999999927,0.0,-9.430000000000291,9.430000000000291,0.0
2023-06-19 17:14:21,26671.08,26638.81,26787.93,26715.86,27148.68,26892.37,26657.34,26584.40,26594.90,86.68000000000029,76.18000000000029,54.409999999999854,43.909999999999854,203.52999999999884,193.02999999999884,131.45999999999913,120.95999999999913,564.2799999999988,553.7799999999988,307.9699999999975,297.4699999999975,72.93999999999869,62.43999999999869,0.0,-10.5,10.5,0.0
2023-06-19 17:14:45,26675.10,26639.93,26792.88,26719.73,27151.68,26897.12,26662.71,26586.67,26598.20,88.43000000000029,76.89999999999782,53.26000000000204,41.72999999999956,206.21000000000276,194.6800000000003,133.0600000000013,121.52999999999884,565.010000000002,553.4799999999996,310.4500000000007,298.91999999999825,76.04000000000087,64.5099999999984,0.0,-11.530000000002474,11.530000000002474,0.0
2023-06-19 17:15:21,26670.04,26637.31,26788.77,26714.44,27162.16,26893.85,26657.06,26588.10,26597.50,81.94000000000233,72.54000000000087,49.210000000002765,39.81000000000131,200.6700000000019,191.27000000000044,126.34000000000015,116.93999999999869,574.0600000000013,564.6599999999999,305.75,296.34999999999854,68.96000000000276,59.56000000000131,0.0,-9.400000000001455,9.400000000001455,0.0
2023-06-19 17:15:45,26672.15,26639.75,26789.70,26717.00,27163.38,26894.70,26659.34,26587.97,26595.27,84.18000000000029,76.88000000000102,51.779999999998836,44.47999999999956,201.72999999999956,194.4300000000003,129.02999999999884,121.72999999999956,575.4099999999999,568.1100000000006,306.72999999999956,299.4300000000003,71.36999999999898,64.06999999999971,0.0,-7.299999999999272,7.299999999999272,0.0
2023-06-19 17:16:22,26677.08,26650.26,26795.53,26721.97,27167.95,26902.81,26663.21,26594.48,26603.52,82.60000000000218,73.56000000000131,55.779999999998836,46.73999999999796,201.04999999999927,192.0099999999984,127.4900000000016,118.45000000000073,573.4700000000012,564.4300000000003,308.33000000000175,299.2900000000009,68.72999999999956,59.68999999999869,0.0,-9.040000000000873,9.040000000000873,0.0
2023-06-19 17:16:45,26670.43,26638.17,26791.24,26715.01,27161.39,26892.47,26657.96,26594.10,26588.19,76.33000000000175,82.2400000000016,44.06999999999971,49.97999999999956,197.14000000000306,203.0500000000029,120.90999999999985,126.81999999999971,567.2900000000009,573.2000000000007,298.3700000000026,304.2800000000025,63.86000000000058,69.77000000000044,0.0,5.9099999999998545,-5.9099999999998545,0.0
2023-06-19 17:17:22,26675.01,26648.78,26794.65,26721.93,27158.20,26895.42,26662.82,26586.19,26598.80,88.81999999999971,76.20999999999913,62.590000000000146,49.97999999999956,208.46000000000276,195.85000000000218,135.7400000000016,123.13000000000102,572.010000000002,559.4000000000015,309.22999999999956,296.619999999999,76.63000000000102,64.02000000000044,0.0,-12.610000000000582,12.610000000000582,0.0
2023-06-19 17:17:45,26676.66,26652.87,26799.45,26724.17,27159.27,26894.84,26663.50,26596.20,26602.74,80.45999999999913,73.91999999999825,56.669999999998254,50.12999999999738,203.25,196.70999999999913,127.96999999999753,121.42999999999665,563.0699999999997,556.5299999999988,298.6399999999994,292.09999999999854,67.29999999999927,60.7599999999984,0.0,-6.540000000000873,6.540000000000873,0.0
