Date,value
1604644200000,0.12571000
1604645100000,0.12614000
1604646000000,0.12905000
1604646900000,0.12861000
1604647800000,0.13030000
1604648700000,0.12335000
1604649600000,0.12497000
1604650500000,0.12802000
1604651400000,0.12601000
1604652300000,0.12577000
1604653200000,0.12690000
1604654100000,0.12616000
1604655000000,0.12708000
1604655900000,0.12834000
1604656800000,0.12834000
1604657700000,0.13145000
1604658600000,0.13202000
1604659500000,0.13190000
1604660400000,0.13169000
1604661300000,0.13358000
1604662200000,0.13390000
1604663100000,0.13299000
1604664000000,0.13284000
1604664900000,0.13210000
1604665800000,0.13243000
1604666700000,0.13343000
1604667600000,0.13514000
1604668500000,0.14393000
1604669400000,0.14287000
1604670300000,0.14383000
1604671200000,0.14664000
1604672100000,0.14220000
1604673000000,0.13603000
1604673900000,0.13778000
1604674800000,0.13801000
1604675700000,0.13754000
1604676600000,0.14100000
1604677500000,0.13675000
1604678400000,0.13807000
1604679300000,0.14103000
1604680200000,0.14100000
1604681100000,0.14160000
1604682000000,0.14896000
1604682900000,0.14474000
1604683800000,0.14323000
1604684700000,0.13888000
1604685600000,0.13899000
1604686500000,0.13887000
1604687400000,0.13800000
1604688300000,0.13805000
1604689200000,0.13970000
1604690100000,0.14604000
1604691000000,0.14487000
1604691900000,0.14244000
1604692800000,0.14460000
1604693700000,0.14423000
1604694600000,0.14250000
1604695500000,0.14300000
1604696400000,0.14390000
1604697300000,0.14352000
1604698200000,0.14019000
1604699100000,0.14227000
1604700000000,0.14296000
1604700900000,0.14275000
1604701800000,0.14129000
1604702700000,0.14313000
1604703600000,0.14187000
1604704500000,0.14242000
1604705400000,0.14242000
1604706300000,0.14400000
1604707200000,0.14480000
1604708100000,0.14529000
1604709000000,0.14431000
1604709900000,0.14279000
1604710800000,0.14113000
1604711700000,0.14333000
1604712600000,0.14450000
1604713500000,0.14546000
1604714400000,0.14515000
1604715300000,0.15000000
1604716200000,0.15400000
1604717100000,0.16135000
1604718000000,0.15275000
1604718900000,0.15280000
1604719800000,0.15501000
1604720700000,0.15308000
1604721600000,0.15262000
1604722500000,0.15180000
1604723400000,0.15103000
1604724300000,0.14800000
1604725200000,0.14606000
1604726100000,0.14776000
1604727000000,0.14749000
1604727900000,0.14887000
1604728800000,0.14874000
1604729700000,0.14765000
1604730600000,0.14696000
1604731500000,0.16413000
1604732400000,0.16271000
1604733300000,0.16000000
1604734200000,0.16200000
1604735100000,0.16424000
1604736000000,0.16830000
1604736900000,0.16500000
1604737800000,0.15873000
1604738700000,0.16045000
1604739600000,0.15765000
1604740500000,0.15570000
1604741400000,0.15184000
1604742300000,0.15273000
1604743200000,0.15269000
1604744100000,0.15604000
1604745000000,0.15460000
1604745900000,0.15870000
1604746800000,0.15862000
1604747700000,0.15598000
1604748600000,0.15832000
1604749500000,0.15837000
1604750400000,0.16027000
1604751300000,0.16386000
1604752200000,0.16266000
1604753100000,0.16091000
1604754000000,0.15997000
1604754900000,0.15600000
1604755800000,0.15704000
1604756700000,0.15601000
1604757600000,0.15480000
1604758500000,0.15300000
1604759400000,0.14869000
1604760300000,0.14670000
1604761200000,0.14700000
1604762100000,0.14610000
1604763000000,0.14822000
1604763900000,0.14409000
1604764800000,0.14355000
1604765700000,0.14550000
1604766600000,0.14560000
1604767500000,0.14333000
1604768400000,0.13920000
1604769300000,0.13758000
1604770200000,0.13722000
1604771100000,0.13883000
1604772000000,0.13800000
1604772900000,0.13880000
1604773800000,0.13756000
1604774700000,0.13430000
1604775600000,0.13870000
1604776500000,0.13850000
1604777400000,0.13550000
1604778300000,0.13799000
1604779200000,0.13463000
1604780100000,0.13790000
1604781000000,0.13990000
1604781900000,0.14000000
1604782800000,0.14049000
1604783700000,0.13847000
1604784600000,0.14037000
1604785500000,0.13966000
1604786400000,0.14000000
1604787300000,0.14129000
1604788200000,0.14218000
1604789100000,0.14253000
1604790000000,0.14193000
1604790900000,0.14216000
1604791800000,0.14076000
1604792700000,0.14076000
1604793600000,0.13961000
1604794500000,0.14050000
1604795400000,0.13991000
1604796300000,0.14292000
1604797200000,0.14249000
1604798100000,0.14299000
1604799000000,0.14415000
1604799900000,0.15000000
1604800800000,0.15474000
1604801700000,0.15997000
1604802600000,0.15750000
1604803500000,0.15319000
1604804400000,0.15370000
1604805300000,0.15348000
1604806200000,0.15204000
1604807100000,0.15204000
1604808000000,0.15304000
1604808900000,0.15340000
1604809800000,0.15695000
1604810700000,0.15793000
1604811600000,0.15779000
1604812500000,0.15762000
1604813400000,0.15899000
1604814300000,0.16400000
1604815200000,0.17663000
1604816100000,0.18200000
1604817000000,0.17563000
1604817900000,0.18070000
1604818800000,0.17476000
1604819700000,0.17480000
1604820600000,0.17249000
1604821500000,0.17225000
1604822400000,0.17500000
1604823300000,0.17130000
1604824200000,0.17186000
1604825100000,0.17308000
1604826000000,0.18609000
1604826900000,0.19276000
1604827800000,0.19306000
1604828700000,0.19065000
1604829600000,0.19366000
1604830500000,0.20000000
1604831400000,0.18674000
1604832300000,0.18963000
1604833200000,0.19300000
1604834100000,0.19419000
1604835000000,0.20940000
1604835900000,0.20812000
1604836800000,0.20600000
1604837700000,0.20599000
1604838600000,0.21298000
1604839500000,0.20806000
1604840400000,0.20494000
1604841300000,0.20810000
1604842200000,0.21540000
1604843100000,0.20696000
1604844000000,0.20965000
1604844900000,0.20576000
1604845800000,0.20550000
1604846700000,0.19820000
1604847600000,0.19670000
1604848500000,0.19516000
1604849400000,0.20036000
1604850300000,0.20099000
1604851200000,0.20721000
1604852100000,0.21839000
1604853000000,0.22218000
1604853900000,0.22099000
1604854800000,0.21919000
1604855700000,0.21835000
1604856600000,0.22099000
1604857500000,0.22172000
1604858400000,0.21823000
1604859300000,0.22149000
1604860200000,0.22016000
1604861100000,0.21808000
1604862000000,0.21060000
1604862900000,0.20774000
1604863800000,0.21038000
1604864700000,0.20920000
1604865600000,0.21221000
1604866500000,0.22744000
1604867400000,0.22001000
1604868300000,0.22001000
1604869200000,0.21650000
1604870100000,0.22200000
1604871000000,0.21299000
1604871900000,0.21313000
1604872800000,0.21929000
1604873700000,0.22000000
1604874600000,0.21800000
1604875500000,0.21664000
1604876400000,0.21535000
1604877300000,0.21400000
1604878200000,0.20424000
1604879100000,0.19846000
1604880000000,0.20617000
1604880900000,0.21172000
1604881800000,0.21181000
1604882700000,0.20371000
1604883600000,0.20655000
1604884500000,0.20484000
1604885400000,0.20717000
1604886300000,0.22201000
1604887200000,0.22256000
1604888100000,0.21706000
1604889000000,0.22089000
1604889900000,0.21995000
1604890800000,0.21575000
1604891700000,0.21092000
1604892600000,0.20558000
1604893500000,0.21034000
1604894400000,0.21459000
1604895300000,0.22046000
1604896200000,0.22768000
1604897100000,0.22959000
1604898000000,0.23428000
1604898900000,0.23455000
1604899800000,0.23826000
1604900700000,0.23001000
1604901600000,0.25713000
1604902500000,0.27540000
1604903400000,0.28012000
1604904300000,0.26600000
1604905200000,0.26545000
1604906100000,0.27380000
1604907000000,0.26923000
1604907900000,0.27497000
1604908800000,0.28899000
1604909700000,0.28637000
1604910600000,0.27896000
1604911500000,0.26000000
1604912400000,0.26304000
1604913300000,0.27000000
1604914200000,0.27257000
1604915100000,0.28082000
1604916000000,0.28900000
1604916900000,0.29155000
1604917800000,0.28820000
1604918700000,0.28300000
1604919600000,0.28600000
1604920500000,0.26675000
1604921400000,0.26859000
1604922300000,0.26924000
1604923200000,0.26447000
1604924100000,0.26686000
1604925000000,0.26915000
1604925900000,0.26649000
1604926800000,0.25434000
1604927700000,0.25931000
1604928600000,0.26751000
1604929500000,0.27112000
1604930400000,0.28203000
1604931300000,0.28422000
1604932200000,0.28320000
1604933100000,0.26499000
1604934000000,0.25739000
1604934900000,0.27818000
1604935800000,0.26725000
1604936700000,0.27100000
1604937600000,0.26391000
1604938500000,0.27700000
1604939400000,0.29350000
1604940300000,0.30000000
1604941200000,0.28608000
1604942100000,0.29519000
1604943000000,0.29997000
1604943900000,0.29322000
1604944800000,0.31300000
1604945700000,0.30353000
1604946600000,0.30786000
1604947500000,0.31820000
1604948400000,0.30689000
1604949300000,0.30500000
1604950200000,0.30377000
1604951100000,0.30145000
1604952000000,0.31000000
1604952900000,0.31802000
1604953800000,0.30778000
1604954700000,0.29967000
1604955600000,0.29583000
1604956500000,0.29311000
1604957400000,0.29116000
1604958300000,0.29605000
1604959200000,0.29314000
1604960100000,0.29656000
1604961000000,0.29405000
1604961900000,0.29189000
1604962800000,0.28447000
1604963700000,0.28595000
1604964600000,0.28209000
1604965500000,0.27978000
1604966400000,0.28764000
1604967300000,0.30753000
1604968200000,0.31100000
1604969100000,0.29908000
1604970000000,0.31213000
1604970900000,0.33596000
1604971800000,0.34500000
1604972700000,0.33564000
1604973600000,0.31841000
1604974500000,0.32699000
1604975400000,0.32514000
1604976300000,0.33444000
1604977200000,0.33740000
1604978100000,0.34312000
1604979000000,0.34770000
1604979900000,0.33792000
1604980800000,0.32808000
1604981700000,0.34304000
1604982600000,0.35159000
1604983500000,0.35100000
1604984400000,0.35155000
1604985300000,0.36148000
1604986200000,0.35447000
1604987100000,0.34300000
1604988000000,0.35716000
1604988900000,0.35547000
1604989800000,0.34571000
1604990700000,0.34813000
1604991600000,0.34072000
1604992500000,0.34800000
1604993400000,0.34750000
1604994300000,0.34355000
1604995200000,0.33186000
1604996100000,0.32626000
1604997000000,0.33069000
1604997900000,0.32600000
1604998800000,0.31759000
1604999700000,0.32221000
1605000600000,0.32430000
1605001500000,0.32579000
1605002400000,0.32900000
1605003300000,0.32929000
1605004200000,0.33003000
1605005100000,0.32263000
1605006000000,0.31505000
1605006900000,0.31430000
1605007800000,0.31306000
1605008700000,0.32651000
1605009600000,0.32000000
1605010500000,0.31797000
1605011400000,0.31311000
1605012300000,0.31960000
1605013200000,0.32001000
1605014100000,0.32271000
1605015000000,0.32290000
1605015900000,0.32100000
1605016800000,0.32351000
1605017700000,0.32000000
1605018600000,0.32303000
1605019500000,0.31201000
1605020400000,0.30087000
1605021300000,0.28276000
1605022200000,0.28999000
1605023100000,0.27479000
1605024000000,0.28499000
1605024900000,0.29099000
1605025800000,0.28834000
1605026700000,0.29200000
1605027600000,0.29353000
1605028500000,0.30182000
1605029400000,0.30348000
1605030300000,0.29624000
1605031200000,0.28310000
1605032100000,0.28323000
1605033000000,0.28926000
1605033900000,0.28533000
1605034800000,0.28014000
1605035700000,0.28211000
1605036600000,0.28331000
1605037500000,0.28220000
1605038400000,0.27877000
1605039300000,0.28421000
1605040200000,0.29140000
1605041100000,0.29024000
1605042000000,0.29200000
1605042900000,0.29176000
1605043800000,0.29050000
1605044700000,0.29001000
1605045600000,0.29000000
1605046500000,0.28059000
1605047400000,0.27049000
1605048300000,0.27029000
1605049200000,0.26306000
1605050100000,0.25279000
1605051000000,0.25676000
1605051900000,0.26968000
1605052800000,0.26748000
1605053700000,0.30000000
1605054600000,0.28000000
1605055500000,0.30110000
1605056400000,0.30917000
1605057300000,0.29227000
1605058200000,0.31131000
1605059100000,0.32400000
1605060000000,0.31502000
1605060900000,0.32831000
1605061800000,0.32383000
1605062700000,0.31733000
1605063600000,0.31002000
1605064500000,0.31463000
1605065400000,0.32500000
1605066300000,0.32714000
1605067200000,0.33787000
1605068100000,0.32522000
1605069000000,0.32775000
1605069900000,0.31960000
1605070800000,0.34004000
1605071700000,0.35492000
1605072600000,0.36267000
1605073500000,0.36943000
1605074400000,0.38000000
1605075300000,0.39190000
1605076200000,0.39170000
1605077100000,0.41843000
1605078000000,0.38805000
1605078900000,0.38726000
1605079800000,0.37943000
1605080700000,0.36948000
1605081600000,0.38297000
1605082500000,0.38616000
1605083400000,0.36898000
1605084300000,0.36601000
1605085200000,0.35600000
1605086100000,0.37500000
1605087000000,0.37987000
1605087900000,0.36138000
1605088800000,0.36000000
1605089700000,0.35749000
1605090600000,0.36505000
1605091500000,0.36600000
1605092400000,0.35000000
1605093300000,0.35100000
1605094200000,0.36100000
1605095100000,0.36100000
1605096000000,0.35195000
1605096900000,0.35545000
1605097800000,0.35000000
1605098700000,0.34213000
1605099600000,0.33901000
1605100500000,0.34426000
1605101400000,0.34058000
1605102300000,0.34655000
1605103200000,0.34855000
1605104100000,0.34570000
1605105000000,0.32768000
1605105900000,0.32920000
1605106800000,0.34319000
1605107700000,0.35439000
1605108600000,0.36350000
1605109500000,0.38218000
1605110400000,0.37400000
1605111300000,0.39000000
1605112200000,0.37522000
1605113100000,0.37314000
1605114000000,0.38029000
1605114900000,0.39450000
1605115800000,0.39297000
1605116700000,0.39200000
1605117600000,0.38884000
1605118500000,0.38610000
1605119400000,0.37700000
1605120300000,0.37400000
1605121200000,0.36869000
1605122100000,0.36798000
1605123000000,0.38048000
1605123900000,0.39794000
1605124800000,0.39376000
1605125700000,0.39458000
1605126600000,0.39200000
1605127500000,0.38614000
1605128400000,0.38981000
1605129300000,0.39999000
1605130200000,0.40231000
1605131100000,0.39000000
1605132000000,0.39031000
1605132900000,0.36283000
1605133800000,0.36772000
1605134700000,0.37755000
1605135600000,0.34277000
1605136500000,0.34596000
1605137400000,0.35926000
1605138300000,0.35400000
1605139200000,0.32632000
1605140100000,0.34223000
1605141000000,0.34582000
1605141900000,0.34499000
1605142800000,0.33897000
1605143700000,0.35790000
1605144600000,0.36254000
1605145500000,0.37500000
1605146400000,0.38253000
1605147300000,0.37792000
1605148200000,0.36914000
1605149100000,0.34952000
1605150000000,0.35333000
1605150900000,0.36441000
1605151800000,0.35537000
1605152700000,0.35614000
1605153600000,0.36100000
1605154500000,0.37000000
1605155400000,0.36156000
1605156300000,0.36300000
1605157200000,0.37096000
1605158100000,0.36552000
1605159000000,0.36701000
1605159900000,0.36744000
1605160800000,0.37530000
1605161700000,0.37471000
1605162600000,0.37011000
1605163500000,0.36360000
1605164400000,0.35000000
1605165300000,0.34405000
1605166200000,0.35298000
1605167100000,0.34801000
1605168000000,0.34762000
1605168900000,0.35000000
1605169800000,0.34631000
1605170700000,0.34830000
1605171600000,0.34528000
1605172500000,0.34400000
1605173400000,0.34800000
1605174300000,0.34306000
1605175200000,0.34615000
1605176100000,0.34658000
1605177000000,0.34718000
1605177900000,0.34575000
1605178800000,0.35389000
1605179700000,0.34792000
1605180600000,0.35029000
1605181500000,0.35001000
1605182400000,0.35075000
1605183300000,0.34115000
1605184200000,0.32963000
1605185100000,0.33278000
1605186000000,0.33090000
1605186900000,0.33149000
1605187800000,0.33000000
1605188700000,0.33125000
1605189600000,0.33537000
1605190500000,0.33201000
1605191400000,0.31874000
1605192300000,0.31975000
1605193200000,0.30881000
1605194100000,0.31000000
1605195000000,0.32188000
1605195900000,0.32479000
1605196800000,0.32146000
1605197700000,0.31334000
1605198600000,0.30439000
1605199500000,0.31100000
1605200400000,0.31089000
1605201300000,0.31758000
1605202200000,0.32157000
1605203100000,0.31960000
1605204000000,0.32214000
1605204900000,0.32808000
1605205800000,0.32614000
1605206700000,0.32240000
1605207600000,0.32026000
1605208500000,0.32163000
1605209400000,0.32430000
1605210300000,0.33231000
1605211200000,0.33310000
1605212100000,0.33485000
1605213000000,0.33701000
1605213900000,0.33900000
1605214800000,0.33828000
1605215700000,0.32711000
1605216600000,0.32550000
1605217500000,0.32212000
1605218400000,0.32000000
1605219300000,0.31718000
1605220200000,0.31803000
1605221100000,0.31798000
1605222000000,0.31798000
1605222900000,0.31121000
1605223800000,0.30730000
1605224700000,0.31331000
1605225600000,0.32930000
1605226500000,0.32930000
1605227400000,0.32123000
1605228300000,0.31754000
1605229200000,0.34234000
1605230100000,0.34076000
1605231000000,0.34390000
1605231900000,0.34600000
1605232800000,0.34850000
1605233700000,0.34139000
1605234600000,0.34395000
1605235500000,0.34325000
1605236400000,0.33501000
1605237300000,0.34002000
1605238200000,0.33717000
1605239100000,0.33619000
1605240000000,0.33469000
1605240900000,0.33020000
1605241800000,0.32796000
1605242700000,0.33181000
1605243600000,0.34699000
1605244500000,0.34689000
1605245400000,0.34466000
1605246300000,0.34295000
1605247200000,0.35100000
1605248100000,0.36361000
1605249000000,0.36093000
1605249900000,0.35350000
1605250800000,0.36728000
1605251700000,0.38600000
1605252600000,0.37596000
1605253500000,0.36787000
1605254400000,0.37035000
1605255300000,0.37748000
1605256200000,0.37698000
1605257100000,0.36779000
1605258000000,0.38098000
1605258900000,0.38744000
1605259800000,0.37749000
1605260700000,0.37196000
1605261600000,0.36747000
1605262500000,0.36315000
1605263400000,0.36599000
1605264300000,0.37277000
1605265200000,0.36654000
1605266100000,0.35151000
1605267000000,0.35768000
1605267900000,0.35826000
1605268800000,0.34912000
1605269700000,0.35428000
1605270600000,0.35950000
1605271500000,0.35700000
1605272400000,0.35825000
1605273300000,0.35755000
1605274200000,0.35428000
1605275100000,0.35565000
1605276000000,0.35273000
1605276900000,0.35448000
1605277800000,0.35459000
1605278700000,0.36400000
1605279600000,0.36490000
1605280500000,0.36645000
1605281400000,0.36499000
1605282300000,0.35800000
1605283200000,0.36500000
1605284100000,0.36093000
1605285000000,0.36223000
1605285900000,0.35857000
1605286800000,0.35637000
1605287700000,0.35454000
1605288600000,0.35341000
1605289500000,0.35340000
1605290400000,0.36194000
1605291300000,0.37224000
1605292200000,0.38400000
1605293100000,0.38425000
1605294000000,0.39329000
1605294900000,0.38590000
1605295800000,0.38350000
1605296700000,0.40015000
1605297600000,0.40400000
1605298500000,0.39075000
1605299400000,0.40990000
1605300300000,0.41000000
1605301200000,0.41520000
1605302100000,0.41850000
1605303000000,0.41200000
1605303900000,0.41210000
1605304800000,0.40771000
1605305700000,0.40603000
1605306600000,0.40335000
1605307500000,0.40437000
1605308400000,0.41260000
1605309300000,0.40932000
1605310200000,0.40213000
1605311100000,0.39400000
1605312000000,0.39089000
1605312900000,0.40000000
1605313800000,0.40262000
1605314700000,0.38549000
1605315600000,0.39060000
1605316500000,0.38981000
1605317400000,0.39750000
1605318300000,0.39360000
1605319200000,0.39495000
1605320100000,0.39237000
1605321000000,0.39382000
1605321900000,0.40460000
1605322800000,0.41653000
1605323700000,0.41571000
1605324600000,0.40718000
1605325500000,0.40868000
1605326400000,0.40884000
1605327300000,0.41099000
1605328200000,0.41375000
1605329100000,0.41209000
1605330000000,0.41215000
1605330900000,0.41165000
1605331800000,0.41200000
1605332700000,0.41930000
1605333600000,0.42230000
1605334500000,0.43389000
1605335400000,0.44635000
1605336300000,0.45237000
1605337200000,0.43729000
1605338100000,0.41554000
1605339000000,0.42177000
1605339900000,0.42820000
1605340800000,0.42206000
1605341700000,0.39497000
1605342600000,0.39500000
1605343500000,0.40183000
1605344400000,0.38922000
1605345300000,0.38003000
1605346200000,0.37915000
1605347100000,0.38137000
1605348000000,0.37440000
1605348900000,0.38600000
1605349800000,0.38595000
1605350700000,0.39489000
1605351600000,0.39831000
1605352500000,0.42867000
1605353400000,0.43781000
1605354300000,0.43010000
1605355200000,0.44475000
1605356100000,0.45426000
1605357000000,0.44940000
1605357900000,0.45329000
1605358800000,0.45999000
1605359700000,0.45613000
1605360600000,0.46016000
1605361500000,0.44039000
1605362400000,0.45904000
1605363300000,0.44813000
1605364200000,0.45284000
1605365100000,0.44951000
1605366000000,0.44337000
1605366900000,0.45333000
1605367800000,0.47499000
1605368700000,0.46533000
1605369600000,0.47298000
1605370500000,0.49900000
1605371400000,0.47899000
1605372300000,0.45778000
1605373200000,0.47670000
1605374100000,0.49706000
1605375000000,0.48042000
1605375900000,0.48796000
1605376800000,0.47888000
1605377700000,0.49000000
1605378600000,0.50100000
1605379500000,0.51900000
1605380400000,0.51559000
1605381300000,0.51391000
1605382200000,0.52261000
1605383100000,0.58100000
1605384000000,0.55761000
1605384900000,0.59493000
1605385800000,0.57367000
1605386700000,0.55053000
1605387600000,0.53801000
1605388500000,0.53499000
1605389400000,0.56014000
1605390300000,0.58233000
1605391200000,0.57000000
1605392100000,0.55644000
1605393000000,0.55889000
1605393900000,0.54905000
1605394800000,0.55856000
1605395700000,0.56015000
1605396600000,0.56766000
1605397500000,0.56557000
1605398400000,0.59094000
1605399300000,0.58156000
1605400200000,0.57098000
1605401100000,0.57410000
1605402000000,0.54957000
1605402900000,0.56084000
1605403800000,0.54633000
1605404700000,0.54334000
1605405600000,0.53218000
1605406500000,0.51086000
1605407400000,0.51701000
1605408300000,0.52900000
1605409200000,0.55301000
1605410100000,0.56258000
1605411000000,0.54944000
1605411900000,0.54581000
1605412800000,0.54708000
1605413700000,0.53681000
1605414600000,0.54103000
1605415500000,0.54706000
1605416400000,0.54130000
1605417300000,0.54700000
1605418200000,0.54249000
1605419100000,0.53788000
1605420000000,0.52040000
1605420900000,0.52084000
1605421800000,0.53644000
1605422700000,0.53246000
1605423600000,0.53316000
1605424500000,0.52600000
1605425400000,0.52800000
1605426300000,0.51801000
1605427200000,0.52994000
1605428100000,0.54926000
1605429000000,0.56446000
1605429900000,0.56830000
1605430800000,0.58201000
1605431700000,0.59000000
1605432600000,0.57500000
1605433500000,0.57775000
1605434400000,0.55950000
1605435300000,0.56278000
1605436200000,0.56487000
1605437100000,0.58098000
1605438000000,0.57764000
1605438900000,0.59159000
1605439800000,0.58442000
1605440700000,0.58502000
1605441600000,0.57256000
1605442500000,0.57763000
1605443400000,0.57315000
1605444300000,0.57110000
1605445200000,0.57189000
1605446100000,0.58200000
1605447000000,0.58599000
1605447900000,0.58110000
1605448800000,0.58250000
1605449700000,0.59924000
1605450600000,0.65513000
1605451500000,0.66451000
1605452400000,0.64882000
1605453300000,0.65440000
1605454200000,0.64045000
1605455100000,0.62500000
1605456000000,0.62385000
1605456900000,0.62998000
1605457800000,0.63599000
1605458700000,0.62700000
1605459600000,0.61999000
1605460500000,0.61700000
1605461400000,0.60799000
1605462300000,0.59457000
1605463200000,0.59422000
1605464100000,0.61550000
1605465000000,0.62951000
1605465900000,0.64729000
1605466800000,0.64000000
1605467700000,0.63200000
1605468600000,0.62419000
1605469500000,0.63364000
1605470400000,0.62404000
1605471300000,0.59378000
1605472200000,0.59182000
1605473100000,0.60450000
1605474000000,0.60085000
1605474900000,0.58899000
1605475800000,0.58400000
1605476700000,0.58284000
1605477600000,0.57687000
1605478500000,0.56205000
1605479400000,0.56820000
1605480300000,0.58900000
1605481200000,0.61654000
1605482100000,0.61196000
1605483000000,0.60793000
1605483900000,0.59068000
1605484800000,0.63001000
1605485700000,0.62056000
1605486600000,0.61977000
1605487500000,0.62000000
1605488400000,0.60557000
1605489300000,0.60900000
1605490200000,0.61668000
1605491100000,0.60872000
1605492000000,0.61155000
1605492900000,0.62100000
1605493800000,0.62078000
1605494700000,0.61961000
1605495600000,0.62348000
1605496500000,0.63179000
1605497400000,0.64542000
1605498300000,0.64832000
1605499200000,0.65383000
1605500100000,0.64111000
1605501000000,0.65018000
1605501900000,0.66011000
1605502800000,0.65999000
1605503700000,0.64776000
1605504600000,0.63795000
1605505500000,0.63840000
1605506400000,0.64259000
1605507300000,0.67394000
1605508200000,0.64355000
1605509100000,0.64063000
1605510000000,0.62729000
1605510900000,0.63649000
1605511800000,0.64902000
1605512700000,0.64256000
1605513600000,0.66795000
1605514500000,0.64984000
1605515400000,0.62979000
1605516300000,0.61922000
1605517200000,0.60406000
1605518100000,0.59090000
1605519000000,0.59824000
1605519900000,0.61800000
1605520800000,0.61499000
1605521700000,0.61792000
1605522600000,0.62957000
1605523500000,0.61667000
1605524400000,0.59962000
1605525300000,0.61029000
1605526200000,0.60023000
1605527100000,0.59659000
1605528000000,0.57662000
1605528900000,0.58028000
1605529800000,0.58423000
1605530700000,0.57000000
1605531600000,0.56419000
1605532500000,0.54400000
1605533400000,0.56986000
1605534300000,0.55517000
1605535200000,0.56498000
1605536100000,0.57152000
1605537000000,0.57500000
1605537900000,0.57259000
1605538800000,0.57754000
1605539700000,0.57552000
1605540600000,0.57949000
1605541500000,0.59005000
1605542400000,0.57102000
