timestamp,Bybit_ETHUSDC_bid,Bybit_ETHUSDC_ask,Deribit_ETHPERPETUAL_bid,Deribit_ETHPERPETUAL_ask,Bitget_ETHPERPCMCBL_bid,Bitget_ETHPERPCMCBL_ask
2023-07-30 15:28:43,1881.86,1882.03,1882.65,1882.7,1881.79,1881.85
2023-07-30 15:28:49,1881.81,1881.95,1882.65,1882.7,1881.79,1881.85
2023-07-30 15:28:54,1881.67,1881.83,1882.65,1882.7,1881.79,1881.85
2023-07-30 15:29:00,1881.74,1881.94,1882.65,1882.7,1881.79,1881.85
2023-07-30 15:29:06,1881.77,1881.9,1882.65,1882.7,1881.79,1881.85
2023-07-30 15:29:11,1881.78,1881.9,1882.65,1882.7,1881.79,1881.85
2023-07-30 15:29:17,1881.78,1881.91,1882.65,1882.7,1881.79,1881.85
2023-07-30 15:29:23,1881.75,1881.8,1882.65,1882.7,1881.79,1881.85
2023-07-30 15:29:29,1881.53,1881.78,1882.65,1882.7,1881.79,1881.85
2023-07-30 15:29:34,1881.01,1881.25,1882.25,1882.3,1880.92,1881.4
2023-07-30 15:29:40,1881.07,1881.22,1882.25,1882.3,1880.87,1880.93
2023-07-30 15:29:46,1880.99,1881.14,1882.25,1882.3,1880.87,1880.93
2023-07-30 15:29:51,1881.03,1881.17,1882.25,1882.3,1880.87,1880.93
2023-07-30 15:29:57,1881.06,1881.19,1882.25,1882.3,1880.87,1880.93
2023-07-30 15:30:03,1881.53,1881.69,1882.65,1882.7,1880.87,1881.12
2023-07-30 15:30:09,1881.6,1881.74,1882.65,1882.7,1880.87,1881.12
2023-07-30 15:30:14,1881.77,1881.89,1882.7,1882.75,1881.79,1881.85
2023-07-30 15:30:20,1881.63,1881.79,1882.7,1882.75,1881.79,1881.85
2023-07-30 15:30:26,1881.81,1881.95,1882.7,1882.75,1881.79,1881.85
2023-07-30 15:30:31,1881.79,1881.94,1882.7,1882.75,1881.79,1881.85
2023-07-30 15:30:37,1881.67,1881.81,1882.7,1882.75,1881.79,1881.85
2023-07-30 15:30:43,1881.73,1881.9,1882.7,1882.75,1881.79,1881.85
2023-07-30 15:30:49,1881.75,1881.93,1882.7,1882.75,1881.79,1881.85
2023-07-30 15:30:54,1881.89,1882.01,1882.7,1882.75,1881.79,1881.85
2023-07-30 15:31:00,1881.82,1881.93,1882.7,1882.75,1881.79,1881.85
2023-07-30 15:31:06,1881.95,1882.04,1882.7,1882.75,1881.79,1881.85
2023-07-30 15:31:11,1881.93,1882.08,1882.7,1882.75,1881.79,1881.85
2023-07-30 15:31:17,1881.69,1881.86,1882.7,1882.75,1881.79,1881.85
2023-07-30 15:31:23,1881.62,1881.79,1882.7,1882.75,1881.79,1881.85
2023-07-30 15:31:29,1882.0,1882.12,1882.7,1882.75,1881.79,1881.85
2023-07-30 15:31:34,1882.0,1882.16,1882.7,1882.75,1881.79,1881.85
2023-07-30 15:31:40,1881.98,1882.12,1882.7,1882.75,1881.79,1881.85
2023-07-30 15:31:46,1881.7,1881.74,1882.7,1882.75,1881.79,1881.85
2023-07-30 15:31:51,1881.61,1881.71,1882.7,1882.75,1881.79,1881.85
2023-07-30 15:31:57,1881.81,1881.97,1882.7,1882.75,1881.79,1881.85
2023-07-30 15:32:03,1881.76,1881.88,1882.7,1882.75,1881.79,1881.85
2023-07-30 15:32:08,1881.74,1881.93,1882.7,1882.75,1881.79,1881.85
2023-07-30 15:32:14,1881.66,1881.79,1882.7,1882.75,1881.79,1881.85
2023-07-30 15:32:20,1881.86,1881.99,1882.7,1882.75,1881.79,1881.85
2023-07-30 15:32:26,1881.81,1881.99,1882.7,1882.75,1881.79,1881.85
2023-07-30 15:32:31,1881.84,1882.04,1882.7,1882.75,1881.79,1881.85
2023-07-30 15:32:37,1881.83,1882.04,1882.7,1882.75,1881.79,1881.85
2023-07-30 15:32:43,1881.75,1881.92,1882.7,1882.75,1881.79,1881.85
2023-07-30 15:32:48,1881.54,1881.67,1882.7,1882.75,1881.79,1881.85
2023-07-30 15:32:54,1881.51,1881.67,1882.7,1882.75,1881.79,1881.85
2023-07-30 15:33:00,1881.37,1881.46,1882.7,1882.75,1881.79,1881.85
2023-07-30 15:33:05,1881.21,1881.33,1882.7,1882.75,1881.79,1881.85
2023-07-30 15:33:11,1881.1,1881.25,1882.7,1882.75,1881.79,1881.85
2023-07-30 15:33:17,1880.81,1881.01,1882.3,1882.35,1880.96,1881.02
2023-07-30 15:33:22,1880.81,1880.99,1882.3,1882.35,1880.96,1881.02
2023-07-30 15:33:28,1880.68,1880.84,1882.3,1882.35,1880.96,1881.02
2023-07-30 15:33:34,1881.15,1881.34,1882.2,1882.25,1880.96,1881.02
2023-07-30 15:33:40,1880.89,1881.09,1882.2,1882.25,1880.96,1881.02
2023-07-30 15:33:45,1880.92,1881.09,1882.2,1882.25,1880.96,1881.02
2023-07-30 15:33:51,1880.53,1880.66,1882.0,1882.05,1880.96,1881.02
2023-07-30 15:33:57,1880.74,1880.89,1882.0,1882.05,1880.96,1881.02
2023-07-30 15:34:02,1880.56,1880.68,1882.0,1882.05,1880.61,1880.84
2023-07-30 15:34:08,1880.67,1880.82,1882.0,1882.05,1880.61,1880.67
2023-07-30 15:34:14,1880.87,1881.08,1882.2,1882.25,1880.61,1880.67
2023-07-30 15:34:20,1880.98,1881.11,1882.2,1882.25,1880.61,1880.67
2023-07-30 15:34:25,1880.89,1881.03,1882.2,1882.25,1880.61,1880.67
2023-07-30 15:34:31,1880.52,1880.75,1882.2,1882.25,1880.61,1880.67
2023-07-30 15:34:37,1880.42,1880.61,1882.2,1882.25,1880.3,1880.49
2023-07-30 15:34:42,1880.9,1881.03,1882.2,1882.25,1880.41,1880.66
2023-07-30 15:34:48,1880.64,1880.77,1882.2,1882.25,1880.45,1880.67
2023-07-30 15:34:54,1880.54,1880.73,1882.2,1882.25,1880.45,1880.67
2023-07-30 15:35:00,1880.56,1880.75,1882.2,1882.25,1880.45,1880.67
2023-07-30 15:35:05,1880.53,1880.71,1882.2,1882.25,1880.45,1880.67
2023-07-30 15:35:11,1880.48,1880.59,1882.2,1882.25,1880.45,1880.67
2023-07-30 15:35:17,1880.67,1880.89,1882.2,1882.25,1880.45,1880.67
2023-07-30 15:35:22,1880.58,1880.71,1882.2,1882.25,1880.45,1880.66
2023-07-30 15:35:28,1880.46,1880.65,1882.2,1882.25,1880.45,1880.56
2023-07-30 15:35:34,1880.42,1880.65,1882.2,1882.25,1880.45,1880.56
2023-07-30 15:35:40,1880.41,1880.59,1882.2,1882.25,1880.45,1880.51
2023-07-30 15:35:45,1880.41,1880.59,1882.2,1882.25,1880.45,1880.51
2023-07-30 15:35:51,1880.33,1880.51,1882.2,1882.25,1880.45,1880.51
2023-07-30 15:35:57,1880.33,1880.47,1882.2,1882.25,1880.45,1880.51
2023-07-30 15:36:02,1880.74,1880.87,1882.2,1882.25,1880.45,1880.51
2023-07-30 15:36:08,1880.84,1880.99,1882.2,1882.25,1880.51,1880.7
2023-07-30 15:36:14,1880.69,1880.81,1882.2,1882.25,1880.78,1880.84
2023-07-30 15:36:19,1880.63,1880.78,1882.2,1882.25,1880.78,1880.84
2023-07-30 15:36:25,1880.81,1880.94,1882.2,1882.25,1880.78,1880.84
2023-07-30 15:36:31,1880.75,1880.89,1882.2,1882.25,1880.78,1880.84
2023-07-30 15:36:37,1880.93,1881.07,1882.2,1882.25,1880.78,1880.84
2023-07-30 15:36:42,1880.87,1881.05,1882.2,1882.25,1880.78,1880.84
2023-07-30 15:36:48,1880.87,1881.05,1882.2,1882.25,1880.78,1880.84
2023-07-30 15:36:54,1880.87,1881.05,1882.2,1882.25,1880.78,1880.84
2023-07-30 15:36:59,1880.81,1880.99,1882.2,1882.25,1880.78,1880.84
2023-07-30 15:37:05,1881.0,1881.13,1882.2,1882.25,1880.78,1880.84
2023-07-30 15:37:11,1881.01,1881.17,1882.2,1882.25,1880.78,1880.84
2023-07-30 15:37:17,1880.81,1880.95,1882.2,1882.25,1880.78,1880.84
2023-07-30 15:37:23,1880.81,1880.95,1882.2,1882.25,1880.78,1880.84
2023-07-30 15:37:28,1880.85,1880.99,1882.2,1882.25,1880.78,1880.84
2023-07-30 15:37:34,1880.83,1880.95,1882.2,1882.25,1880.78,1880.84
2023-07-30 15:37:40,1880.65,1880.77,1882.2,1882.25,1880.78,1880.84
2023-07-30 15:37:45,1880.83,1880.96,1882.2,1882.25,1880.78,1880.84
2023-07-30 15:37:51,1880.9,1881.0,1882.2,1882.25,1880.78,1880.84
2023-07-30 15:37:57,1880.96,1881.09,1882.2,1882.25,1880.78,1880.84
2023-07-30 15:38:02,1881.25,1881.39,1882.2,1882.25,1880.78,1880.84
2023-07-30 15:38:08,1881.25,1881.39,1882.2,1882.25,1880.78,1880.84
2023-07-30 15:38:14,1881.27,1881.39,1882.2,1882.25,1880.78,1880.84
2023-07-30 15:38:20,1881.48,1881.62,1882.35,1882.4,1880.78,1880.84
2023-07-30 15:38:25,1881.53,1881.68,1882.35,1882.4,1880.78,1880.84
2023-07-30 15:38:31,1881.77,1881.92,1882.7,1882.75,1880.78,1880.84
2023-07-30 15:38:37,1881.8,1881.99,1882.7,1882.75,1881.64,1881.85
2023-07-30 15:38:42,1881.89,1882.05,1882.7,1882.75,1881.78,1881.85
2023-07-30 15:38:48,1881.89,1882.05,1882.7,1882.75,1881.79,1881.85
2023-07-30 15:38:54,1881.89,1882.1,1882.7,1882.75,1881.79,1881.85
2023-07-30 15:38:59,1881.89,1882.16,1882.7,1882.75,1881.79,1881.85
2023-07-30 15:39:05,1881.63,1881.78,1882.7,1882.75,1881.79,1881.85
2023-07-30 15:39:11,1881.83,1881.89,1882.7,1882.75,1881.79,1881.85
2023-07-30 15:39:17,1881.87,1882.18,1882.7,1882.75,1881.79,1881.85
2023-07-30 15:39:22,1881.8,1881.99,1882.7,1882.75,1881.79,1881.85
2023-07-30 15:39:28,1881.57,1881.79,1882.7,1882.75,1881.79,1881.85
2023-07-30 15:39:34,1881.64,1881.79,1882.7,1882.75,1881.79,1881.85
2023-07-30 15:39:39,1881.79,1882.0,1882.7,1882.75,1881.79,1881.85
2023-07-30 15:39:45,1881.79,1881.99,1882.7,1882.75,1881.79,1881.85
2023-07-30 15:39:51,1881.74,1881.99,1882.7,1882.75,1881.79,1881.85
2023-07-30 15:39:57,1881.81,1881.99,1882.7,1882.75,1881.79,1881.85
2023-07-30 15:40:02,1881.83,1882.06,1882.7,1882.75,1881.79,1881.85
2023-07-30 15:40:08,1881.85,1882.07,1882.7,1882.75,1881.79,1881.85
2023-07-30 15:40:14,1881.82,1882.05,1882.7,1882.75,1881.79,1881.85
2023-07-30 15:40:19,1881.71,1881.89,1882.7,1882.75,1881.79,1881.85
2023-07-30 15:40:25,1881.74,1881.94,1882.7,1882.75,1881.79,1881.85
2023-07-30 15:40:31,1881.73,1881.88,1882.7,1882.75,1881.79,1881.85
2023-07-30 15:40:37,1881.43,1881.57,1882.7,1882.75,1881.24,1881.56
2023-07-30 15:40:42,1881.35,1881.52,1882.7,1882.75,1881.24,1881.3
2023-07-30 15:40:48,1881.36,1881.52,1882.7,1882.75,1881.24,1881.3
2023-07-30 15:40:54,1881.34,1881.52,1882.7,1882.75,1881.24,1881.3
2023-07-30 15:40:59,1881.35,1881.5,1882.7,1882.75,1881.24,1881.3
2023-07-30 15:41:05,1881.34,1881.5,1882.7,1882.75,1881.24,1881.3
2023-07-30 15:41:11,1881.34,1881.5,1882.7,1882.75,1881.24,1881.3
2023-07-30 15:41:16,1881.34,1881.5,1882.7,1882.75,1881.24,1881.3
2023-07-30 15:41:22,1881.34,1881.4,1882.7,1882.75,1881.24,1881.3
2023-07-30 15:41:28,1881.3,1881.37,1882.7,1882.75,1881.24,1881.3
2023-07-30 15:41:34,1881.16,1881.29,1882.7,1882.75,1881.04,1881.11
2023-07-30 15:41:39,1881.15,1881.27,1882.7,1882.75,1881.04,1881.1
2023-07-30 15:41:45,1881.13,1881.29,1882.7,1882.75,1881.04,1881.1
2023-07-30 15:41:51,1880.9,1881.02,1882.5,1882.55,1880.81,1880.87
2023-07-30 15:41:56,1880.87,1880.98,1882.05,1882.1,1880.55,1880.61
2023-07-30 15:42:02,1880.81,1880.94,1882.0,1882.05,1880.55,1880.61
2023-07-30 15:42:08,1880.78,1880.91,1882.0,1882.05,1880.55,1880.61
2023-07-30 15:42:14,1880.7,1880.83,1882.0,1882.05,1880.55,1880.61
2023-07-30 15:42:19,1880.69,1880.78,1882.0,1882.05,1880.51,1880.57
2023-07-30 15:42:25,1880.5,1880.6,1882.0,1882.05,1880.32,1880.38
2023-07-30 15:42:31,1880.32,1880.51,1882.0,1882.05,1880.16,1880.22
2023-07-30 15:42:36,1880.21,1880.37,1882.0,1882.05,1879.97,1880.03
2023-07-30 15:42:42,1880.15,1880.3,1881.6,1881.65,1879.97,1880.03
2023-07-30 15:42:48,1880.45,1880.59,1881.6,1881.65,1879.97,1880.03
2023-07-30 15:42:54,1880.49,1880.59,1881.6,1881.65,1879.97,1880.03
2023-07-30 15:42:59,1880.37,1880.56,1881.6,1881.65,1879.97,1880.03
2023-07-30 15:43:05,1880.32,1880.49,1881.6,1881.65,1879.97,1880.03
2023-07-30 15:43:11,1880.43,1880.58,1881.6,1881.65,1879.97,1880.03
2023-07-30 15:43:16,1880.48,1880.59,1881.6,1881.65,1879.97,1880.03
2023-07-30 15:43:22,1880.44,1880.58,1881.6,1881.65,1879.97,1880.03
2023-07-30 15:43:28,1880.46,1880.6,1881.6,1881.65,1879.97,1880.03
2023-07-30 15:43:34,1880.6,1880.72,1881.6,1881.65,1879.97,1880.03
2023-07-30 15:43:39,1880.64,1880.77,1881.6,1881.65,1879.97,1880.03
2023-07-30 15:43:45,1880.46,1880.58,1881.6,1881.65,1879.97,1880.03
2023-07-30 15:43:51,1880.43,1880.59,1881.6,1881.65,1879.97,1880.03
2023-07-30 15:43:56,1880.53,1880.7,1881.6,1881.65,1879.97,1880.03
2023-07-30 15:44:02,1880.42,1880.57,1881.6,1881.65,1879.97,1880.03
2023-07-30 15:44:08,1880.47,1880.6,1881.6,1881.65,1879.97,1880.03
2023-07-30 15:44:14,1880.41,1880.59,1881.6,1881.65,1879.97,1880.03
2023-07-30 15:44:19,1880.29,1880.43,1881.6,1881.65,1879.97,1880.03
2023-07-30 15:44:25,1880.27,1880.41,1881.6,1881.65,1879.97,1880.03
2023-07-30 15:44:31,1880.24,1880.39,1881.6,1881.65,1879.97,1880.03
2023-07-30 15:44:36,1880.23,1880.39,1881.6,1881.65,1879.97,1880.03
2023-07-30 15:44:42,1880.23,1880.39,1881.6,1881.65,1879.97,1880.03
2023-07-30 15:44:48,1880.51,1880.63,1881.6,1881.65,1879.97,1880.03
2023-07-30 15:44:54,1880.52,1880.68,1881.6,1881.65,1879.97,1880.03
2023-07-30 15:44:59,1880.46,1880.59,1881.6,1881.65,1879.97,1880.03
2023-07-30 15:45:05,1880.47,1880.59,1881.6,1881.65,1879.97,1880.03
2023-07-30 15:45:11,1880.44,1880.55,1881.6,1881.65,1879.97,1880.03
2023-07-30 15:45:16,1880.42,1880.58,1881.6,1881.65,1879.97,1880.03
2023-07-30 15:45:22,1880.53,1880.74,1881.6,1881.65,1879.97,1880.03
2023-07-30 15:45:28,1880.66,1880.79,1881.6,1881.65,1879.97,1880.03
2023-07-30 15:45:33,1880.67,1880.8,1881.6,1881.65,1879.97,1880.03
2023-07-30 15:45:39,1880.65,1880.8,1881.6,1881.65,1879.97,1880.03
2023-07-30 15:45:45,1880.7,1880.83,1881.6,1881.65,1879.97,1880.03
2023-07-30 15:45:51,1880.73,1880.88,1881.6,1881.65,1879.97,1880.03
2023-07-30 15:45:56,1880.73,1880.88,1881.6,1881.65,1879.97,1880.03
2023-07-30 15:46:02,1880.79,1880.92,1881.6,1881.65,1879.97,1880.03
2023-07-30 15:46:08,1880.67,1880.83,1881.6,1881.65,1879.97,1880.03
2023-07-30 15:46:13,1880.56,1880.77,1881.6,1881.65,1879.97,1880.03
2023-07-30 15:46:19,1880.59,1880.77,1881.6,1881.65,1879.97,1880.03
2023-07-30 15:46:25,1880.64,1880.77,1881.6,1881.65,1879.97,1880.03
2023-07-30 15:46:30,1880.6,1880.67,1881.6,1881.65,1879.97,1880.03
2023-07-30 15:46:36,1880.41,1880.53,1881.6,1881.65,1879.97,1880.03
2023-07-30 15:46:42,1880.32,1880.43,1881.6,1881.65,1879.97,1880.03
2023-07-30 15:46:48,1880.34,1880.47,1881.6,1881.65,1879.97,1880.03
2023-07-30 15:46:53,1880.34,1880.47,1881.6,1881.65,1879.97,1880.03
2023-07-30 15:46:59,1880.33,1880.39,1881.6,1881.65,1879.97,1880.03
2023-07-30 15:47:05,1880.35,1880.47,1881.6,1881.65,1879.97,1880.03
2023-07-30 15:47:10,1879.99,1880.13,1881.6,1881.65,1879.73,1879.79
2023-07-30 15:47:16,1880.0,1880.13,1881.6,1881.65,1879.73,1879.79
2023-07-30 15:47:22,1879.85,1880.11,1881.0,1881.05,1879.18,1879.24
2023-07-30 15:47:27,1879.65,1879.78,1881.0,1881.05,1879.18,1879.24
2023-07-30 15:47:33,1879.69,1879.83,1881.0,1881.05,1879.18,1879.24
2023-07-30 15:47:39,1879.75,1879.85,1881.0,1881.05,1879.18,1879.24
2023-07-30 15:47:44,1879.51,1879.66,1881.0,1881.05,1879.18,1879.24
2023-07-30 15:47:50,1879.39,1879.53,1881.0,1881.05,1879.18,1879.24
2023-07-30 15:47:56,1879.27,1879.39,1881.0,1881.05,1879.18,1879.24
2023-07-30 15:48:01,1879.26,1879.39,1881.0,1881.05,1879.18,1879.24
2023-07-30 15:48:07,1879.38,1879.49,1881.0,1881.05,1879.18,1879.24
2023-07-30 15:48:13,1879.65,1879.79,1881.0,1881.05,1879.18,1879.24
2023-07-30 15:48:19,1879.63,1879.87,1881.0,1881.05,1879.18,1879.24
2023-07-30 15:48:24,1879.74,1879.88,1881.0,1881.05,1879.18,1879.24
2023-07-30 15:48:30,1879.51,1879.66,1881.0,1881.05,1879.18,1879.24
2023-07-30 15:48:36,1879.34,1879.5,1881.0,1881.05,1879.18,1879.24
2023-07-30 15:48:41,1879.29,1879.47,1881.0,1881.05,1879.18,1879.24
2023-07-30 15:48:47,1879.41,1879.52,1881.0,1881.05,1879.18,1879.24
2023-07-30 15:48:53,1879.21,1879.31,1881.0,1881.05,1879.18,1879.24
2023-07-30 15:48:58,1879.11,1879.19,1881.0,1881.05,1879.18,1879.24
2023-07-30 15:49:04,1879.18,1879.29,1881.0,1881.05,1879.18,1879.24
2023-07-30 15:49:10,1879.15,1879.27,1881.0,1881.05,1879.18,1879.24
2023-07-30 15:49:16,1879.03,1879.16,1880.6,1880.65,1879.18,1879.24
2023-07-30 15:49:21,1878.9,1878.99,1880.6,1880.65,1879.18,1879.24
2023-07-30 15:49:27,1879.01,1879.18,1880.6,1880.65,1879.18,1879.24
2023-07-30 15:49:33,1879.08,1879.26,1880.6,1880.65,1879.18,1879.24
2023-07-30 15:49:38,1879.0,1879.17,1880.6,1880.65,1879.18,1879.24
2023-07-30 15:49:44,1878.95,1879.15,1880.6,1880.65,1879.18,1879.24
2023-07-30 15:49:50,1878.65,1878.76,1880.2,1880.25,1879.18,1879.24
2023-07-30 15:49:55,1878.63,1878.73,1880.2,1880.25,1879.18,1879.24
2023-07-30 15:50:01,1878.81,1878.89,1880.2,1880.25,1879.18,1879.24
2023-07-30 15:50:07,1878.68,1878.86,1879.95,1880.0,1879.18,1879.24
2023-07-30 15:50:13,1878.65,1878.79,1879.95,1880.0,1879.18,1879.24
2023-07-30 15:50:18,1878.91,1879.12,1879.95,1880.0,1879.18,1879.24
2023-07-30 15:50:24,1878.86,1878.99,1879.95,1880.0,1879.18,1879.24
2023-07-30 15:50:30,1878.81,1878.91,1879.95,1880.0,1879.18,1879.24
2023-07-30 15:50:36,1878.69,1878.82,1879.95,1880.0,1879.18,1879.24
2023-07-30 15:50:41,1878.73,1878.88,1879.95,1880.0,1878.47,1878.53
2023-07-30 15:50:47,1878.57,1878.71,1879.95,1880.0,1878.47,1878.53
2023-07-30 15:50:53,1878.66,1878.79,1879.95,1880.0,1878.14,1878.2
2023-07-30 15:50:58,1878.64,1878.79,1879.95,1880.0,1878.14,1878.26
2023-07-30 15:51:04,1878.63,1878.75,1879.95,1880.0,1878.14,1878.26
2023-07-30 15:51:10,1878.81,1878.94,1879.95,1880.0,1878.14,1878.26
2023-07-30 15:51:16,1878.81,1878.95,1879.95,1880.0,1878.14,1878.26
2023-07-30 15:51:21,1878.82,1878.93,1879.95,1880.0,1878.14,1878.26
2023-07-30 15:51:27,1878.74,1878.9,1879.95,1880.0,1878.14,1878.2
2023-07-30 15:51:33,1878.63,1878.72,1879.95,1880.0,1878.14,1878.2
2023-07-30 15:51:38,1878.56,1878.72,1879.95,1880.0,1878.14,1878.2
2023-07-30 15:51:44,1878.57,1878.7,1879.95,1880.0,1878.14,1878.2
2023-07-30 15:51:50,1878.53,1878.68,1879.95,1880.0,1878.14,1878.2
2023-07-30 15:51:56,1878.52,1878.7,1879.95,1880.0,1878.14,1878.2
2023-07-30 15:52:01,1878.67,1878.79,1879.95,1880.0,1878.14,1878.2
2023-07-30 15:52:07,1878.45,1878.6,1879.95,1880.0,1878.14,1878.2
2023-07-30 15:52:13,1878.42,1878.59,1879.95,1880.0,1878.14,1878.2
2023-07-30 15:52:18,1878.44,1878.6,1879.95,1880.0,1878.14,1878.2
2023-07-30 15:52:24,1878.39,1878.53,1879.95,1880.0,1878.14,1878.2
2023-07-30 15:52:30,1878.42,1878.55,1879.95,1880.0,1878.14,1878.2
2023-07-30 15:52:35,1878.48,1878.59,1879.95,1880.0,1878.14,1878.2
2023-07-30 15:52:41,1878.59,1878.72,1879.95,1880.0,1878.14,1878.2
2023-07-30 15:52:47,1878.42,1878.51,1879.95,1880.0,1878.14,1878.2
2023-07-30 15:52:53,1878.53,1878.67,1879.95,1880.0,1878.14,1878.2
2023-07-30 15:52:58,1878.42,1878.58,1879.95,1880.0,1878.14,1878.2
2023-07-30 15:53:04,1878.33,1878.43,1879.95,1880.0,1878.14,1878.2
2023-07-30 15:53:10,1878.36,1878.44,1879.95,1880.0,1878.14,1878.2
2023-07-30 15:53:15,1878.35,1878.46,1879.95,1880.0,1878.14,1878.2
2023-07-30 15:53:21,1878.34,1878.42,1879.95,1880.0,1878.14,1878.2
2023-07-30 15:53:27,1878.33,1878.43,1879.95,1880.0,1878.14,1878.2
2023-07-30 15:53:33,1878.43,1878.52,1879.95,1880.0,1878.14,1878.2
2023-07-30 15:53:38,1877.38,1877.58,1878.7,1878.75,1877.46,1877.57
2023-07-30 15:53:44,1877.8,1877.9,1878.85,1878.9,1876.89,1876.95
2023-07-30 15:53:50,1877.33,1877.49,1878.85,1878.9,1876.89,1876.95
2023-07-30 15:53:55,1877.01,1877.2,1878.55,1878.6,1876.85,1876.91
2023-07-30 15:54:01,1877.03,1877.3,1877.75,1877.8,1876.16,1876.46
2023-07-30 15:54:07,1876.24,1876.4,1877.4,1877.45,1876.28,1876.46
2023-07-30 15:54:12,1876.2,1876.29,1877.4,1877.45,1875.94,1876.0
2023-07-30 15:54:18,1876.49,1876.71,1877.4,1877.45,1875.94,1876.0
2023-07-30 15:54:24,1876.55,1876.75,1877.4,1877.45,1875.94,1876.0
2023-07-30 15:54:30,1877.07,1877.28,1877.75,1877.8,1875.94,1876.0
2023-07-30 15:54:35,1877.21,1877.34,1878.25,1878.3,1876.09,1876.15
2023-07-30 15:54:41,1876.96,1877.09,1878.25,1878.3,1876.09,1876.15
2023-07-30 15:54:47,1876.4,1876.68,1878.0,1878.05,1875.95,1876.01
2023-07-30 15:54:52,1876.41,1876.6,1877.75,1877.8,1875.94,1876.0
2023-07-30 15:54:58,1876.33,1876.46,1877.75,1877.8,1875.45,1875.64
2023-07-30 15:55:04,1875.69,1875.92,1877.3,1877.35,1875.1,1875.26
2023-07-30 15:55:10,1875.0,1875.2,1876.55,1876.6,1874.4,1874.72
2023-07-30 15:55:15,1875.16,1875.24,1876.25,1876.3,1873.96,1874.21
2023-07-30 15:55:21,1876.05,1876.25,1876.9,1876.95,1874.95,1875.01
2023-07-30 15:55:27,1875.85,1875.97,1876.9,1876.95,1875.08,1875.96
2023-07-30 15:55:32,1875.67,1875.85,1876.9,1876.95,1875.08,1875.61
2023-07-30 15:55:38,1874.96,1875.1,1876.25,1876.3,1874.94,1875.31
2023-07-30 15:55:44,1874.61,1874.79,1876.0,1876.05,1874.66,1874.76
2023-07-30 15:55:49,1874.62,1874.9,1876.0,1876.05,1874.66,1874.76
2023-07-30 15:55:55,1874.69,1874.98,1876.0,1876.05,1874.35,1874.69
2023-07-30 15:56:01,1874.53,1874.75,1876.0,1876.05,1873.79,1873.99
2023-07-30 15:56:07,1874.29,1874.52,1876.0,1876.05,1873.79,1873.85
