timestamp,Bybit_ETHUSDC_bid,Bybit_ETHUSDC_ask,Deribit_ETHPERPETUAL_bid,Deribit_ETHPERPETUAL_ask,Bitget_ETHPERPCMCBL_bid,Bitget_ETHPERPCMCBL_ask
2023-07-30 15:35:35,1880.44,1880.65,1882.2,1882.25,1880.45,1880.55
2023-07-30 15:35:46,1880.41,1880.59,1882.2,1882.25,1880.45,1880.51
2023-07-30 15:35:57,1880.33,1880.47,1882.2,1882.25,1880.45,1880.51
2023-07-30 15:36:07,1880.81,1880.96,1882.2,1882.25,1880.46,1880.68
2023-07-30 15:36:18,1880.63,1880.77,1882.2,1882.25,1880.78,1880.84
2023-07-30 15:36:29,1880.75,1880.86,1882.2,1882.25,1880.78,1880.84
2023-07-30 15:36:39,1880.88,1881.07,1882.2,1882.25,1880.78,1880.84
2023-07-30 15:36:50,1880.87,1881.05,1882.2,1882.25,1880.78,1880.84
2023-07-30 15:37:01,1880.89,1881.02,1882.2,1882.25,1880.78,1880.84
2023-07-30 15:37:12,1881.01,1881.15,1882.2,1882.25,1880.78,1880.84
2023-07-30 15:37:22,1880.81,1880.95,1882.2,1882.25,1880.78,1880.84
2023-07-30 15:37:33,1880.84,1880.99,1882.2,1882.25,1880.78,1880.84
2023-07-30 15:37:44,1880.75,1880.94,1882.2,1882.25,1880.78,1880.84
2023-07-30 15:37:55,1880.98,1881.12,1882.2,1882.25,1880.78,1880.84
2023-07-30 15:38:05,1881.26,1881.39,1882.2,1882.25,1880.78,1880.84
2023-07-30 15:38:16,1881.25,1881.39,1882.2,1882.25,1880.78,1880.84
2023-07-30 15:38:27,1881.53,1881.67,1882.35,1882.4,1880.78,1880.84
2023-07-30 15:38:37,1881.83,1881.98,1882.7,1882.75,1881.68,1881.85
2023-07-30 15:38:48,1881.89,1882.05,1882.7,1882.75,1881.79,1881.85
2023-07-30 15:38:59,1881.89,1882.16,1882.7,1882.75,1881.79,1881.85
2023-07-30 15:39:09,1881.82,1882.05,1882.7,1882.75,1881.79,1881.85
2023-07-30 15:39:20,1881.8,1881.99,1882.7,1882.75,1881.79,1881.85
2023-07-30 15:39:31,1881.53,1881.77,1882.7,1882.75,1881.79,1881.85
2023-07-30 15:39:42,1881.8,1881.99,1882.7,1882.75,1881.79,1881.85
2023-07-30 15:39:52,1881.73,1881.99,1882.7,1882.75,1881.79,1881.85
2023-07-30 15:40:03,1881.91,1882.08,1882.7,1882.75,1881.79,1881.85
2023-07-30 15:40:14,1881.82,1882.05,1882.7,1882.75,1881.79,1881.85
2023-07-30 15:40:24,1881.82,1881.95,1882.7,1882.75,1881.79,1881.85
2023-07-30 15:40:35,1881.39,1881.54,1882.7,1882.75,1881.24,1881.56
2023-07-30 15:40:46,1881.36,1881.52,1882.7,1882.75,1881.24,1881.3
2023-07-30 15:40:57,1881.31,1881.52,1882.7,1882.75,1881.24,1881.3
2023-07-30 15:41:07,1881.34,1881.5,1882.7,1882.75,1881.24,1881.3
2023-07-30 15:41:18,1881.34,1881.5,1882.7,1882.75,1881.24,1881.3
2023-07-30 15:41:29,1881.3,1881.37,1882.7,1882.75,1881.24,1881.3
2023-07-30 15:41:39,1881.15,1881.27,1882.7,1882.75,1881.04,1881.1
2023-07-30 15:41:50,1880.87,1880.99,1882.5,1882.55,1880.81,1880.87
2023-07-30 15:42:01,1880.83,1880.92,1882.0,1882.05,1880.55,1880.61
2023-07-30 15:42:11,1880.7,1880.83,1882.0,1882.05,1880.55,1880.61
2023-07-30 15:42:22,1880.64,1880.76,1882.0,1882.05,1880.51,1880.57
2023-07-30 15:42:33,1880.32,1880.51,1882.0,1882.05,1880.16,1880.22
2023-07-30 15:42:44,1880.13,1880.28,1881.6,1881.65,1879.97,1880.03
2023-07-30 15:42:54,1880.52,1880.59,1881.6,1881.65,1879.97,1880.03
2023-07-30 15:43:05,1880.32,1880.49,1881.6,1881.65,1879.97,1880.03
2023-07-30 15:43:16,1880.55,1880.6,1881.6,1881.65,1879.97,1880.03
2023-07-30 15:43:26,1880.46,1880.6,1881.6,1881.65,1879.97,1880.03
2023-07-30 15:43:37,1880.7,1880.81,1881.6,1881.65,1879.97,1880.03
2023-07-30 15:43:48,1880.45,1880.59,1881.6,1881.65,1879.97,1880.03
2023-07-30 15:43:58,1880.53,1880.68,1881.6,1881.65,1879.97,1880.03
2023-07-30 15:44:09,1880.45,1880.59,1881.6,1881.65,1879.97,1880.03
2023-07-30 15:44:20,1880.28,1880.41,1881.6,1881.65,1879.97,1880.03
2023-07-30 15:44:31,1880.24,1880.39,1881.6,1881.65,1879.97,1880.03
2023-07-30 15:44:41,1880.23,1880.39,1881.6,1881.65,1879.97,1880.03
2023-07-30 15:44:52,1880.55,1880.68,1881.6,1881.65,1879.97,1880.03
2023-07-30 15:45:03,1880.47,1880.6,1881.6,1881.65,1879.97,1880.03
2023-07-30 15:45:13,1880.44,1880.61,1881.6,1881.65,1879.97,1880.03
2023-07-30 15:45:24,1880.64,1880.77,1881.6,1881.65,1879.97,1880.03
2023-07-30 15:45:35,1880.65,1880.79,1881.6,1881.65,1879.97,1880.03
2023-07-30 15:45:46,1880.67,1880.82,1881.6,1881.65,1879.97,1880.03
2023-07-30 15:45:56,1880.73,1880.88,1881.6,1881.65,1879.97,1880.03
2023-07-30 15:46:07,1880.67,1880.79,1881.6,1881.65,1879.97,1880.03
2023-07-30 15:46:18,1880.56,1880.77,1881.6,1881.65,1879.97,1880.03
2023-07-30 15:46:28,1880.61,1880.75,1881.6,1881.65,1879.97,1880.03
2023-07-30 15:46:39,1880.3,1880.44,1881.6,1881.65,1879.97,1880.03
2023-07-30 15:46:50,1880.33,1880.47,1881.6,1881.65,1879.97,1880.03
2023-07-30 15:47:00,1880.33,1880.45,1881.6,1881.65,1879.97,1880.03
2023-07-30 15:47:11,1879.99,1880.13,1881.6,1881.65,1879.73,1879.79
2023-07-30 15:47:22,1879.86,1880.1,1881.0,1881.05,1879.18,1879.24
2023-07-30 15:47:33,1879.73,1879.86,1881.0,1881.05,1879.18,1879.24
2023-07-30 15:47:43,1879.6,1879.69,1881.0,1881.05,1879.18,1879.24
2023-07-30 15:47:54,1879.28,1879.42,1881.0,1881.05,1879.18,1879.24
2023-07-30 15:48:05,1879.33,1879.38,1881.0,1881.05,1879.18,1879.24
2023-07-30 15:48:15,1879.45,1879.73,1881.0,1881.05,1879.18,1879.24
2023-07-30 15:48:26,1879.61,1879.74,1881.0,1881.05,1879.18,1879.24
2023-07-30 15:48:37,1879.28,1879.39,1881.0,1881.05,1879.18,1879.24
2023-07-30 15:48:48,1879.42,1879.57,1881.0,1881.05,1879.18,1879.24
2023-07-30 15:48:58,1879.11,1879.18,1881.0,1881.05,1879.18,1879.24
2023-07-30 15:49:09,1879.13,1879.25,1881.0,1881.05,1879.18,1879.24
2023-07-30 15:49:20,1878.97,1879.11,1880.6,1880.65,1879.18,1879.24
2023-07-30 15:49:30,1879.06,1879.24,1880.6,1880.65,1879.18,1879.24
2023-07-30 15:49:41,1878.97,1879.1,1880.6,1880.65,1879.18,1879.24
2023-07-30 15:49:52,1878.65,1878.76,1880.2,1880.25,1879.18,1879.24
2023-07-30 15:50:03,1878.81,1878.89,1880.2,1880.25,1879.18,1879.24
2023-07-30 15:50:13,1878.65,1878.82,1879.95,1880.0,1879.18,1879.24
2023-07-30 15:50:24,1878.86,1878.99,1879.95,1880.0,1879.18,1879.24
2023-07-30 15:50:35,1878.71,1878.84,1879.95,1880.0,1879.18,1879.24
2023-07-30 15:50:45,1878.61,1878.72,1879.95,1880.0,1878.47,1878.53
2023-07-30 15:50:56,1878.65,1878.78,1879.95,1880.0,1878.14,1878.23
2023-07-30 15:51:07,1878.61,1878.73,1879.95,1880.0,1878.14,1878.26
2023-07-30 15:51:18,1878.81,1878.93,1879.95,1880.0,1878.14,1878.26
2023-07-30 15:51:28,1878.68,1878.86,1879.95,1880.0,1878.14,1878.2
2023-07-30 15:51:39,1878.64,1878.72,1879.95,1880.0,1878.14,1878.2
2023-07-30 15:51:50,1878.53,1878.68,1879.95,1880.0,1878.14,1878.2
2023-07-30 15:52:00,1878.72,1878.79,1879.95,1880.0,1878.14,1878.2
2023-07-30 15:52:11,1878.42,1878.59,1879.95,1880.0,1878.14,1878.2
2023-07-30 15:52:22,1878.41,1878.51,1879.95,1880.0,1878.14,1878.2
2023-07-30 15:52:33,1878.45,1878.57,1879.95,1880.0,1878.14,1878.2
2023-07-30 15:52:43,1878.5,1878.71,1879.95,1880.0,1878.14,1878.2
2023-07-30 15:52:54,1878.52,1878.67,1879.95,1880.0,1878.14,1878.2
2023-07-30 15:53:05,1878.29,1878.45,1879.95,1880.0,1878.14,1878.2
2023-07-30 15:53:15,1878.35,1878.46,1879.95,1880.0,1878.14,1878.2
2023-07-30 15:53:26,1878.34,1878.42,1879.95,1880.0,1878.14,1878.2
2023-07-30 15:53:37,1878.01,1878.18,1879.65,1879.7,1877.95,1878.01
2023-07-30 15:53:47,1877.48,1877.65,1878.85,1878.9,1876.89,1876.95
2023-07-30 15:53:58,1876.01,1876.21,1877.25,1877.3,1876.4,1876.46
2023-07-30 15:54:09,1876.11,1876.32,1877.4,1877.45,1876.04,1876.1
2023-07-30 15:54:19,1876.6,1876.71,1877.4,1877.45,1875.94,1876.0
2023-07-30 15:54:30,1877.09,1877.28,1877.75,1877.8,1875.94,1876.0
2023-07-30 15:54:41,1876.96,1877.09,1878.25,1878.3,1876.09,1876.15
2023-07-30 15:54:51,1876.41,1876.6,1878.0,1878.05,1875.94,1876.0
2023-07-30 15:55:02,1876.16,1876.36,1877.75,1877.8,1875.45,1875.51
2023-07-30 15:55:13,1875.07,1875.38,1876.25,1876.3,1873.86,1874.12
2023-07-30 15:55:24,1876.02,1876.19,1876.9,1876.95,1874.97,1876.02
2023-07-30 15:55:34,1875.26,1875.45,1876.25,1876.3,1874.64,1875.61
2023-07-30 15:55:45,1874.44,1874.76,1876.0,1876.05,1874.66,1874.76
2023-07-30 15:55:56,1874.49,1874.74,1876.0,1876.05,1874.35,1874.69
2023-07-30 15:56:06,1874.29,1874.52,1876.0,1876.05,1873.79,1873.85
2023-07-30 15:56:17,1874.57,1874.79,1876.0,1876.05,1873.79,1873.85
2023-07-30 15:56:28,1874.7,1874.95,1876.0,1876.05,1873.79,1873.85
2023-07-30 15:56:38,1874.61,1874.73,1875.8,1875.85,1873.79,1873.85
2023-07-30 15:56:49,1874.7,1874.94,1875.8,1875.85,1873.79,1873.85
2023-07-30 15:57:00,1874.38,1874.47,1875.7,1875.75,1873.79,1873.85
2023-07-30 15:57:11,1875.12,1875.35,1876.05,1876.1,1873.79,1873.85
2023-07-30 15:57:21,1876.1,1876.24,1876.85,1876.9,1874.53,1875.77
2023-07-30 15:57:32,1876.49,1876.69,1877.75,1877.8,1875.69,1876.55
2023-07-30 15:57:43,1876.62,1876.8,1877.9,1877.95,1875.87,1876.94
2023-07-30 15:57:53,1876.57,1876.7,1877.9,1877.95,1875.87,1876.91
2023-07-30 15:58:04,1876.89,1877.05,1877.9,1877.95,1875.87,1875.93
2023-07-30 15:58:15,1877.0,1877.12,1877.9,1877.95,1875.87,1875.93
2023-07-30 15:58:25,1876.67,1876.86,1877.9,1877.95,1875.87,1875.93
2023-07-30 15:58:36,1876.21,1876.42,1877.55,1877.6,1875.65,1875.79
2023-07-30 15:58:47,1876.31,1876.46,1877.55,1877.6,1875.65,1875.71
2023-07-30 15:58:58,1876.36,1876.5,1877.55,1877.6,1875.65,1875.71
2023-07-30 15:59:08,1876.48,1876.73,1877.55,1877.6,1875.65,1875.71
2023-07-30 15:59:19,1876.68,1876.82,1877.55,1877.6,1875.65,1875.71
2023-07-30 15:59:30,1876.75,1876.93,1877.55,1877.6,1875.65,1875.71
2023-07-30 15:59:40,1876.65,1876.78,1877.55,1877.6,1875.65,1875.71
2023-07-30 15:59:51,1876.11,1876.24,1877.55,1877.6,1875.62,1875.68
2023-07-30 16:00:02,1876.26,1876.37,1877.55,1877.6,1875.61,1875.67
2023-07-30 16:00:13,1876.8,1876.88,1877.55,1877.6,1875.61,1875.67
2023-07-30 16:00:23,1876.81,1876.98,1877.7,1877.75,1876.13,1876.19
2023-07-30 16:00:34,1876.88,1877.02,1877.85,1877.9,1876.13,1876.19
2023-07-30 16:00:45,1876.87,1877.19,1877.85,1877.9,1876.13,1876.19
2023-07-30 16:00:55,1877.02,1877.19,1877.85,1877.9,1876.19,1876.25
2023-07-30 16:01:06,1877.41,1877.53,1878.25,1878.3,1876.45,1876.51
2023-07-30 16:01:17,1877.29,1877.44,1878.25,1878.3,1876.45,1876.61
2023-07-30 16:01:27,1877.2,1877.39,1878.25,1878.3,1876.45,1876.72
2023-07-30 16:01:38,1877.38,1877.57,1878.25,1878.3,1876.45,1876.72
2023-07-30 16:01:49,1877.41,1877.57,1878.25,1878.3,1876.45,1876.51
2023-07-30 16:02:00,1877.41,1877.55,1878.25,1878.3,1876.82,1876.88
2023-07-30 16:02:10,1877.36,1877.52,1878.25,1878.3,1876.82,1876.88
2023-07-30 16:02:21,1877.42,1877.55,1878.25,1878.3,1876.82,1876.88
2023-07-30 16:02:32,1877.29,1877.48,1878.25,1878.3,1876.82,1876.88
2023-07-30 16:02:42,1877.29,1877.46,1878.25,1878.3,1876.82,1876.88
2023-07-30 16:02:53,1877.2,1877.34,1878.25,1878.3,1876.82,1876.88
2023-07-30 16:03:04,1877.04,1877.19,1878.25,1878.3,1876.81,1876.87
2023-07-30 16:03:14,1876.65,1876.78,1877.3,1877.35,1876.4,1876.46
2023-07-30 16:03:25,1876.41,1876.57,1877.25,1877.3,1875.53,1875.59
2023-07-30 16:03:36,1876.09,1876.24,1877.25,1877.3,1875.55,1875.76
2023-07-30 16:03:47,1875.88,1875.99,1877.2,1877.25,1875.48,1875.54
2023-07-30 16:03:57,1876.0,1876.1,1877.25,1877.3,1875.48,1875.54
2023-07-30 16:04:08,1875.59,1875.71,1876.9,1876.95,1875.45,1875.51
2023-07-30 16:04:19,1875.91,1876.07,1876.9,1876.95,1875.45,1875.51
2023-07-30 16:04:29,1875.61,1875.8,1876.85,1876.9,1875.37,1875.43
2023-07-30 16:04:40,1875.82,1876.09,1876.85,1876.9,1875.1,1875.16
2023-07-30 16:04:51,1875.67,1875.79,1876.85,1876.9,1875.1,1875.16
2023-07-30 16:05:01,1875.46,1875.6,1876.85,1876.9,1875.1,1875.16
2023-07-30 16:05:12,1875.61,1875.74,1876.85,1876.9,1875.1,1875.16
2023-07-30 16:05:23,1876.1,1876.23,1876.85,1876.9,1875.1,1875.16
2023-07-30 16:05:33,1876.09,1876.22,1876.85,1876.9,1875.12,1875.18
2023-07-30 16:05:44,1876.05,1876.19,1876.85,1876.9,1875.15,1875.21
2023-07-30 16:05:55,1876.32,1876.49,1877.05,1877.1,1875.35,1875.41
2023-07-30 16:06:05,1876.42,1876.56,1877.25,1877.3,1875.72,1875.78
2023-07-30 16:06:16,1876.44,1876.59,1877.25,1877.3,1875.72,1875.78
2023-07-30 16:06:27,1876.5,1876.7,1877.25,1877.3,1875.72,1875.78
2023-07-30 16:06:38,1876.66,1876.81,1877.45,1877.5,1875.72,1875.78
2023-07-30 16:06:48,1876.58,1876.64,1877.45,1877.5,1875.82,1875.88
2023-07-30 16:06:59,1876.92,1877.06,1877.65,1877.7,1875.92,1875.98
2023-07-30 16:07:10,1877.3,1877.43,1877.95,1878.0,1876.28,1876.34
2023-07-30 16:07:20,1877.25,1877.44,1878.05,1878.1,1876.4,1876.46
2023-07-30 16:07:31,1877.23,1877.33,1878.05,1878.1,1876.58,1876.64
2023-07-30 16:07:42,1877.26,1877.39,1878.05,1878.1,1876.58,1876.64
2023-07-30 16:07:53,1877.46,1877.57,1878.05,1878.1,1876.58,1876.64
2023-07-30 16:08:03,1877.81,1877.83,1878.5,1878.55,1876.69,1876.75
2023-07-30 16:08:14,1877.78,1877.86,1878.5,1878.55,1876.75,1876.81
2023-07-30 16:08:25,1877.87,1878.04,1878.7,1878.75,1876.76,1876.82
2023-07-30 16:08:35,1878.1,1878.23,1878.7,1878.75,1877.12,1877.18
2023-07-30 16:08:46,1877.89,1878.08,1878.95,1879.0,1877.29,1877.35
2023-07-30 16:08:57,1878.09,1878.22,1878.95,1879.0,1877.29,1877.35
2023-07-30 16:09:08,1878.03,1878.18,1878.95,1879.0,1877.29,1877.35
2023-07-30 16:09:18,1877.91,1877.98,1878.95,1879.0,1877.29,1877.35
2023-07-30 16:09:29,1878.14,1878.28,1878.95,1879.0,1877.45,1877.51
2023-07-30 16:09:40,1878.09,1878.27,1878.95,1879.0,1877.45,1877.51
2023-07-30 16:09:50,1878.17,1878.28,1878.95,1879.0,1877.45,1877.51
2023-07-30 16:10:01,1878.22,1878.31,1878.95,1879.0,1877.45,1877.51
2023-07-30 16:10:12,1878.12,1878.26,1878.95,1879.0,1877.45,1877.51
2023-07-30 16:10:23,1878.37,1878.49,1878.95,1879.0,1877.49,1877.55
2023-07-30 16:10:33,1878.27,1878.4,1878.95,1879.0,1877.49,1877.55
2023-07-30 16:10:44,1878.35,1878.52,1878.95,1879.0,1877.49,1877.55
2023-07-30 16:10:55,1878.41,1878.56,1879.2,1879.25,1877.6,1877.66
2023-07-30 16:11:05,1878.51,1878.63,1879.2,1879.25,1877.74,1877.8
2023-07-30 16:11:16,1878.56,1878.71,1879.2,1879.25,1877.84,1877.9
2023-07-30 16:11:27,1878.53,1878.65,1879.35,1879.4,1877.94,1878.0
2023-07-30 16:11:38,1878.52,1878.69,1879.35,1879.4,1878.0,1878.06
2023-07-30 16:11:48,1878.47,1878.59,1879.35,1879.4,1878.0,1878.06
2023-07-30 16:11:59,1878.48,1878.59,1879.35,1879.4,1878.0,1878.06
2023-07-30 16:12:10,1878.22,1878.29,1879.35,1879.4,1878.0,1878.06
2023-07-30 16:12:20,1877.95,1878.09,1879.15,1879.2,1877.85,1877.91
2023-07-30 16:12:31,1877.86,1877.92,1878.95,1879.0,1877.33,1877.41
2023-07-30 16:12:42,1877.7,1877.81,1878.95,1879.0,1877.33,1877.4
2023-07-30 16:12:53,1878.15,1878.31,1878.95,1879.0,1877.33,1877.54
2023-07-30 16:13:03,1878.33,1878.43,1878.95,1879.0,1877.75,1877.81
2023-07-30 16:13:14,1878.32,1878.45,1878.95,1879.0,1877.75,1877.81
2023-07-30 16:13:25,1878.41,1878.54,1878.95,1879.0,1877.75,1877.81
2023-07-30 16:13:35,1878.67,1878.79,1879.55,1879.6,1877.94,1878.0
2023-07-30 16:13:46,1878.58,1878.71,1879.65,1879.7,1878.02,1878.08
2023-07-30 16:13:57,1878.51,1878.58,1879.65,1879.7,1878.02,1878.08
2023-07-30 16:14:08,1878.56,1878.68,1879.65,1879.7,1878.02,1878.08
2023-07-30 16:14:18,1878.64,1878.77,1879.65,1879.7,1878.02,1878.08
2023-07-30 16:14:29,1878.6,1878.71,1879.65,1879.7,1878.02,1878.08
2023-07-30 16:14:40,1878.73,1878.86,1879.65,1879.7,1878.02,1878.08
2023-07-30 16:14:50,1878.65,1878.76,1879.65,1879.7,1878.02,1878.08
2023-07-30 16:15:01,1878.76,1878.85,1879.65,1879.7,1878.02,1878.08
2023-07-30 16:15:12,1878.52,1878.66,1879.65,1879.7,1878.09,1878.1
2023-07-30 16:15:22,1878.76,1878.91,1879.65,1879.7,1878.09,1878.1
2023-07-30 16:15:33,1878.94,1879.02,1879.85,1879.9,1878.09,1878.14
2023-07-30 16:15:44,1878.8,1878.92,1879.85,1879.9,1878.08,1878.14
2023-07-30 16:15:54,1878.62,1878.76,1879.75,1879.8,1878.08,1878.14
2023-07-30 16:16:05,1877.92,1878.07,1879.55,1879.6,1877.71,1877.77
2023-07-30 16:16:16,1877.78,1877.91,1878.95,1879.0,1877.39,1877.61
2023-07-30 16:16:27,1877.6,1877.74,1878.95,1879.0,1877.66,1877.72
2023-07-30 16:16:37,1877.77,1877.89,1878.8,1878.85,1877.63,1877.69
2023-07-30 16:16:48,1877.62,1877.8,1878.8,1878.85,1877.61,1877.89
2023-07-30 16:16:59,1877.94,1878.0,1878.8,1878.85,1877.8,1877.89
2023-07-30 16:17:09,1877.88,1878.04,1878.8,1878.85,1877.83,1877.89
2023-07-30 16:17:20,1877.61,1877.71,1878.8,1878.85,1877.83,1877.89
2023-07-30 16:17:31,1877.6,1877.66,1878.8,1878.85,1877.83,1877.89
2023-07-30 16:17:41,1877.56,1877.67,1878.8,1878.85,1877.83,1877.89
2023-07-30 16:17:52,1877.86,1877.96,1878.8,1878.85,1877.83,1877.89
2023-07-30 16:18:03,1877.41,1877.55,1878.8,1878.85,1877.38,1877.44
2023-07-30 16:18:13,1877.41,1877.55,1878.8,1878.85,1877.38,1877.44
2023-07-30 16:18:24,1877.43,1877.55,1878.8,1878.85,1877.38,1877.44
2023-07-30 16:18:35,1877.47,1877.58,1878.8,1878.85,1877.38,1877.44
2023-07-30 16:18:46,1877.48,1877.63,1878.8,1878.85,1877.38,1877.44
2023-07-30 16:18:56,1877.51,1877.62,1878.8,1878.85,1877.38,1877.44
2023-07-30 16:19:07,1877.52,1877.66,1878.8,1878.85,1877.38,1877.44
2023-07-30 16:19:18,1877.56,1877.69,1878.8,1878.85,1877.38,1877.44
2023-07-30 16:19:28,1877.53,1877.67,1878.8,1878.85,1877.38,1877.44
2023-07-30 16:19:39,1877.21,1877.32,1878.8,1878.85,1877.18,1877.24
2023-07-30 16:19:50,1877.23,1877.32,1878.8,1878.85,1877.02,1877.08
2023-07-30 16:20:00,1877.26,1877.38,1878.8,1878.85,1877.01,1877.07
2023-07-30 16:20:11,1877.13,1877.26,1878.45,1878.5,1877.01,1877.07
2023-07-30 16:20:22,1877.62,1877.75,1878.45,1878.5,1876.91,1876.97
2023-07-30 16:20:33,1877.51,1877.6,1878.45,1878.5,1876.91,1876.97
2023-07-30 16:20:43,1877.44,1877.54,1878.45,1878.5,1876.91,1876.97
2023-07-30 16:20:54,1877.44,1877.58,1878.45,1878.5,1876.91,1876.97
2023-07-30 16:21:05,1877.58,1877.65,1878.45,1878.5,1876.91,1876.97
2023-07-30 16:21:15,1877.42,1877.53,1878.45,1878.5,1876.91,1876.97
2023-07-30 16:21:26,1877.34,1877.45,1878.45,1878.5,1876.91,1876.97
2023-07-30 16:21:37,1877.26,1877.37,1878.45,1878.5,1876.91,1876.97
2023-07-30 16:21:48,1876.97,1877.14,1878.45,1878.5,1876.9,1876.96
2023-07-30 16:21:58,1877.03,1877.18,1878.45,1878.5,1876.9,1876.96
2023-07-30 16:22:09,1877.06,1877.18,1878.25,1878.3,1876.9,1876.96
2023-07-30 16:22:20,1877.03,1877.19,1878.25,1878.3,1876.9,1876.96
2023-07-30 16:22:30,1877.29,1877.41,1878.25,1878.3,1876.9,1876.96
2023-07-30 16:22:41,1877.22,1877.34,1878.15,1878.2,1876.9,1876.96
