Date,value
1604088000000,3.72240000
1604102400000,3.64540000
1604116800000,3.62470000
1604131200000,3.66080000
1604145600000,3.71670000
1604160000000,3.66800000
1604174400000,3.64560000
1604188800000,3.65490000
1604203200000,3.67030000
1604217600000,3.61110000
1604232000000,3.64350000
1604246400000,3.64220000
1604260800000,3.68140000
1604275200000,3.77630000
1604289600000,3.80640000
1604304000000,3.70540000
1604318400000,3.63760000
1604332800000,3.65000000
1604347200000,3.61700000
1604361600000,3.40270000
1604376000000,3.40380000
1604390400000,3.41400000
1604404800000,3.37950000
1604419200000,3.32730000
1604433600000,3.32300000
1604448000000,3.30880000
1604462400000,3.17830000
1604476800000,3.10910000
1604491200000,3.02440000
1604505600000,3.17570000
1604520000000,3.17180000
1604534400000,3.15360000
1604548800000,3.11210000
1604563200000,3.04000000
1604577600000,3.26100000
1604592000000,3.30650000
1604606400000,3.33480000
1604620800000,3.37230000
1604635200000,3.45640000
1604649600000,3.63310000
1604664000000,3.48860000
1604678400000,3.57190000
1604692800000,3.59130000
1604707200000,3.66430000
1604721600000,3.71420000
1604736000000,3.79840000
1604750400000,3.68360000
1604764800000,3.44420000
1604779200000,3.41260000
1604793600000,3.39230000
1604808000000,3.42310000
1604822400000,3.53000000
1604836800000,3.61300000
1604851200000,3.52800000
1604865600000,3.47540000
1604880000000,3.39910000
1604894400000,3.39660000
1604908800000,3.51130000
1604923200000,3.33400000
1604937600000,3.39560000
1604952000000,3.41250000
1604966400000,3.52960000
1604980800000,3.52400000
1604995200000,3.48940000
1605009600000,3.43680000
1605024000000,3.55660000
1605038400000,3.57130000
1605052800000,3.64000000
1605067200000,3.75590000
1605081600000,3.61410000
1605096000000,3.58640000
1605110400000,3.56030000
1605124800000,3.48420000
1605139200000,3.50250000
1605153600000,3.50940000
1605168000000,3.40410000
1605182400000,3.40640000
1605196800000,3.42210000
1605211200000,3.42430000
1605225600000,3.48300000
1605240000000,3.47560000
1605254400000,3.47680000
1605268800000,3.53850000
1605283200000,3.56990000
1605297600000,3.67450000
1605312000000,3.56980000
1605326400000,3.47570000
1605340800000,3.46470000
1605355200000,3.48750000
