timestamp,Binance_BTCTUSD_bid,Binance_BTCTUSD_ask,Deribit_BTCPERPETUAL_bid,Deribit_BTCPERPETUAL_ask,Bitget_BTCUSDTUMCBL_bid,Bitget_BTCUSDTUMCBL_ask
2023-08-02 19:30:30,29170.65,29171.95,29195.5,29196.0,29174.0,29174.5
2023-08-02 19:30:40,29165.45,29166.89,29193.5,29194.0,29168.5,29169.0
2023-08-02 19:30:51,29162.64,29164.32,29190.0,29190.5,29166.5,29167.0
2023-08-02 19:31:02,29162.61,29163.0,29190.0,29190.5,29166.5,29167.0
2023-08-02 19:31:13,29163.34,29163.97,29190.0,29190.5,29166.5,29167.0
2023-08-02 19:31:24,29162.8,29163.1,29188.5,29189.0,29166.5,29167.0
2023-08-02 19:31:34,29160.27,29160.82,29188.5,29189.0,29166.5,29167.0
2023-08-02 19:31:45,29157.32,29157.87,29185.0,29185.5,29160.5,29161.0
2023-08-02 19:31:56,29161.19,29162.42,29185.0,29185.5,29160.5,29161.0
2023-08-02 19:32:07,29157.45,29157.69,29185.0,29185.5,29160.5,29161.0
2023-08-02 19:32:18,29157.52,29158.05,29182.0,29182.5,29157.5,29158.0
2023-08-02 19:32:28,29165.1,29165.87,29182.0,29182.5,29157.5,29158.0
2023-08-02 19:32:39,29170.03,29171.14,29187.5,29188.0,29160.5,29161.0
2023-08-02 19:32:50,29164.83,29165.65,29187.5,29188.0,29165.5,29166.0
2023-08-02 19:33:01,29174.4,29174.9,29193.5,29194.0,29165.5,29166.0
2023-08-02 19:33:12,29163.37,29165.09,29188.0,29188.5,29165.5,29166.0
2023-08-02 19:33:22,29163.15,29164.28,29188.0,29188.5,29163.5,29164.0
2023-08-02 19:33:33,29159.54,29160.87,29185.0,29185.5,29163.0,29163.5
2023-08-02 19:33:44,29157.04,29158.08,29185.0,29185.5,29161.0,29161.5
2023-08-02 19:33:55,29155.88,29156.9,29183.5,29184.0,29158.0,29158.5
2023-08-02 19:34:06,29152.71,29153.56,29182.0,29182.5,29157.0,29157.5
2023-08-02 19:34:16,29147.25,29147.7,29176.0,29176.5,29151.5,29152.0
2023-08-02 19:34:27,29153.02,29153.89,29176.0,29176.5,29150.5,29151.0
2023-08-02 19:34:38,29155.52,29156.59,29176.0,29176.5,29151.0,29151.5
2023-08-02 19:34:49,29159.35,29160.09,29176.0,29176.5,29151.0,29151.5
2023-08-02 19:35:00,29154.12,29154.57,29176.0,29176.5,29151.0,29151.5
2023-08-02 19:35:11,29153.83,29154.59,29176.0,29176.5,29153.0,29153.5
2023-08-02 19:35:21,29158.17,29159.0,29176.0,29176.5,29154.5,29155.0
2023-08-02 19:35:32,29163.0,29163.89,29178.5,29179.0,29156.5,29157.0
2023-08-02 19:35:43,29162.01,29163.0,29178.5,29179.0,29157.0,29157.5
2023-08-02 19:35:54,29160.96,29161.46,29178.5,29179.0,29157.0,29157.5
2023-08-02 19:36:04,29158.23,29159.54,29178.5,29179.0,29156.0,29156.5
2023-08-02 19:36:15,29161.57,29162.6,29178.5,29179.0,29156.0,29156.5
2023-08-02 19:36:26,29167.02,29168.86,29189.5,29190.0,29166.0,29166.5
2023-08-02 19:36:37,29166.01,29166.96,29189.5,29190.0,29165.0,29165.5
2023-08-02 19:36:48,29165.78,29167.25,29189.5,29190.0,29165.0,29165.5
2023-08-02 19:36:58,29165.93,29166.39,29189.5,29190.0,29165.0,29165.5
2023-08-02 19:37:09,29163.23,29163.97,29189.5,29190.0,29165.0,29165.5
2023-08-02 19:37:20,29164.63,29165.59,29189.5,29190.0,29165.0,29165.5
2023-08-02 19:37:31,29162.6,29163.55,29189.5,29190.0,29165.0,29165.5
2023-08-02 19:37:42,29165.17,29166.44,29189.5,29190.0,29165.0,29165.5
2023-08-02 19:37:52,29165.0,29165.1,29189.5,29190.0,29165.0,29165.5
2023-08-02 19:38:03,29164.19,29165.08,29189.5,29190.0,29165.0,29165.5
2023-08-02 19:38:14,29162.56,29163.45,29189.5,29190.0,29165.0,29165.5
2023-08-02 19:38:25,29170.83,29171.46,29189.5,29190.0,29165.0,29165.5
2023-08-02 19:38:36,29168.67,29169.79,29189.5,29190.0,29165.0,29165.5
2023-08-02 19:38:47,29169.86,29171.36,29189.5,29190.0,29165.0,29165.5
2023-08-02 19:38:57,29176.29,29177.59,29189.5,29190.0,29167.5,29168.0
2023-08-02 19:39:08,29169.75,29170.49,29189.5,29190.0,29167.5,29168.0
2023-08-02 19:39:19,29169.66,29169.79,29189.5,29190.0,29168.5,29169.0
2023-08-02 19:39:30,29174.43,29174.86,29189.5,29190.0,29169.5,29170.0
2023-08-02 19:39:41,29172.06,29173.04,29189.5,29190.0,29170.0,29170.5
2023-08-02 19:39:51,29181.0,29182.53,29198.0,29198.5,29174.5,29175.0
2023-08-02 19:40:02,29176.12,29177.41,29198.0,29198.5,29176.0,29176.5
2023-08-02 19:40:13,29180.02,29181.2,29199.5,29200.0,29176.0,29176.5
2023-08-02 19:40:24,29184.38,29185.0,29199.5,29200.0,29176.0,29176.5
2023-08-02 19:40:35,29175.1,29175.98,29199.5,29200.0,29176.0,29176.5
2023-08-02 19:40:45,29174.12,29175.28,29199.5,29200.0,29176.0,29176.5
2023-08-02 19:40:56,29171.68,29174.0,29199.5,29200.0,29176.0,29176.5
2023-08-02 19:41:07,29169.23,29170.73,29190.5,29191.0,29168.0,29168.5
2023-08-02 19:41:18,29170.6,29171.24,29190.5,29191.0,29168.0,29168.5
2023-08-02 19:41:29,29170.08,29170.95,29190.5,29191.0,29168.0,29168.5
2023-08-02 19:41:39,29169.62,29170.59,29190.5,29191.0,29168.0,29168.5
2023-08-02 19:41:50,29162.74,29163.86,29190.5,29191.0,29168.0,29168.5
2023-08-02 19:42:01,29162.2,29162.98,29190.5,29191.0,29167.0,29167.5
2023-08-02 19:42:12,29161.4,29161.89,29186.5,29187.0,29160.0,29160.5
2023-08-02 19:42:22,29166.59,29167.44,29186.5,29187.0,29163.0,29163.5
2023-08-02 19:42:33,29162.44,29164.0,29186.5,29187.0,29162.0,29162.5
2023-08-02 19:42:44,29163.0,29163.74,29186.5,29187.0,29162.0,29162.5
2023-08-02 19:42:55,29164.35,29165.3,29186.5,29187.0,29162.0,29162.5
2023-08-02 19:43:06,29163.46,29164.47,29186.5,29187.0,29162.0,29162.5
2023-08-02 19:43:16,29162.2,29162.69,29186.5,29187.0,29162.0,29162.5
2023-08-02 19:43:27,29160.59,29161.8,29186.5,29187.0,29162.0,29162.5
2023-08-02 19:43:38,29166.17,29167.2,29186.5,29187.0,29163.0,29163.5
2023-08-02 19:43:49,29165.28,29166.42,29186.5,29187.0,29164.5,29165.0
2023-08-02 19:44:00,29164.12,29164.91,29186.5,29187.0,29164.5,29165.0
2023-08-02 19:44:10,29167.01,29168.55,29186.5,29187.0,29164.5,29165.0
2023-08-02 19:44:21,29160.16,29161.0,29186.5,29187.0,29164.5,29165.0
2023-08-02 19:44:32,29162.5,29162.78,29186.5,29187.0,29164.5,29165.0
2023-08-02 19:44:43,29166.08,29166.62,29201.5,29202.5,29174.5,29177.0
2023-08-02 19:44:54,29181.07,29182.19,29208.5,29209.0,29186.0,29186.5
2023-08-02 19:45:05,29181.47,29182.69,29208.5,29209.0,29186.0,29186.5
2023-08-02 19:45:16,29185.16,29187.94,29209.5,29210.0,29186.5,29187.0
2023-08-02 19:45:26,29175.26,29176.06,29206.0,29206.5,29181.5,29182.0
2023-08-02 19:45:37,29167.52,29169.17,29198.5,29199.0,29181.0,29181.5
2023-08-02 19:45:48,29171.58,29172.42,29198.5,29199.0,29173.0,29173.5
2023-08-02 19:45:59,29166.49,29167.27,29198.5,29199.0,29173.0,29173.5
2023-08-02 19:46:10,29165.73,29166.88,29196.0,29196.5,29173.0,29173.5
2023-08-02 19:46:20,29167.0,29168.7,29196.0,29196.5,29173.0,29173.5
2023-08-02 19:46:31,29169.1,29169.88,29196.0,29196.5,29173.0,29173.5
2023-08-02 19:46:42,29168.04,29168.88,29196.0,29196.5,29173.0,29173.5
2023-08-02 19:46:53,29168.15,29169.49,29199.0,29199.5,29173.0,29173.5
2023-08-02 19:47:04,29185.5,29186.49,29212.5,29213.0,29188.0,29188.5
2023-08-02 19:47:15,29182.8,29184.95,29212.5,29213.0,29187.0,29187.5
2023-08-02 19:47:26,29185.55,29186.04,29212.5,29213.0,29187.5,29188.0
2023-08-02 19:47:37,29186.53,29187.1,29212.5,29213.0,29188.0,29188.5
2023-08-02 19:47:47,29176.35,29176.8,29204.5,29205.0,29179.0,29179.5
2023-08-02 19:47:58,29171.56,29172.7,29204.0,29204.5,29179.0,29179.5
2023-08-02 19:48:09,29181.46,29183.25,29204.0,29204.5,29180.5,29181.0
2023-08-02 19:48:20,29180.02,29180.75,29204.0,29204.5,29181.5,29182.0
2023-08-02 19:48:30,29174.74,29176.0,29204.0,29204.5,29181.0,29181.5
2023-08-02 19:48:41,29174.19,29175.5,29204.0,29204.5,29179.0,29179.5
2023-08-02 19:48:52,29183.56,29184.52,29204.5,29205.0,29185.0,29185.5
2023-08-02 19:49:03,29181.75,29182.63,29204.5,29205.0,29186.0,29186.5
2023-08-02 19:49:14,29175.08,29175.94,29204.5,29205.0,29183.0,29183.5
2023-08-02 19:49:24,29174.32,29175.48,29204.5,29205.0,29183.0,29183.5
2023-08-02 19:49:35,29174.42,29174.98,29204.5,29205.0,29183.0,29183.5
2023-08-02 19:49:46,29170.61,29171.47,29202.0,29202.5,29180.0,29180.5
2023-08-02 19:49:57,29170.27,29170.82,29202.0,29202.5,29177.0,29177.5
2023-08-02 19:50:07,29167.0,29168.25,29196.5,29197.0,29177.0,29177.5
2023-08-02 19:50:18,29160.88,29162.65,29191.5,29192.0,29167.5,29168.0
2023-08-02 19:50:29,29157.73,29158.66,29191.5,29192.0,29165.5,29166.0
2023-08-02 19:50:40,29164.45,29164.83,29191.5,29192.0,29167.0,29167.5
2023-08-02 19:50:51,29165.82,29166.89,29191.5,29192.0,29167.5,29168.0
2023-08-02 19:51:01,29164.44,29165.41,29191.5,29192.0,29167.5,29168.0
2023-08-02 19:51:12,29167.34,29168.28,29197.5,29198.0,29170.5,29171.0
2023-08-02 19:51:23,29160.06,29160.99,29194.0,29194.5,29170.0,29170.5
2023-08-02 19:51:34,29161.31,29162.03,29194.0,29194.5,29168.0,29168.5
2023-08-02 19:51:45,29159.97,29160.63,29191.5,29192.0,29168.0,29168.5
2023-08-02 19:51:55,29159.0,29159.86,29191.5,29192.0,29168.0,29168.5
2023-08-02 19:52:06,29161.75,29162.26,29191.5,29192.0,29168.0,29168.5
2023-08-02 19:52:17,29158.73,29159.51,29191.5,29192.0,29168.0,29168.5
2023-08-02 19:52:28,29156.1,29156.89,29188.0,29188.5,29167.0,29167.5
2023-08-02 19:52:39,29156.63,29157.76,29188.0,29188.5,29164.0,29164.5
2023-08-02 19:52:50,29154.17,29155.66,29188.0,29188.5,29163.5,29164.0
2023-08-02 19:53:00,29151.3,29152.2,29181.5,29182.0,29162.5,29163.0
2023-08-02 19:53:11,29154.0,29154.76,29181.5,29182.0,29161.5,29162.0
2023-08-02 19:53:22,29153.48,29154.25,29181.5,29182.0,29161.5,29162.0
2023-08-02 19:53:33,29148.31,29150.0,29176.5,29177.0,29153.0,29153.5
2023-08-02 19:53:44,29145.83,29146.17,29176.5,29177.0,29153.0,29153.5
2023-08-02 19:53:54,29145.28,29146.58,29176.5,29177.0,29152.0,29152.5
2023-08-02 19:54:05,29143.78,29144.8,29175.0,29175.5,29152.0,29152.5
2023-08-02 19:54:16,29147.64,29148.63,29175.0,29175.5,29152.0,29152.5
2023-08-02 19:54:27,29143.45,29144.7,29175.0,29175.5,29150.5,29151.0
2023-08-02 19:54:38,29141.28,29142.51,29175.0,29175.5,29150.0,29150.5
2023-08-02 19:54:48,29142.01,29143.18,29170.0,29170.5,29148.0,29148.5
2023-08-02 19:54:59,29142.44,29143.59,29170.0,29170.5,29148.5,29149.0
2023-08-02 19:55:10,29139.82,29140.61,29170.0,29170.5,29146.0,29146.5
2023-08-02 19:55:21,29129.49,29130.34,29160.0,29160.5,29142.0,29142.5
2023-08-02 19:55:32,29128.71,29129.26,29160.0,29160.5,29138.0,29138.5
2023-08-02 19:55:42,29127.37,29129.35,29158.5,29159.0,29137.0,29137.5
2023-08-02 19:55:53,29132.62,29132.91,29158.5,29159.0,29136.0,29136.5
2023-08-02 19:56:04,29130.4,29131.48,29158.5,29159.0,29136.0,29136.5
2023-08-02 19:56:15,29126.1,29127.26,29158.5,29159.0,29136.0,29136.5
2023-08-02 19:56:26,29126.14,29126.93,29158.5,29159.0,29135.5,29136.0
2023-08-02 19:56:37,29130.38,29130.49,29158.5,29159.0,29136.0,29136.5
2023-08-02 19:56:47,29126.8,29127.81,29152.5,29153.0,29135.5,29136.0
2023-08-02 19:56:58,29124.35,29125.16,29152.5,29153.0,29134.0,29134.5
2023-08-02 19:57:09,29124.33,29124.96,29150.0,29150.5,29130.0,29130.5
2023-08-02 19:57:20,29133.98,29134.52,29154.0,29154.5,29136.5,29137.0
2023-08-02 19:57:31,29131.47,29132.83,29154.0,29154.5,29136.5,29137.0
2023-08-02 19:57:41,29131.96,29132.95,29154.0,29154.5,29137.0,29137.5
2023-08-02 19:57:52,29138.89,29139.8,29158.5,29159.0,29142.5,29143.0
2023-08-02 19:58:03,29131.66,29132.67,29158.5,29159.0,29141.0,29141.5
2023-08-02 19:58:14,29138.9,29139.0,29158.5,29159.0,29141.0,29141.5
2023-08-02 19:58:24,29140.34,29142.8,29161.5,29162.0,29147.5,29148.0
2023-08-02 19:58:35,29138.17,29138.78,29165.0,29165.5,29146.5,29147.0
2023-08-02 19:58:46,29139.04,29140.45,29165.0,29165.5,29146.0,29146.5
2023-08-02 19:58:57,29143.01,29143.95,29165.0,29165.5,29146.5,29147.0
2023-08-02 19:59:08,29138.64,29139.69,29165.0,29165.5,29148.0,29148.5
2023-08-02 19:59:19,29139.1,29139.82,29165.0,29165.5,29148.0,29148.5
2023-08-02 19:59:29,29137.78,29138.64,29165.0,29165.5,29148.0,29148.5
2023-08-02 19:59:40,29135.11,29136.0,29165.0,29165.5,29147.5,29148.0
2023-08-02 19:59:51,29130.21,29131.53,29157.5,29158.0,29144.0,29144.5
2023-08-02 20:00:02,29124.35,29125.34,29155.0,29155.5,29140.5,29141.0
2023-08-02 20:00:13,29115.83,29117.03,29145.5,29146.0,29126.5,29127.0
2023-08-02 20:00:23,29114.52,29115.65,29145.5,29146.0,29124.0,29124.5
2023-08-02 20:00:34,29115.46,29116.02,29145.5,29146.0,29122.5,29123.0
2023-08-02 20:00:45,29119.53,29120.32,29145.5,29146.0,29127.5,29128.0
2023-08-02 20:00:56,29120.01,29120.81,29145.5,29146.0,29127.5,29128.0
2023-08-02 20:01:07,29124.62,29126.2,29147.5,29148.0,29130.0,29130.5
2023-08-02 20:01:17,29116.49,29117.33,29147.5,29148.0,29130.0,29130.5
2023-08-02 20:01:28,29116.33,29117.76,29147.5,29148.0,29129.5,29130.0
2023-08-02 20:01:39,29120.01,29120.79,29147.5,29148.0,29129.5,29130.0
2023-08-02 20:01:50,29119.34,29121.43,29147.5,29148.0,29130.0,29130.5
2023-08-02 20:02:01,29121.95,29122.61,29147.5,29148.0,29130.0,29130.5
2023-08-02 20:02:12,29118.22,29119.17,29147.5,29148.0,29129.0,29129.5
2023-08-02 20:02:22,29114.09,29115.0,29147.5,29148.0,29127.5,29128.0
2023-08-02 20:02:33,29120.42,29120.83,29147.5,29148.0,29126.5,29127.0
2023-08-02 20:02:44,29122.15,29123.83,29150.5,29151.0,29133.0,29133.5
2023-08-02 20:02:55,29120.39,29121.28,29150.5,29151.0,29133.0,29133.5
2023-08-02 20:03:06,29125.15,29125.68,29150.5,29151.0,29133.5,29134.0
2023-08-02 20:03:16,29130.17,29131.09,29157.5,29158.0,29135.5,29136.0
2023-08-02 20:03:27,29130.51,29131.62,29157.5,29158.0,29139.5,29140.0
2023-08-02 20:03:38,29128.32,29128.65,29157.5,29158.0,29140.0,29140.5
2023-08-02 20:03:49,29128.46,29128.75,29157.5,29158.0,29139.5,29140.0
2023-08-02 20:04:00,29125.68,29126.96,29157.5,29158.0,29137.0,29137.5
2023-08-02 20:04:11,29130.52,29131.21,29157.5,29158.0,29137.5,29139.0
2023-08-02 20:04:21,29131.19,29132.32,29157.5,29158.0,29139.5,29140.0
2023-08-02 20:04:32,29130.36,29130.82,29157.5,29158.0,29139.5,29140.0
2023-08-02 20:04:43,29129.47,29130.23,29157.5,29158.0,29139.0,29139.5
2023-08-02 20:04:54,29129.93,29130.63,29157.5,29158.0,29139.0,29139.5
2023-08-02 20:05:05,29127.75,29128.69,29156.0,29156.5,29137.0,29137.5
2023-08-02 20:05:16,29123.74,29124.63,29156.0,29156.5,29137.0,29137.5
2023-08-02 20:05:26,29127.53,29128.53,29155.0,29155.5,29137.0,29137.5
2023-08-02 20:05:37,29131.22,29132.36,29154.5,29155.0,29139.0,29139.5
2023-08-02 20:05:48,29125.2,29126.05,29154.5,29155.0,29137.5,29138.0
2023-08-02 20:05:59,29124.05,29124.63,29154.5,29155.0,29137.5,29138.0
2023-08-02 20:06:10,29123.74,29124.67,29154.5,29155.0,29137.0,29137.5
2023-08-02 20:06:20,29124.93,29125.99,29154.0,29154.5,29137.0,29137.5
2023-08-02 20:06:31,29119.53,29120.7,29153.0,29153.5,29135.0,29135.5
2023-08-02 20:06:42,29119.25,29120.26,29153.0,29153.5,29135.0,29135.5
2023-08-02 20:06:53,29112.12,29113.56,29143.5,29144.0,29124.5,29125.0
2023-08-02 20:07:03,29113.31,29115.55,29143.0,29143.5,29124.0,29124.5
2023-08-02 20:07:14,29109.01,29109.86,29142.0,29142.5,29122.5,29123.0
2023-08-02 20:07:25,29108.97,29110.19,29142.0,29142.5,29121.0,29121.5
2023-08-02 20:07:36,29106.56,29107.0,29140.0,29140.5,29118.0,29118.5
2023-08-02 20:07:47,29103.67,29104.65,29138.0,29138.5,29114.5,29115.0
2023-08-02 20:07:57,29110.29,29111.01,29138.0,29138.5,29117.5,29118.0
2023-08-02 20:08:08,29113.77,29114.73,29138.0,29138.5,29117.5,29118.0
2023-08-02 20:08:19,29104.05,29105.3,29138.0,29138.5,29118.0,29118.5
2023-08-02 20:08:30,29103.18,29104.28,29130.5,29131.0,29118.0,29118.5
2023-08-02 20:08:40,29106.03,29106.89,29130.5,29131.0,29118.0,29118.5
2023-08-02 20:08:51,29102.5,29103.12,29130.5,29131.0,29118.0,29118.5
2023-08-02 20:09:02,29103.32,29103.9,29130.5,29131.0,29118.0,29118.5
2023-08-02 20:09:13,29106.92,29108.4,29130.5,29131.0,29118.0,29118.5
2023-08-02 20:09:24,29107.27,29108.2,29135.5,29136.0,29118.5,29119.0
2023-08-02 20:09:35,29105.24,29105.93,29132.5,29133.0,29118.0,29118.5
2023-08-02 20:09:45,29110.03,29111.65,29132.5,29133.0,29118.0,29118.5
