Date,value
1589241600000,0.01513000
1589256000000,0.01543000
1589270400000,0.01620000
1589284800000,0.01599000
1589299200000,0.01739000
1589313600000,0.01727000
1589328000000,0.01771000
1589342400000,0.01734000
1589356800000,0.01756000
1589371200000,0.01911000
1589385600000,0.01949000
1589400000000,0.02030000
1589414400000,0.02030000
1589428800000,0.02031000
1589443200000,0.02114000
1589457600000,0.02073000
1589472000000,0.02022000
1589486400000,0.02014000
1589500800000,0.01980000
1589515200000,0.02017000
1589529600000,0.02067000
1589544000000,0.02000000
1589558400000,0.01942000
1589572800000,0.01919000
1589587200000,0.01936000
1589601600000,0.01895000
1589616000000,0.01958000
1589630400000,0.01999000
1589644800000,0.02021000
1589659200000,0.01998000
1589673600000,0.02020000
1589688000000,0.02045000
1589702400000,0.02068000
1589716800000,0.02067000
1589731200000,0.02034000
1589745600000,0.02025000
1589760000000,0.02064000
1589774400000,0.02074000
1589788800000,0.02087000
1589803200000,0.02072000
1589817600000,0.02051000
1589832000000,0.02064000
1589846400000,0.02049000
1589860800000,0.02171000
1589875200000,0.02228000
1589889600000,0.02241000
1589904000000,0.02238000
1589918400000,0.02226000
1589932800000,0.02202000
1589947200000,0.02235000
1589961600000,0.02180000
1589976000000,0.02024000
1589990400000,0.02123000
1590004800000,0.02084000
1590019200000,0.02048000
1590033600000,0.02074000
1590048000000,0.02020000
1590062400000,0.01928000
1590076800000,0.01950000
1590091200000,0.01919000
1590105600000,0.01942000
1590120000000,0.02005000
1590134400000,0.02074000
1590148800000,0.02080000
1590163200000,0.02050000
1590177600000,0.02039000
1590192000000,0.02063000
1590206400000,0.02053000
1590220800000,0.02001000
1590235200000,0.02026000
1590249600000,0.02008000
1590264000000,0.02006000
1590278400000,0.02074000
1590292800000,0.02124000
1590307200000,0.02070000
1590321600000,0.02056000
1590336000000,0.02022000
1590350400000,0.01927000
1590364800000,0.01996000
1590379200000,0.01993000
1590393600000,0.01972000
1590408000000,0.02064000
1590422400000,0.02090000
1590436800000,0.02132000
1590451200000,0.02119000
1590465600000,0.02187000
1590480000000,0.02332000
1590494400000,0.02306000
1590508800000,0.02415000
1590523200000,0.02582000
1590537600000,0.02638000
1590552000000,0.02482000
1590566400000,0.02436000
1590580800000,0.02560000
1590595200000,0.02474000
1590609600000,0.02440000
1590624000000,0.02421000
1590638400000,0.02477000
1590652800000,0.02454000
1590667200000,0.02461000
1590681600000,0.02661000
1590696000000,0.02518000
1590710400000,0.02549000
1590724800000,0.02573000
1590739200000,0.02542000
1590753600000,0.02681000
1590768000000,0.02580000
1590782400000,0.02588000
1590796800000,0.02443000
1590811200000,0.02511000
1590825600000,0.02556000
1590840000000,0.02493000
1590854400000,0.02517000
1590868800000,0.02412000
1590883200000,0.02371000
1590897600000,0.02380000
1590912000000,0.02406000
1590926400000,0.02228000
1590940800000,0.02268000
1590955200000,0.02048000
1590969600000,0.02103000
1590984000000,0.02177000
1590998400000,0.02135000
1591012800000,0.02158000
1591027200000,0.02178000
1591041600000,0.02178000
1591056000000,0.02151000
1591070400000,0.02172000
1591084800000,0.02214000
1591099200000,0.02043000
1591113600000,0.02102000
1591128000000,0.02081000
1591142400000,0.02053000
1591156800000,0.02074000
1591171200000,0.02099000
1591185600000,0.02149000
1591200000000,0.02131000
1591214400000,0.02164000
1591228800000,0.02174000
1591243200000,0.02153000
1591257600000,0.02117000
1591272000000,0.02194000
1591286400000,0.02166000
1591300800000,0.02172000
1591315200000,0.02139000
1591329600000,0.02145000
1591344000000,0.02164000
1591358400000,0.02140000
1591372800000,0.02076000
1591387200000,0.02061000
1591401600000,0.02055000
1591416000000,0.02045000
1591430400000,0.02076000
1591444800000,0.02064000
1591459200000,0.02068000
1591473600000,0.02067000
1591488000000,0.02070000
1591502400000,0.02064000
1591516800000,0.02039000
1591531200000,0.01998000
1591545600000,0.02040000
1591560000000,0.02031000
1591574400000,0.02025000
1591588800000,0.02060000
1591603200000,0.02060000
1591617600000,0.02046000
1591632000000,0.02036000
1591646400000,0.02032000
1591660800000,0.02022000
1591675200000,0.02017000
1591689600000,0.02026000
1591704000000,0.02022000
1591718400000,0.02017000
1591732800000,0.02015000
1591747200000,0.02039000
1591761600000,0.02118000
1591776000000,0.02158000
1591790400000,0.02133000
1591804800000,0.02140000
1591819200000,0.02129000
1591833600000,0.02151000
1591848000000,0.02148000
1591862400000,0.02159000
1591876800000,0.02033000
1591891200000,0.01968000
1591905600000,0.01962000
1591920000000,0.01987000
1591934400000,0.02031000
1591948800000,0.02043000
1591963200000,0.02020000
1591977600000,0.02017000
1591992000000,0.02047000
1592006400000,0.02054000
1592020800000,0.02058000
1592035200000,0.02042000
1592049600000,0.02057000
1592064000000,0.02047000
1592078400000,0.02066000
1592092800000,0.02065000
1592107200000,0.02053000
1592121600000,0.02137000
1592136000000,0.02107000
1592150400000,0.02088000
1592164800000,0.02056000
1592179200000,0.01981000
1592193600000,0.01961000
1592208000000,0.01946000
1592222400000,0.01977000
1592236800000,0.02013000
1592251200000,0.02040000
1592265600000,0.02038000
1592280000000,0.02042000
1592294400000,0.02047000
1592308800000,0.02022000
1592323200000,0.02077000
1592337600000,0.02060000
1592352000000,0.02053000
1592366400000,0.02094000
1592380800000,0.02100000
1592395200000,0.02066000
1592409600000,0.02027000
1592424000000,0.02073000
1592438400000,0.02062000
1592452800000,0.02069000
1592467200000,0.02062000
1592481600000,0.02023000
1592496000000,0.02053000
1592510400000,0.02041000
1592524800000,0.02002000
1592539200000,0.01997000
1592553600000,0.02028000
1592568000000,0.02052000
1592582400000,0.02019000
1592596800000,0.02027000
1592611200000,0.02072000
1592625600000,0.02084000
1592640000000,0.02093000
1592654400000,0.02110000
1592668800000,0.02142000
1592683200000,0.02259000
1592697600000,0.02248000
1592712000000,0.02273000
1592726400000,0.02250000
1592740800000,0.02232000
1592755200000,0.02212000
1592769600000,0.02137000
1592784000000,0.02160000
1592798400000,0.02198000
1592812800000,0.02201000
1592827200000,0.02171000
1592841600000,0.02197000
1592856000000,0.02221000
1592870400000,0.02231000
1592884800000,0.02221000
1592899200000,0.02216000
1592913600000,0.02280000
1592928000000,0.02253000
1592942400000,0.02261000
1592956800000,0.02257000
1592971200000,0.02169000
1592985600000,0.02147000
1593000000000,0.02168000
1593014400000,0.02193000
1593028800000,0.02239000
1593043200000,0.02163000
1593057600000,0.02173000
1593072000000,0.02219000
1593086400000,0.02180000
1593100800000,0.02174000
1593115200000,0.02157000
1593129600000,0.02152000
1593144000000,0.02101000
1593158400000,0.02114000
1593172800000,0.02083000
1593187200000,0.02096000
1593201600000,0.02081000
1593216000000,0.02093000
1593230400000,0.02098000
1593244800000,0.02085000
1593259200000,0.02058000
1593273600000,0.01919000
1593288000000,0.01935000
1593302400000,0.01831000
1593316800000,0.01936000
1593331200000,0.01986000
1593345600000,0.02020000
1593360000000,0.01977000
1593374400000,0.02003000
1593388800000,0.01983000
1593403200000,0.02001000
1593417600000,0.01999000
1593432000000,0.01932000
1593446400000,0.01938000
1593460800000,0.01963000
1593475200000,0.01950000
1593489600000,0.01943000
1593504000000,0.01962000
1593518400000,0.01936000
1593532800000,0.01930000
1593547200000,0.01895000
1593561600000,0.01892000
1593576000000,0.01910000
1593590400000,0.01929000
1593604800000,0.01929000
1593619200000,0.01870000
1593633600000,0.01869000
1593648000000,0.01904000
1593662400000,0.01906000
1593676800000,0.01898000
1593691200000,0.01835000
1593705600000,0.01869000
1593720000000,0.01886000
1593734400000,0.01874000
1593748800000,0.01886000
1593763200000,0.01887000
1593777600000,0.01954000
1593792000000,0.01926000
1593806400000,0.01923000
1593820800000,0.01928000
1593835200000,0.01946000
1593849600000,0.01920000
1593864000000,0.01925000
1593878400000,0.01938000
1593892800000,0.01955000
1593907200000,0.01947000
1593921600000,0.01940000
1593936000000,0.01895000
1593950400000,0.01890000
1593964800000,0.01902000
1593979200000,0.01908000
1593993600000,0.01908000
1594008000000,0.01934000
1594022400000,0.01937000
1594036800000,0.01949000
1594051200000,0.01946000
1594065600000,0.01992000
1594080000000,0.01988000
1594094400000,0.01969000
1594108800000,0.01977000
1594123200000,0.01997000
1594137600000,0.02004000
1594152000000,0.02010000
1594166400000,0.02011000
1594180800000,0.02043000
1594195200000,0.02105000
1594209600000,0.02104000
1594224000000,0.02150000
1594238400000,0.02164000
1594252800000,0.02133000
1594267200000,0.02130000
1594281600000,0.02113000
1594296000000,0.02009000
1594310400000,0.02051000
1594324800000,0.02064000
1594339200000,0.02051000
1594353600000,0.02025000
1594368000000,0.02012000
1594382400000,0.02116000
1594396800000,0.02084000
1594411200000,0.02115000
1594425600000,0.02094000
1594440000000,0.02117000
1594454400000,0.02066000
1594468800000,0.02117000
1594483200000,0.02146000
1594497600000,0.02135000
1594512000000,0.02132000
1594526400000,0.02144000
1594540800000,0.02154000
1594555200000,0.02089000
1594569600000,0.02082000
1594584000000,0.02122000
1594598400000,0.02174000
1594612800000,0.02186000
1594627200000,0.02297000
1594641600000,0.02320000
1594656000000,0.02214000
1594670400000,0.02235000
1594684800000,0.02214000
1594699200000,0.02171000
1594713600000,0.02198000
1594728000000,0.02205000
1594742400000,0.02226000
1594756800000,0.02238000
1594771200000,0.02261000
1594785600000,0.02346000
1594800000000,0.02294000
1594814400000,0.02233000
1594828800000,0.02224000
1594843200000,0.02223000
1594857600000,0.02291000
1594872000000,0.02117000
1594886400000,0.02086000
1594900800000,0.02139000
1594915200000,0.02117000
1594929600000,0.02091000
1594944000000,0.02112000
1594958400000,0.02128000
1594972800000,0.02133000
1594987200000,0.02136000
1595001600000,0.02157000
1595016000000,0.02114000
1595030400000,0.02086000
1595044800000,0.02121000
1595059200000,0.02109000
1595073600000,0.02107000
1595088000000,0.02121000
1595102400000,0.02144000
1595116800000,0.02120000
1595131200000,0.02132000
1595145600000,0.02109000
1595160000000,0.02091000
1595174400000,0.02112000
1595188800000,0.02126000
1595203200000,0.02147000
1595217600000,0.02272000
1595232000000,0.02211000
1595246400000,0.02240000
1595260800000,0.02135000
1595275200000,0.02160000
1595289600000,0.02141000
1595304000000,0.02165000
1595318400000,0.02167000
1595332800000,0.02114000
1595347200000,0.02106000
1595361600000,0.02128000
1595376000000,0.02111000
1595390400000,0.02105000
1595404800000,0.02136000
1595419200000,0.02120000
1595433600000,0.02129000
1595448000000,0.02122000
1595462400000,0.02124000
1595476800000,0.02129000
1595491200000,0.02157000
1595505600000,0.02121000
1595520000000,0.02112000
