timestamp,Binance_BTCTUSD_bid,Binance_BTCTUSD_ask,Deribit_BTCPERPETUAL_bid,Deribit_BTCPERPETUAL_ask,Bitget_BTCUSDTUMCBL_bid,Bitget_BTCUSDTUMCBL_ask
2023-08-06 12:13:08,29071.73,29071.85,29059.5,29060.0,29059.5,29060.0
2023-08-06 12:13:25,29071.23,29071.78,29059.5,29060.0,29060.0,29060.5
2023-08-06 12:13:41,29071.25,29071.69,29059.5,29060.0,29060.0,29060.5
2023-08-06 12:13:57,29071.19,29071.52,29059.5,29060.0,29060.0,29060.5
2023-08-06 12:14:13,29071.46,29071.89,29059.5,29060.0,29060.0,29060.5
2023-08-06 12:14:29,29071.79,29072.34,29059.5,29060.0,29060.0,29060.5
2023-08-06 12:14:46,29072.27,29072.38,29059.5,29060.0,29060.0,29060.5
2023-08-06 12:15:03,29073.26,29073.69,29059.5,29060.0,29060.0,29060.5
2023-08-06 12:15:19,29074.87,29074.9,29059.5,29060.0,29060.0,29060.5
2023-08-06 12:15:36,29073.41,29073.99,29059.5,29060.0,29060.0,29060.5
2023-08-06 12:15:52,29073.02,29073.65,29059.5,29060.0,29060.0,29060.5
2023-08-06 12:16:09,29068.8,29069.2,29059.5,29060.0,29060.0,29060.5
2023-08-06 12:16:25,29069.08,29069.43,29059.5,29060.0,29059.0,29059.5
2023-08-06 12:16:41,29068.93,29069.39,29059.5,29060.0,29059.0,29059.5
2023-08-06 12:16:56,29069.88,29070.44,29059.5,29060.0,29059.0,29059.5
2023-08-06 12:17:12,29069.03,29069.39,29059.5,29060.0,29059.0,29059.5
2023-08-06 12:17:28,29069.37,29069.38,29059.5,29060.0,29059.0,29059.5
2023-08-06 12:17:44,29069.44,29070.04,29059.5,29060.0,29059.0,29059.5
2023-08-06 12:17:59,29069.83,29070.42,29059.5,29060.0,29059.5,29060.0
2023-08-06 12:18:15,29069.17,29069.51,29059.5,29060.0,29059.5,29060.0
2023-08-06 12:18:31,29068.3,29068.92,29059.5,29060.0,29059.0,29059.5
2023-08-06 12:18:47,29068.41,29068.51,29059.5,29060.0,29059.0,29059.5
2023-08-06 12:19:03,29066.81,29066.83,29059.5,29060.0,29059.0,29059.5
2023-08-06 12:19:19,29066.43,29066.89,29059.5,29060.0,29059.0,29059.5
2023-08-06 12:19:34,29066.67,29066.79,29059.5,29060.0,29059.0,29059.5
2023-08-06 12:19:50,29066.87,29067.46,29059.5,29060.0,29059.0,29059.5
2023-08-06 12:20:06,29065.53,29066.22,29059.5,29060.0,29059.0,29059.5
2023-08-06 12:20:22,29066.0,29066.16,29059.5,29060.0,29059.0,29059.5
2023-08-06 12:20:38,29066.01,29066.79,29059.5,29060.0,29059.0,29059.5
2023-08-06 12:20:53,29064.69,29065.29,29059.5,29060.0,29057.0,29057.5
2023-08-06 12:21:09,29064.94,29065.55,29059.5,29060.0,29057.5,29058.0
2023-08-06 12:21:25,29065.29,29065.53,29059.5,29060.0,29057.0,29057.5
2023-08-06 12:21:41,29064.33,29065.07,29059.5,29060.0,29057.0,29057.5
2023-08-06 12:21:57,29062.35,29062.96,29059.5,29060.0,29055.0,29055.5
2023-08-06 12:22:13,29063.15,29063.64,29059.5,29060.0,29055.0,29055.5
2023-08-06 12:22:28,29060.87,29061.44,29059.5,29060.0,29055.0,29055.5
2023-08-06 12:22:44,29059.17,29059.36,29059.5,29060.0,29055.0,29055.5
2023-08-06 12:23:00,29058.26,29058.86,29059.5,29060.0,29051.0,29051.5
2023-08-06 12:23:16,29058.13,29058.83,29059.5,29060.0,29051.0,29051.5
2023-08-06 12:23:32,29057.53,29058.51,29059.5,29060.0,29051.0,29051.5
2023-08-06 12:23:47,29057.62,29057.96,29053.0,29053.5,29051.0,29051.5
2023-08-06 12:24:03,29057.35,29057.71,29052.5,29053.0,29048.0,29048.5
2023-08-06 12:24:19,29056.45,29056.61,29050.0,29050.5,29048.0,29048.5
2023-08-06 12:24:35,29054.2,29054.85,29047.0,29047.5,29046.5,29047.0
2023-08-06 12:24:51,29055.94,29056.71,29047.0,29047.5,29045.0,29045.5
2023-08-06 12:25:07,29055.21,29055.99,29047.0,29047.5,29045.0,29045.5
2023-08-06 12:25:24,29056.04,29056.78,29047.0,29047.5,29045.0,29045.5
2023-08-06 12:25:41,29056.17,29056.4,29047.0,29047.5,29045.0,29045.5
2023-08-06 12:25:57,29056.18,29056.46,29047.0,29047.5,29045.0,29045.5
2023-08-06 12:26:14,29056.08,29056.67,29047.0,29047.5,29045.0,29045.5
2023-08-06 12:26:30,29054.73,29055.44,29047.0,29047.5,29044.5,29045.0
2023-08-06 12:26:47,29055.22,29055.95,29047.0,29047.5,29044.5,29045.0
2023-08-06 12:27:04,29055.48,29056.44,29047.0,29047.5,29044.5,29045.0
2023-08-06 12:27:19,29053.25,29054.4,29046.0,29046.5,29044.0,29044.5
2023-08-06 12:27:35,29052.57,29052.99,29046.0,29046.5,29044.0,29044.5
2023-08-06 12:27:51,29052.91,29053.61,29043.5,29044.0,29043.5,29044.0
2023-08-06 12:28:07,29053.02,29053.46,29043.5,29044.0,29043.5,29044.0
2023-08-06 12:28:23,29052.77,29053.38,29043.5,29044.0,29043.0,29043.5
2023-08-06 12:28:39,29052.02,29052.22,29043.5,29044.0,29041.5,29042.0
2023-08-06 12:28:55,29052.57,29052.92,29043.5,29044.0,29041.5,29042.0
2023-08-06 12:29:11,29052.83,29053.0,29043.5,29044.0,29040.5,29041.0
2023-08-06 12:29:28,29053.0,29053.62,29043.5,29044.0,29040.5,29041.0
2023-08-06 12:29:44,29053.12,29053.43,29043.5,29044.0,29040.5,29041.0
2023-08-06 12:30:00,29052.04,29052.75,29043.5,29044.0,29040.5,29041.0
2023-08-06 12:30:16,29050.8,29051.28,29043.5,29044.0,29040.5,29041.0
2023-08-06 12:30:32,29051.22,29051.91,29043.5,29044.0,29040.5,29041.0
2023-08-06 12:30:47,29052.38,29052.54,29043.5,29044.0,29040.5,29041.0
2023-08-06 12:31:03,29053.27,29053.68,29043.5,29044.0,29040.5,29041.0
2023-08-06 12:31:19,29051.99,29052.64,29043.5,29044.0,29040.5,29041.0
2023-08-06 12:31:35,29052.25,29053.18,29043.5,29044.0,29040.5,29041.0
2023-08-06 12:31:51,29053.14,29053.39,29043.5,29044.0,29040.5,29041.0
2023-08-06 12:32:06,29054.22,29054.46,29043.5,29044.0,29040.5,29041.0
2023-08-06 12:32:22,29054.39,29054.87,29043.5,29044.0,29040.5,29041.0
2023-08-06 12:32:38,29054.05,29054.67,29043.5,29044.0,29040.5,29041.0
2023-08-06 12:32:54,29054.62,29054.8,29043.5,29044.0,29040.5,29041.0
2023-08-06 12:33:10,29053.34,29053.85,29043.5,29044.0,29040.5,29041.0
2023-08-06 12:33:25,29053.82,29054.26,29042.0,29042.5,29040.0,29040.5
2023-08-06 12:33:41,29049.06,29049.69,29042.0,29042.5,29038.5,29039.0
2023-08-06 12:33:57,29049.28,29049.63,29041.5,29042.0,29037.5,29038.0
2023-08-06 12:34:13,29050.09,29050.87,29041.5,29042.0,29038.0,29038.5
2023-08-06 12:34:29,29050.89,29051.22,29041.5,29042.0,29038.0,29038.5
2023-08-06 12:34:44,29049.15,29049.6,29041.5,29042.0,29038.0,29038.5
2023-08-06 12:35:00,29049.01,29049.48,29041.5,29042.0,29038.0,29038.5
2023-08-06 12:35:16,29047.34,29047.69,29040.5,29041.0,29037.5,29038.0
2023-08-06 12:35:33,29047.23,29047.88,29040.0,29040.5,29034.5,29035.0
2023-08-06 12:35:49,29046.92,29047.39,29040.0,29040.5,29034.5,29035.0
2023-08-06 12:36:04,29045.01,29045.83,29040.0,29040.5,29034.0,29034.5
2023-08-06 12:36:20,29045.3,29046.05,29038.0,29038.5,29034.0,29034.5
2023-08-06 12:36:36,29044.58,29044.63,29037.5,29038.0,29034.0,29034.5
2023-08-06 12:36:52,29045.37,29045.95,29037.0,29037.5,29029.5,29030.0
2023-08-06 12:37:08,29042.01,29042.39,29037.0,29037.5,29028.5,29029.0
2023-08-06 12:37:24,29040.1,29040.95,29035.0,29035.5,29027.5,29028.5
2023-08-06 12:37:39,29039.98,29040.88,29035.0,29035.5,29027.0,29027.5
2023-08-06 12:37:55,29040.69,29041.22,29031.5,29032.0,29027.0,29027.5
2023-08-06 12:38:11,29042.7,29043.85,29031.5,29032.0,29030.5,29031.0
2023-08-06 12:38:27,29045.71,29046.26,29031.5,29032.0,29031.0,29031.5
2023-08-06 12:38:43,29042.05,29043.06,29031.5,29032.0,29031.0,29031.5
2023-08-06 12:38:59,29042.38,29043.0,29031.5,29032.0,29030.5,29031.0
2023-08-06 12:39:14,29042.76,29043.18,29031.5,29032.0,29030.5,29031.0
2023-08-06 12:39:30,29042.29,29042.5,29031.5,29032.0,29030.0,29030.5
2023-08-06 12:39:46,29044.0,29044.39,29031.5,29032.0,29030.0,29030.5
2023-08-06 12:40:02,29036.32,29036.92,29030.0,29030.5,29028.0,29028.5
2023-08-06 12:40:19,29038.51,29039.07,29030.0,29030.5,29028.0,29028.5
2023-08-06 12:40:35,29028.71,29029.53,29026.0,29026.5,29020.0,29020.5
2023-08-06 12:40:51,29032.13,29032.77,29025.0,29025.5,29020.5,29021.0
2023-08-06 12:41:07,29030.18,29030.54,29019.0,29019.5,29020.0,29020.5
2023-08-06 12:41:23,29030.36,29030.99,29019.0,29019.5,29018.0,29018.5
2023-08-06 12:41:38,29029.43,29030.77,29019.0,29019.5,29017.5,29018.0
2023-08-06 12:41:55,29027.68,29028.37,29018.0,29018.5,29016.5,29017.0
2023-08-06 12:42:11,29027.41,29027.71,29016.5,29017.0,29018.0,29018.5
2023-08-06 12:42:26,29027.17,29027.59,29016.5,29017.0,29018.0,29018.5
2023-08-06 12:42:42,29029.39,29029.87,29016.0,29016.5,29019.0,29019.5
2023-08-06 12:42:58,29029.78,29030.72,29016.0,29016.5,29019.0,29019.5
2023-08-06 12:43:14,29032.81,29033.62,29016.0,29016.5,29019.0,29019.5
2023-08-06 12:43:30,29032.33,29032.43,29016.0,29016.5,29019.0,29019.5
2023-08-06 12:43:47,29030.38,29031.0,29016.0,29016.5,29019.0,29019.5
2023-08-06 12:44:03,29031.37,29031.48,29016.0,29016.5,29019.0,29019.5
2023-08-06 12:44:19,29033.02,29033.38,29016.0,29016.5,29019.0,29019.5
2023-08-06 12:44:35,29034.23,29035.04,29016.0,29016.5,29019.0,29019.5
2023-08-06 12:44:52,29032.21,29033.19,29016.0,29016.5,29019.0,29019.5
2023-08-06 12:45:09,29028.97,29029.52,29012.0,29012.5,29018.5,29019.0
2023-08-06 12:45:24,29027.71,29028.25,29012.0,29012.5,29017.5,29018.0
2023-08-06 12:45:40,29025.46,29026.11,29012.0,29012.5,29017.5,29018.0
2023-08-06 12:45:56,29026.45,29027.28,29012.0,29012.5,29016.5,29017.0
2023-08-06 12:46:12,29024.65,29025.59,29012.0,29012.5,29016.5,29017.0
2023-08-06 12:46:28,29024.62,29025.24,29012.0,29012.5,29016.0,29016.5
2023-08-06 12:46:44,29024.14,29024.43,29011.0,29011.5,29016.0,29016.5
2023-08-06 12:46:59,29024.12,29024.49,29010.0,29010.5,29014.5,29015.0
2023-08-06 12:47:15,29025.08,29025.65,29009.5,29010.0,29014.0,29014.5
2023-08-06 12:47:31,29026.77,29027.78,29009.5,29010.0,29014.5,29015.0
2023-08-06 12:47:47,29028.09,29028.3,29009.5,29010.0,29015.0,29015.5
2023-08-06 12:48:04,29029.17,29029.37,29009.5,29010.0,29015.0,29015.5
2023-08-06 12:48:21,29026.75,29027.59,29009.5,29010.0,29015.0,29015.5
2023-08-06 12:48:36,29028.77,29029.43,29009.5,29010.0,29015.0,29015.5
2023-08-06 12:48:53,29030.29,29030.38,29009.5,29010.0,29016.0,29016.5
2023-08-06 12:49:10,29033.32,29033.8,29009.5,29010.0,29018.0,29018.5
2023-08-06 12:49:27,29035.0,29035.46,29013.0,29013.5,29021.0,29021.5
2023-08-06 12:49:43,29038.0,29038.84,29018.0,29018.5,29023.5,29024.0
2023-08-06 12:50:00,29043.98,29044.7,29020.5,29021.0,29029.0,29029.5
2023-08-06 12:50:16,29040.86,29041.15,29023.0,29023.5,29030.5,29031.0
2023-08-06 12:50:32,29040.83,29041.56,29023.0,29023.5,29030.5,29031.0
2023-08-06 12:50:48,29036.23,29036.73,29023.0,29023.5,29029.0,29029.5
2023-08-06 12:51:04,29035.55,29036.44,29023.0,29023.5,29029.0,29029.5
2023-08-06 12:51:20,29036.02,29036.06,29023.0,29023.5,29029.0,29029.5
2023-08-06 12:51:35,29028.0,29028.61,29014.5,29015.0,29022.0,29022.5
2023-08-06 12:51:51,29028.01,29028.26,29014.5,29015.0,29020.5,29021.0
2023-08-06 12:52:07,29026.62,29027.46,29010.5,29011.0,29016.5,29017.0
2023-08-06 12:52:23,29026.13,29026.99,29010.5,29011.0,29015.0,29015.5
2023-08-06 12:52:39,29026.47,29027.13,29010.0,29010.5,29014.5,29015.0
2023-08-06 12:52:55,29026.02,29026.64,29009.5,29010.0,29015.0,29015.5
2023-08-06 12:53:11,29024.72,29025.11,29009.5,29010.0,29014.5,29015.0
2023-08-06 12:53:26,29024.31,29025.11,29009.5,29010.0,29014.5,29015.0
2023-08-06 12:53:42,29025.0,29025.43,29009.5,29010.0,29014.5,29015.0
2023-08-06 12:53:58,29025.13,29025.22,29009.5,29010.0,29014.5,29015.0
2023-08-06 12:54:14,29026.01,29026.29,29009.5,29010.0,29014.5,29015.0
2023-08-06 12:54:30,29025.25,29025.68,29009.5,29010.0,29014.5,29015.0
2023-08-06 12:54:46,29025.26,29025.52,29009.5,29010.0,29014.5,29015.0
2023-08-06 12:55:01,29025.23,29026.99,29009.5,29010.0,29014.5,29015.0
2023-08-06 12:55:17,29027.01,29027.77,29009.5,29010.0,29014.5,29015.0
2023-08-06 12:55:34,29026.49,29027.3,29009.5,29010.0,29014.5,29015.0
2023-08-06 12:55:51,29032.56,29032.76,29016.0,29016.5,29020.5,29021.0
2023-08-06 12:56:06,29028.03,29028.43,29016.0,29016.5,29019.5,29020.0
2023-08-06 12:56:22,29030.86,29031.16,29016.0,29016.5,29020.0,29020.5
2023-08-06 12:56:38,29031.03,29031.79,29016.0,29016.5,29020.5,29021.0
2023-08-06 12:56:54,29030.54,29030.55,29016.0,29016.5,29022.0,29022.5
2023-08-06 12:57:10,29031.0,29032.08,29016.0,29016.5,29023.5,29024.0
2023-08-06 12:57:26,29030.94,29031.64,29016.0,29016.5,29024.0,29024.5
2023-08-06 12:57:42,29030.68,29031.55,29016.0,29016.5,29024.0,29024.5
2023-08-06 12:57:57,29032.2,29032.62,29016.0,29016.5,29024.0,29024.5
2023-08-06 12:58:13,29030.53,29030.86,29016.0,29016.5,29024.0,29024.5
2023-08-06 12:58:29,29031.31,29031.85,29016.0,29016.5,29024.0,29024.5
2023-08-06 12:58:45,29031.12,29031.63,29016.0,29016.5,29024.0,29024.5
2023-08-06 12:59:01,29033.46,29033.73,29016.0,29016.5,29024.0,29024.5
2023-08-06 12:59:16,29032.53,29032.96,29016.0,29016.5,29024.0,29024.5
2023-08-06 12:59:32,29032.13,29032.78,29016.0,29016.5,29024.0,29024.5
2023-08-06 12:59:48,29031.18,29031.7,29016.0,29016.5,29024.0,29024.5
2023-08-06 13:00:04,29030.15,29031.81,29016.0,29016.5,29024.0,29024.5
2023-08-06 13:00:20,29024.15,29024.9,29014.0,29014.5,29022.0,29023.5
2023-08-06 13:00:35,29026.45,29026.99,29014.0,29014.5,29019.0,29020.0
2023-08-06 13:00:51,29029.16,29029.83,29014.0,29014.5,29022.0,29022.5
2023-08-06 13:01:07,29025.6,29026.03,29014.0,29014.5,29022.0,29022.5
2023-08-06 13:01:23,29024.73,29025.7,29014.0,29014.5,29020.0,29020.5
2023-08-06 13:01:39,29025.73,29026.68,29014.0,29014.5,29020.0,29020.5
2023-08-06 13:01:55,29028.15,29028.26,29014.0,29014.5,29020.5,29021.0
2023-08-06 13:02:10,29026.99,29027.0,29014.0,29014.5,29020.0,29020.5
2023-08-06 13:02:26,29028.37,29029.04,29014.0,29014.5,29020.0,29020.5
2023-08-06 13:02:42,29027.69,29028.56,29014.0,29014.5,29020.0,29020.5
2023-08-06 13:02:58,29024.55,29025.48,29014.0,29014.5,29020.5,29021.0
2023-08-06 13:03:14,29025.07,29025.42,29014.0,29014.5,29020.5,29021.0
2023-08-06 13:03:30,29026.07,29026.69,29014.0,29014.5,29020.5,29021.0
2023-08-06 13:03:46,29024.27,29025.09,29014.0,29014.5,29020.0,29020.5
2023-08-06 13:04:02,29023.65,29024.27,29014.0,29014.5,29020.0,29020.5
2023-08-06 13:04:17,29022.48,29022.96,29014.0,29014.5,29016.0,29017.5
2023-08-06 13:04:33,29022.61,29023.49,29014.0,29014.5,29015.0,29015.5
2023-08-06 13:04:49,29025.58,29025.79,29014.0,29014.5,29017.0,29017.5
2023-08-06 13:05:05,29025.15,29025.99,29014.0,29014.5,29017.0,29017.5
2023-08-06 13:05:21,29025.01,29025.8,29014.0,29014.5,29017.0,29017.5
2023-08-06 13:05:37,29028.19,29028.99,29014.0,29014.5,29017.0,29017.5
2023-08-06 13:05:54,29026.0,29026.6,29014.0,29014.5,29017.0,29017.5
2023-08-06 13:06:09,29027.63,29028.76,29014.0,29014.5,29017.0,29017.5
2023-08-06 13:06:26,29027.2,29027.99,29014.0,29014.5,29017.0,29017.5
2023-08-06 13:06:43,29027.3,29027.84,29014.0,29014.5,29017.0,29017.5
2023-08-06 13:06:59,29028.03,29028.54,29014.0,29014.5,29017.0,29017.5
2023-08-06 13:07:16,29028.5,29029.36,29014.0,29014.5,29017.0,29017.5
2023-08-06 13:07:32,29028.01,29028.82,29014.0,29014.5,29017.0,29017.5
2023-08-06 13:07:49,29031.23,29031.86,29014.0,29014.5,29018.0,29018.5
2023-08-06 13:08:06,29031.08,29031.41,29014.0,29014.5,29018.0,29018.5
2023-08-06 13:08:22,29029.17,29029.74,29014.0,29014.5,29018.0,29018.5
2023-08-06 13:08:39,29029.37,29029.58,29014.0,29014.5,29018.0,29018.5
2023-08-06 13:08:55,29028.01,29028.79,29014.0,29014.5,29018.0,29018.5
2023-08-06 13:09:12,29028.84,29029.53,29014.0,29014.5,29018.0,29018.5
2023-08-06 13:09:28,29028.43,29029.08,29014.0,29014.5,29018.0,29018.5
2023-08-06 13:09:45,29028.77,29029.78,29014.0,29014.5,29018.0,29018.5
2023-08-06 13:10:02,29028.27,29029.55,29014.0,29014.5,29018.0,29018.5
2023-08-06 13:10:18,29028.41,29028.75,29014.0,29014.5,29018.0,29018.5
2023-08-06 13:10:35,29027.7,29028.36,29014.0,29014.5,29017.5,29018.0
2023-08-06 13:10:51,29028.13,29029.0,29014.0,29014.5,29017.5,29018.0
2023-08-06 13:11:07,29025.55,29026.41,29014.0,29014.5,29017.5,29018.0
2023-08-06 13:11:23,29028.2,29028.53,29014.0,29014.5,29017.0,29017.5
2023-08-06 13:11:40,29027.27,29027.61,29014.0,29014.5,29017.0,29017.5
2023-08-06 13:11:56,29026.44,29027.29,29014.0,29014.5,29017.0,29017.5
2023-08-06 13:12:11,29025.71,29026.41,29014.0,29014.5,29017.0,29017.5
2023-08-06 13:12:27,29027.4,29027.47,29014.0,29014.5,29017.0,29017.5
2023-08-06 13:12:43,29026.25,29026.96,29014.0,29014.5,29017.0,29017.5
2023-08-06 13:12:59,29027.15,29027.86,29014.0,29014.5,29017.0,29017.5
2023-08-06 13:13:15,29025.57,29025.94,29014.0,29014.5,29017.0,29017.5
2023-08-06 13:13:30,29026.03,29026.26,29014.0,29014.5,29017.5,29018.0
2023-08-06 13:13:46,29025.39,29025.63,29014.0,29014.5,29017.0,29017.5
2023-08-06 13:14:02,29024.67,29024.88,29014.0,29014.5,29017.0,29017.5
2023-08-06 13:14:19,29025.18,29026.1,29014.0,29014.5,29017.0,29017.5
2023-08-06 13:14:35,29026.05,29026.93,29014.0,29014.5,29017.5,29018.0
2023-08-06 13:14:50,29025.4,29026.23,29014.0,29014.5,29017.5,29018.0
